filename,half_cm_num_pixels,measurement_name,tube_bottom,x,y,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_385_2_GBL_DMF/20200922-161205-820.tif,71.22580645,antisolvent,432.2535484,394.5107527,84.03849462,0,,,-348.2150538,2020-09-22 16:12:05,2.444444444,0,0
./MA_385_2_GBL_DMF/20200922-161205-820.tif,71.22580645,solvent,439.1352688,471.5860215,326.9632258,0,,,-112.172043,2020-09-22 16:12:05,0.7874396135,0,0
./MA_385_2_GBL_DMF/20200922-171206-789.tif,71.22580645,antisolvent,432.2535484,395.1989247,105.371828,0,,,-326.8817204,2020-09-22 17:12:06,2.29468599,1.000277778,60.01666667
./MA_385_2_GBL_DMF/20200922-171206-789.tif,71.22580645,solvent,439.1352688,472.2741935,314.576129,0,,,-124.5591398,2020-09-22 17:12:06,0.8743961353,1.000277778,60.01666667
./MA_385_2_GBL_DMF/20200922-181207-757.tif,71.22580645,antisolvent,432.2535484,397.9516129,117.7589247,0,,,-314.4946237,2020-09-22 18:12:07,2.207729469,2.000555556,120.0333333
./MA_385_2_GBL_DMF/20200922-181207-757.tif,71.22580645,solvent,439.1352688,474.3387097,306.3180645,0,,,-132.8172043,2020-09-22 18:12:07,0.9323671498,2.000555556,120.0333333
./MA_385_2_GBL_DMF/20200922-191208-727.tif,71.22580645,antisolvent,432.2535484,396.5752688,130.8341935,0,,,-301.4193548,2020-09-22 19:12:08,2.115942029,3.000833333,180.05
./MA_385_2_GBL_DMF/20200922-191208-727.tif,71.22580645,solvent,439.1352688,472.9623656,298.748172,0,,,-140.3870968,2020-09-22 19:12:08,0.9855072464,3.000833333,180.05
./MA_385_2_GBL_DMF/20200922-201208-589.tif,71.22580645,antisolvent,432.2535484,394.5107527,141.8449462,0,,,-290.4086022,2020-09-22 20:12:08,2.038647343,4.000833333,240.05
./MA_385_2_GBL_DMF/20200922-201208-589.tif,71.22580645,solvent,439.1352688,467.4569892,291.1782796,0,,,-147.9569892,2020-09-22 20:12:08,1.038647343,4.000833333,240.05
./MA_385_2_GBL_DMF/20200922-211209-196.tif,71.22580645,antisolvent,432.2535484,396.5752688,152.8556989,0,,,-279.3978495,2020-09-22 21:12:09,1.961352657,5.001111111,300.0666667
./MA_385_2_GBL_DMF/20200922-211209-196.tif,71.22580645,solvent,439.1352688,470.8978495,285.6729032,0,,,-153.4623656,2020-09-22 21:12:09,1.077294686,5.001111111,300.0666667
./MA_385_2_GBL_DMF/20200922-221209-805.tif,71.22580645,antisolvent,432.2535484,398.6397849,162.4901075,0,,,-269.7634409,2020-09-22 22:12:09,1.893719807,6.001111111,360.0666667
./MA_385_2_GBL_DMF/20200922-221209-805.tif,71.22580645,solvent,439.1352688,470.2096774,280.1675269,0,,,-158.9677419,2020-09-22 22:12:09,1.115942029,6.001111111,360.0666667
./MA_385_2_GBL_DMF/20200922-231210-415.tif,71.22580645,antisolvent,432.2535484,398.6397849,174.1890323,0,,,-258.0645161,2020-09-22 23:12:10,1.811594203,7.001388889,420.0833333
./MA_385_2_GBL_DMF/20200922-231210-415.tif,71.22580645,solvent,439.1352688,472.9623656,276.0384946,0,,,-163.0967742,2020-09-22 23:12:10,1.144927536,7.001388889,420.0833333
./MA_385_2_GBL_DMF/20200923-001211-24.tif,71.22580645,antisolvent,432.2535484,397.2634409,184.5116129,0,,,-247.7419355,2020-09-23 0:12:11,1.739130435,8.001666667,480.1
./MA_385_2_GBL_DMF/20200923-001211-24.tif,71.22580645,solvent,439.1352688,471.5860215,271.9094624,0,,,-167.2258065,2020-09-23 0:12:11,1.173913043,8.001666667,480.1
./MA_385_2_GBL_DMF/20200923-011212-234.tif,71.22580645,antisolvent,432.2535484,400.016129,192.7696774,0,,,-239.483871,2020-09-23 1:12:12,1.68115942,9.001944444,540.1166667
./MA_385_2_GBL_DMF/20200923-011212-234.tif,71.22580645,solvent,439.1352688,468.8333333,266.404086,0,,,-172.7311828,2020-09-23 1:12:12,1.212560386,9.001944444,540.1166667
./MA_385_2_GBL_DMF/20200923-021212-843.tif,71.22580645,antisolvent,432.2535484,398.6397849,201.715914,0,,,-230.5376344,2020-09-23 2:12:12,1.618357488,10.00194444,600.1166667
./MA_385_2_GBL_DMF/20200923-021212-843.tif,71.22580645,solvent,439.1352688,467.4569892,261.5868817,0,,,-177.5483871,2020-09-23 2:12:12,1.246376812,10.00194444,600.1166667
./MA_385_2_GBL_DMF/20200923-031213-451.tif,71.22580645,antisolvent,432.2535484,400.7043011,211.3503226,0,,,-220.9032258,2020-09-23 3:12:13,1.550724638,11.00222222,660.1333333
./MA_385_2_GBL_DMF/20200923-031213-451.tif,71.22580645,solvent,439.1352688,468.8333333,258.1460215,0,,,-180.9892473,2020-09-23 3:12:13,1.270531401,11.00222222,660.1333333
./MA_385_2_GBL_DMF/20200923-041214-61.tif,71.22580645,antisolvent,432.2535484,399.327957,217.543871,0,,,-214.7096774,2020-09-23 4:12:14,1.507246377,12.0025,720.15
./MA_385_2_GBL_DMF/20200923-041214-61.tif,71.22580645,solvent,439.1352688,469.5215054,254.7051613,0,,,-184.4301075,2020-09-23 4:12:14,1.29468599,12.0025,720.15
./MA_385_2_GBL_DMF/20200923-051214-670.tif,71.22580645,antisolvent,432.2535484,400.7043011,226.4901075,0,,,-205.7634409,2020-09-23 5:12:14,1.444444444,13.0025,780.15
./MA_385_2_GBL_DMF/20200923-051214-670.tif,71.22580645,solvent,439.1352688,470.8978495,251.9524731,0,,,-187.1827957,2020-09-23 5:12:14,1.314009662,13.0025,780.15
./MA_385_2_GBL_DMF/20200923-061215-278.tif,71.22580645,antisolvent,432.2535484,398.6397849,234.06,0,,,-198.1935484,2020-09-23 6:12:15,1.391304348,14.00277778,840.1666667
./MA_385_2_GBL_DMF/20200923-061215-278.tif,71.22580645,solvent,439.1352688,470.2096774,248.5116129,0,,,-190.6236559,2020-09-23 6:12:15,1.338164251,14.00277778,840.1666667
./MA_385_2_GBL_DMF/20200923-071215-888.tif,71.22580645,antisolvent,432.2535484,400.016129,241.6298925,0,,,-190.6236559,2020-09-23 7:12:15,1.338164251,15.00277778,900.1666667
./MA_385_2_GBL_DMF/20200923-071215-888.tif,71.22580645,solvent,439.1352688,471.5860215,246.4470968,0,,,-192.688172,2020-09-23 7:12:15,1.352657005,15.00277778,900.1666667
./MA_385_2_GBL_DMF/20200923-081216-498.tif,71.22580645,antisolvent,432.2535484,401.3924731,249.1997849,0,,,-183.0537634,2020-09-23 8:12:16,1.285024155,16.00305556,960.1833333
./MA_385_2_GBL_DMF/20200923-081216-498.tif,71.22580645,solvent,439.1352688,472.2741935,243.0062366,0,,,-196.1290323,2020-09-23 8:12:16,1.376811594,16.00305556,960.1833333
./MA_385_2_GBL_DMF/20200923-091217-107.tif,71.22580645,antisolvent,432.2535484,398.6397849,259.5223656,0,,,-172.7311828,2020-09-23 9:12:17,1.212560386,17.00333333,1020.2
./MA_385_2_GBL_DMF/20200923-091217-107.tif,71.22580645,solvent,439.1352688,471.5860215,239.5653763,0,,,-199.5698925,2020-09-23 9:12:17,1.400966184,17.00333333,1020.2
./MA_385_2_GBL_DMF/20200923-101218-890.tif,71.22580645,antisolvent,432.2535484,397.9516129,266.404086,0,,,-165.8494624,2020-09-23 10:12:18,1.164251208,18.00361111,1080.216667
./MA_385_2_GBL_DMF/20200923-101218-890.tif,71.22580645,solvent,439.1352688,472.9623656,236.1245161,0,,,-203.0107527,2020-09-23 10:12:18,1.425120773,18.00361111,1080.216667
./MA_385_2_GBL_DMF/20200923-111219-860.tif,71.22580645,antisolvent,432.2535484,399.327957,273.9739785,0,,,-158.2795699,2020-09-23 11:12:19,1.111111111,19.00388889,1140.233333
./MA_385_2_GBL_DMF/20200923-111219-860.tif,71.22580645,solvent,439.1352688,475.7150538,233.371828,0,,,-205.7634409,2020-09-23 11:12:19,1.444444444,19.00388889,1140.233333
./MA_385_2_GBL_DMF/20200923-121303-856.tif,71.22580645,antisolvent,432.2535484,402.0806452,283.6083871,0,,,-148.6451613,2020-09-23 12:13:03,1.043478261,20.01611111,1200.966667
