filename,x,y,measurement_name,half_cm_num_pixels,tube_bottom,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_355_1b_GBL/20200703-180826-864.tif,374.57360511532966,148.2130393945414,antisolvent,110.53409940844497,595.9710681988169,0,,,-447.75802880427545,2020-07-03 18:08:26,2.0254293978083746,0.0,0.0
./MA_355_1b_GBL/20200703-180826-864.tif,626.5469447103659,438.6597276159167,solvent,110.53409940844497,593.9312232270347,0,,,-155.27149561111798,2020-07-03 18:08:26,0.7023692075210186,0.0,0.0
./MA_355_1b_GBL/20200703-190826-884.tif,369.9222479091588,171.17335282518525,antisolvent,110.53409940844497,595.9710681988169,0,,,-424.7977153736316,2020-07-03 19:08:26,1.9215686274509802,1.0,60.0
./MA_355_1b_GBL/20200703-190826-884.tif,627.4526755966547,431.2535867274087,solvent,110.53409940844497,593.9312232270347,0,,,-162.67763649962603,2020-07-03 19:08:26,0.7358708189158015,1.0,60.0
./MA_355_1b_GBL/20200703-200826-880.tif,376.7411177139966,188.8539006195473,antisolvent,110.53409940844497,595.9710681988169,0,,,-407.11716757926956,2020-07-03 20:08:26,1.841590829246695,2.0,120.0
./MA_355_1b_GBL/20200703-200826-880.tif,632.5076043567001,420.23587052724736,solvent,110.53409940844497,593.9312232270347,0,,,-173.69535269978735,2020-07-03 20:08:26,0.7857093586023136,2.0,120.0
./MA_355_1b_GBL/20200703-210826-878.tif,374.0019378527231,200.75110491602635,antisolvent,110.53409940844497,595.9710681988169,0,,,-395.2199632827905,2020-07-03 21:08:26,1.7877739331026525,3.0,180.0
./MA_355_1b_GBL/20200703-210826-878.tif,632.5522880261099,408.3053307948596,solvent,110.53409940844497,593.9312232270347,0,,,-185.62589243217514,2020-07-03 21:08:26,0.8396770472895039,3.0,180.0
./MA_355_1b_GBL/20200703-220826-882.tif,375.1154832649963,215.94780810288455,antisolvent,110.53409940844497,595.9710681988169,0,,,-380.0232600959323,2020-07-03 22:08:26,1.7190317835389084,4.0,240.0
./MA_355_1b_GBL/20200703-220826-882.tif,632.5076043567001,400.1863789895778,solvent,110.53409940844497,593.9312232270347,0,,,-193.7448442374569,2020-07-03 22:08:26,0.8764030524260756,4.0,240.0
./MA_355_1b_GBL/20200703-230826-878.tif,378.08162779628736,228.2890120350853,antisolvent,110.53409940844497,595.9710681988169,0,,,-367.68205616373154,2020-07-03 23:08:26,1.6632064590542097,5.0,300.0
./MA_355_1b_GBL/20200703-230826-878.tif,630.5124430543278,391.9865710206024,solvent,110.53409940844497,593.9312232270347,0,,,-201.9446522064323,2020-07-03 23:08:26,0.9134948096885811,5.0,300.0
./MA_355_1b_GBL/20200704-000826-879.tif,633.0494825063669,384.4719126492422,solvent,110.53409940844497,593.9312232270347,0,,,-209.4593105777925,2020-07-04 00:08:26,0.9474872989365918,6.0,360.0
./MA_355_1b_GBL/20200704-000826-879.tif,378.3667521629968,240.33232483788805,antisolvent,110.53409940844497,595.9710681988169,0,,,-355.6387433609288,2020-07-04 00:08:26,1.6087286424019005,6.0,360.0
./MA_355_1b_GBL/20200704-010826-885.tif,375.53182158155977,250.21734548174334,antisolvent,110.53409940844497,595.9710681988169,0,,,-345.7537227170735,2020-07-04 01:08:26,1.5640138408304496,7.0,420.0
./MA_355_1b_GBL/20200704-010826-885.tif,632.5522880261099,378.2176174610729,solvent,110.53409940844497,593.9312232270347,0,,,-215.7136057659618,2020-07-04 01:08:26,0.9757785467128027,7.0,420.0
./MA_355_1b_GBL/20200704-020826-897.tif,380.53426476166385,262.00745082455785,antisolvent,110.53409940844497,595.9710681988169,0,,,-333.963617374259,2020-07-04 02:08:26,1.5106814058356715,8.0,480.0
./MA_355_1b_GBL/20200704-020826-897.tif,635.7588732547006,371.46683705724035,solvent,110.53409940844497,593.9312232270347,0,,,-222.46438616979435,2020-07-04 02:08:26,1.0063156408763292,8.0,480.0
./MA_355_1b_GBL/20200704-030826-897.tif,373.4919766097776,273.1656014142925,antisolvent,110.53409940844497,595.9710681988169,0,,,-322.80546678452436,2020-07-04 03:08:26,1.4602076124567471,9.0,540.0
./MA_355_1b_GBL/20200704-030826-897.tif,633.0622492690554,365.97854763038004,solvent,110.53409940844497,593.9312232270347,0,,,-227.95267559665467,2020-07-04 03:08:26,1.0311418685121108,9.0,540.0
./MA_355_1b_GBL/20200704-040826-909.tif,379.4505084623303,283.68257681122765,antisolvent,110.53409940844497,595.9710681988169,0,,,-312.2884913875892,2020-07-04 04:08:26,1.4126341692694422,10.0,600.0
./MA_355_1b_GBL/20200704-040826-909.tif,635.2169951050339,360.0873959142387,solvent,110.53409940844497,593.9312232270347,0,,,-233.843827312796,2020-07-04 04:08:26,1.0577904400735996,10.0,600.0
./MA_355_1b_GBL/20200704-050826-912.tif,377.06170531039635,294.58397361800496,antisolvent,110.53409940844497,595.9710681988169,0,,,-301.3870945808119,2020-07-04 05:08:26,1.3633217993079585,11.0,660.0
./MA_355_1b_GBL/20200704-050826-912.tif,629.4925205684367,355.7793227714693,solvent,110.53409940844497,593.9312232270347,0,,,-238.1519004555654,2020-07-04 05:08:26,1.077277970011534,11.0,660.0
./MA_355_1b_GBL/20200704-060026-913.tif,371.96209288094093,300.1935472904059,antisolvent,110.53409940844497,595.9710681988169,1,559.0650524718674,0.16694402869550046,-295.77752090841096,2020-07-04 06:00:26,1.3379469434832756,11.866666666666667,712.0
