filename,x,y,measurement_name,half_cm_num_pixels,tube_bottom,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_336_5_DMF/20200622-164819-951.tif,105.26016473095751,254.96303487889014,antisolvent,71.13959339090228,577.6124634527775,0,,,-322.6494285738874,2020-06-22 16:48:19,2.2677204998978078,0.0,0.0
./MA_336_5_DMF/20200622-164819-951.tif,274.32614742698183,459.7929754529198,solvent,71.13959339090228,576.082579723941,0,,,-116.28960427102118,2020-06-22 16:48:19,0.8173339115956554,0.0,0.0
./MA_336_5_DMF/20200622-174820-919.tif,100.1527503909702,277.7552526008023,antisolvent,71.13959339090228,577.6124634527775,0,,,-299.85721085197525,2020-06-22 17:48:20,2.1075268817204305,1.0002777777777778,60.016666666666666
./MA_336_5_DMF/20200622-174820-919.tif,278.12922417896226,441.96277282926496,solvent,71.13959339090228,576.082579723941,0,,,-134.119806894676,2020-06-22 17:48:20,0.9426523297491041,1.0002777777777778,60.016666666666666
./MA_336_5_DMF/20200622-184821-889.tif,102.19259536275234,293.0540898891684,antisolvent,71.13959339090228,577.6124634527775,0,,,-284.55837356360917,2020-06-22 18:48:21,2.0000000000000004,2.0005555555555556,120.03333333333333
./MA_336_5_DMF/20200622-184821-889.tif,279.65910790779895,432.78347045624525,solvent,71.13959339090228,576.082579723941,0,,,-143.2991092676957,2020-06-22 18:48:21,1.0071684587813625,2.0005555555555556,120.03333333333333
./MA_336_5_DMF/20200622-194822-859.tif,104.71828658129073,309.6927279952314,antisolvent,71.13959339090228,577.6124634527775,0,,,-267.91973545754615,2020-06-22 19:48:22,1.8830564154715088,3.0008333333333335,180.05
./MA_336_5_DMF/20200622-194822-859.tif,278.1192944746491,422.40338312591433,solvent,71.13959339090228,576.082579723941,0,,,-153.67919659802664,2020-06-22 19:48:22,1.080124226698771,3.0008333333333335,180.05
./MA_336_5_DMF/20200622-204823-829.tif,105.76232406337112,321.10195825117285,antisolvent,71.13959339090228,577.6124634527775,0,,,-256.5105052016047,2020-06-22 20:48:23,1.8028673835125453,4.001111111111111,240.06666666666666
./MA_336_5_DMF/20200622-204823-829.tif,277.10930169307125,418.5045556537703,solvent,71.13959339090228,576.082579723941,0,,,-157.57802407017067,2020-06-22 20:48:23,1.1075268817204305,4.001111111111111,240.06666666666666
./MA_336_5_DMF/20200622-214824-796.tif,106.34392103029097,331.3678539819012,antisolvent,71.13959339090228,577.6124634527775,0,,,-246.24460947087636,2020-06-22 21:48:24,1.730714203817529,5.001388888888889,300.0833333333333
./MA_336_5_DMF/20200622-214824-796.tif,280.286807073316,411.02394198291273,solvent,71.13959339090228,576.082579723941,0,,,-165.05863774102824,2020-06-22 21:48:24,1.16010388781711,5.001388888888889,300.0833333333333
./MA_336_5_DMF/20200622-224825-766.tif,108.31213027809878,341.5004079689943,antisolvent,71.13959339090228,577.6124634527775,0,,,-236.11205548378325,2020-06-22 22:48:25,1.659498207885305,6.001666666666667,360.1
./MA_336_5_DMF/20200622-224825-766.tif,277.10930169307125,405.75552458013186,solvent,71.13959339090228,576.082579723941,0,,,-170.3270551438091,2020-06-22 22:48:25,1.1971326164874556,6.001666666666667,360.1
./MA_336_5_DMF/20200622-234826-736.tif,111.22082437729165,349.79171107057056,antisolvent,71.13959339090228,577.6124634527775,0,,,-227.820752382207,2020-06-22 23:48:26,1.6012233239116458,7.001944444444445,420.1166666666667
./MA_336_5_DMF/20200622-234826-736.tif,278.6611726243158,398.56074454057756,solvent,71.13959339090228,576.082579723941,0,,,-177.5218351833634,2020-06-22 23:48:26,1.2477006595181488,7.001944444444445,420.1166666666667
./MA_336_5_DMF/20200623-004825-430.tif,107.2922077922077,360.8789352009247,antisolvent,71.13959339090228,577.6124634527775,0,,,-216.73352825185287,2020-06-23 00:48:25,1.523297491039427,8.001666666666667,480.1
./MA_336_5_DMF/20200623-004825-430.tif,279.1491466648534,393.516454749439,solvent,71.13959339090228,576.082579723941,0,,,-182.56612497450197,2020-06-23 00:48:25,1.2831541218637998,8.001666666666667,480.1
./MA_336_5_DMF/20200623-014826-40.tif,102.00889583295702,369.8412026082401,antisolvent,71.13959339090228,577.6124634527775,0,,,-207.77126084453744,2020-06-23 01:48:26,1.4603067781317145,9.001944444444444,540.1166666666667
./MA_336_5_DMF/20200623-014826-40.tif,278.6611726243158,389.89069414590966,solvent,71.13959339090228,576.082579723941,0,,,-186.1918855780313,2020-06-23 01:48:26,1.3086375441797404,9.001944444444444,540.1166666666667
./MA_336_5_DMF/20200623-024826-648.tif,108.82209152104434,377.7076562181274,antisolvent,71.13959339090228,577.6124634527775,0,,,-199.90480723465015,2020-06-23 02:48:26,1.4050179211469536,10.001944444444444,600.1166666666667
./MA_336_5_DMF/20200623-024826-648.tif,279.1491466648534,384.33715237641934,solvent,71.13959339090228,576.082579723941,0,,,-191.74542734752163,2020-06-23 02:48:26,1.3476702508960579,10.001944444444444,600.1166666666667
./MA_336_5_DMF/20200623-034827-257.tif,102.55077398262375,383.93003449957547,antisolvent,71.13959339090228,577.6124634527775,0,,,-193.68242895320208,2020-06-23 03:48:27,1.3612843405566277,11.002222222222223,660.1333333333333
./MA_336_5_DMF/20200623-034827-257.tif,281.3705633726495,377.9693748532413,solvent,71.13959339090228,576.082579723941,0,,,-198.1132048706997,2020-06-23 03:48:27,1.3924257605894292,11.002222222222223,660.1333333333333
./MA_336_5_DMF/20200623-044827-867.tif,105.25236282042556,391.9865710206024,antisolvent,71.13959339090228,577.6124634527775,0,,,-185.62589243217514,2020-06-23 04:48:27,1.3046594982078854,12.002222222222223,720.1333333333333
./MA_336_5_DMF/20200623-044827-867.tif,283.2288366084177,377.19769497518183,solvent,71.13959339090228,576.082579723941,0,,,-198.88488474875913,2020-06-23 04:48:27,1.397849462365592,12.002222222222223,720.1333333333333
./MA_336_5_DMF/20200623-054828-476.tif,103.63453028195727,402.3538915882448,antisolvent,71.13959339090228,577.6124634527775,0,,,-175.25857186453277,2020-06-23 05:48:28,1.231793460650745,13.0025,780.15
./MA_336_5_DMF/20200623-054828-476.tif,282.45431967198306,372.5505933565738,solvent,71.13959339090228,576.082579723941,0,,,-203.53198636736715,2020-06-23 05:48:28,1.4305113135029244,13.0025,780.15
./MA_336_5_DMF/20200623-064829-85.tif,103.21251784864342,409.83521452369615,antisolvent,71.13959339090228,577.6124634527775,0,,,-167.7772489290814,2020-06-23 06:48:29,1.1792114695340505,14.002777777777778,840.1666666666666
./MA_336_5_DMF/20200623-064829-85.tif,283.73879785136324,368.52835384510774,solvent,71.13959339090228,576.082579723941,0,,,-207.55422587883322,2020-06-23 06:48:29,1.4587813620071688,14.002777777777778,840.1666666666666
