filename,x,y,measurement_name,half_cm_num_pixels,tube_bottom,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_333_2_DMSO/20200611-131800-190.tif,338.8096472373245,88.06456478153268,antisolvent,109.00421567960834,557.7239749779017,0,,,-469.659410196369,2020-06-11 13:18:00,2.1543176439011305,0.0,0.0
./MA_333_2_DMSO/20200611-131800-190.tif,595.6598901793615,395.3094756425771,solvent,109.00421567960834,554.6642075202284,0,,,-159.35473187765126,2020-06-11 13:18:00,0.7309567381597247,0.0,0.0
./MA_333_2_DMSO/20200611-141800-188.tif,342.3843407900999,116.6074998300129,antisolvent,110.00126438234923,556.2472860936003,0,,,-439.63978626358744,2020-06-11 14:18:00,1.9983396951486854,1.0,60.0
./MA_333_2_DMSO/20200611-141800-188.tif,594.8151560481404,377.19769497518183,solvent,110.00126438234923,554.6216516446001,0,,,-177.42395666941826,2020-06-11 14:18:00,0.8064632605163384,1.0,60.0
./MA_333_2_DMSO/20200611-151800-188.tif,339.35152538699117,141.71050159854042,antisolvent,110.00126438234923,556.2472860936003,0,,,-414.5367844950599,2020-06-11 15:18:00,1.8842364532019704,2.0,120.0
./MA_333_2_DMSO/20200611-151800-188.tif,598.3692809276952,366.0480555605729,solvent,110.00126438234923,554.6216516446001,0,,,-188.5735960840272,2020-06-11 15:18:00,0.8571428571428569,2.0,120.0
./MA_333_2_DMSO/20200611-161800-188.tif,344.9341470048276,161.99405045216565,antisolvent,110.00126438234923,556.2472860936003,0,,,-394.2532356414347,2020-06-11 16:18:00,1.7920395636138544,3.0,180.0
./MA_333_2_DMSO/20200611-161800-188.tif,595.3251172910857,355.7793227714693,solvent,110.00126438234923,554.6216516446001,0,,,-198.84232887313078,2020-06-11 16:18:00,0.9038183787687306,3.0,180.0
./MA_333_2_DMSO/20200611-171800-225.tif,341.5190379856582,183.43511912287983,antisolvent,110.00126438234923,556.2472860936003,0,,,-372.8121669707205,2020-06-11 17:18:00,1.694581280788177,4.0,240.0
./MA_333_2_DMSO/20200611-171800-225.tif,592.408621281361,347.0823203222368,solvent,110.00126438234923,554.6216516446001,0,,,-207.5393313223633,2020-06-11 17:18:00,0.9433497536945811,4.0,240.0
./MA_333_2_DMSO/20200611-181800-223.tif,343.91422451893646,201.26106615897186,antisolvent,110.00126438234923,556.2472860936003,0,,,-354.9862199346285,2020-06-11 18:18:00,1.6135551801511359,5.0,300.0
./MA_333_2_DMSO/20200611-181800-223.tif,596.3450397769768,336.9107567824845,solvent,110.00126438234923,554.6216516446001,0,,,-217.7108948621156,2020-06-11 18:18:00,0.9895836019910759,5.0,300.0
./MA_333_2_DMSO/20200611-191800-223.tif,342.3843407900999,219.61967090501116,antisolvent,110.00126438234923,556.2472860936003,0,,,-336.6276151885892,2020-06-11 19:18:00,1.5301079359347998,6.0,360.0
./MA_333_2_DMSO/20200611-191800-223.tif,605.014380907051,328.7513768953559,solvent,110.00126438234923,554.6216516446001,0,,,-225.87027474924417,2020-06-11 19:18:00,1.0266712660872253,6.0,360.0
./MA_333_2_DMSO/20200611-201921-613.tif,350.7309665299929,240.87420298755478,antisolvent,113.97633779832734,573.5327735092133,0,,,-332.6585705216585,2020-06-11 20:19:21,1.4593317215994126,7.0225,421.35
./MA_333_2_DMSO/20200611-201921-613.tif,616.2512598666978,323.78155988656675,solvent,113.97633779832734,574.5526959951044,0,,,-250.77113610853763,2020-06-11 20:19:21,1.1001017445930688,7.0225,421.35
