filename,half_cm_num_pixels,measurement_name,tube_bottom,x,y,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_354_1_GBL/20200629-153900-249.tif,120.2150538,antisolvent,585.1731183,404.6612903,89.68924731,0,,,-495.483871,2020-06-29 15:39:00,2.060822898,0,0
./MA_354_1_GBL/20200629-153900-249.tif,120.2150538,solvent,584.3129032,554.3387097,413.1301075,0,,,-171.1827957,2020-06-29 15:39:00,0.7119856887,0,0
./MA_354_1_GBL/20200629-163900-268.tif,120.2150538,antisolvent,585.1731183,414.1236559,126.6784946,0,,,-458.4946237,2020-06-29 16:39:00,1.906976744,1,60
./MA_354_1_GBL/20200629-163900-268.tif,120.2150538,solvent,584.3129032,556.9193548,391.6247312,0,,,-192.688172,2020-06-29 16:39:00,0.801431127,1,60
./MA_354_1_GBL/20200629-173900-286.tif,120.2150538,antisolvent,585.1731183,412.4032258,151.6247312,0,,,-433.5483871,2020-06-29 17:39:00,1.803220036,2,120
./MA_354_1_GBL/20200629-173900-286.tif,120.2150538,solvent,584.3129032,554.3387097,378.7215054,0,,,-205.5913978,2020-06-29 17:39:00,0.85509839,2,120
./MA_354_1_GBL/20200629-183900-285.tif,120.2150538,antisolvent,585.1731183,411.5430108,175.7107527,0,,,-409.4623656,2020-06-29 18:39:00,1.703041145,3,180
./MA_354_1_GBL/20200629-183900-285.tif,120.2150538,solvent,584.3129032,551.7580645,366.6784946,0,,,-217.6344086,2020-06-29 18:39:00,0.9051878354,3,180
./MA_354_1_GBL/20200629-193900-282.tif,120.2150538,antisolvent,585.1731183,414.983871,196.355914,0,,,-388.8172043,2020-06-29 19:39:00,1.617173524,4,240
./MA_354_1_GBL/20200629-193900-282.tif,120.2150538,solvent,584.3129032,552.6182796,354.6354839,0,,,-229.6774194,2020-06-29 19:39:00,0.9552772809,4,240
./MA_354_1_GBL/20200629-195800-300.tif,120.2150538,antisolvent,585.1731183,413.2634409,204.0978495,1,398.461039,0.7765752852,-381.0752688,2020-06-29 19:58:00,1.584973166,4.316666667,259
./MA_354_1_GBL/20200629-195800-300.tif,120.2150538,solvent,584.3129032,563.8010753,352.9150538,1,398.461039,0.7729974676,-231.3978495,2020-06-29 19:58:00,0.9624329159,4.316666667,259
./MA_354_1_GBL/20200629-203900-299.tif,120.2150538,antisolvent,585.1731183,413.2634409,219.5817204,1,,,-365.5913978,2020-06-29 20:39:00,1.520572451,5,300
./MA_354_1_GBL/20200629-203900-299.tif,120.2150538,solvent,584.3129032,552.6182796,346.8935484,1,,,-237.4193548,2020-06-29 20:39:00,0.9874776386,5,300
