filename,half_cm_num_pixels,measurement_name,tube_bottom,x,y,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_350_3_DMSO/20200625-150257-84.tif,110.7526882,antisolvent,559.3666667,353.9086022,110.3344086,0,,,-449.0322581,2020-06-25 15:02:57,2.027184466,0,0
./MA_350_3_DMSO/20200625-150257-84.tif,110.7526882,solvent,561.9473118,478.6397849,399.3666667,0,,,-162.5806452,2020-06-25 15:02:57,0.7339805825,0,0
./MA_350_3_DMSO/20200625-160257-85.tif,110.7526882,antisolvent,559.3666667,350.4677419,137.8612903,0,,,-421.5053763,2020-06-25 16:02:57,1.902912621,1,60
./MA_350_3_DMSO/20200625-160257-85.tif,110.7526882,solvent,561.9473118,477.7795699,383.8827957,0,,,-178.0645161,2020-06-25 16:02:57,0.8038834951,1,60
./MA_350_3_DMSO/20200625-170257-83.tif,110.7526882,antisolvent,559.3666667,354.7688172,157.6462366,0,,,-401.7204301,2020-06-25 17:02:57,1.813592233,2,120
./MA_350_3_DMSO/20200625-170257-83.tif,110.7526882,solvent,561.9473118,476.9193548,369.2591398,0,,,-192.688172,2020-06-25 17:02:57,0.8699029126,2,120
./MA_350_3_DMSO/20200625-180257-84.tif,110.7526882,antisolvent,559.3666667,358.2096774,176.5709677,0,,,-382.7956989,2020-06-25 18:02:57,1.72815534,3,180
./MA_350_3_DMSO/20200625-180257-84.tif,110.7526882,solvent,561.9473118,472.6182796,358.0763441,0,,,-203.8709677,2020-06-25 18:02:57,0.9203883495,3,180
./MA_350_3_DMSO/20200625-190257-85.tif,110.7526882,antisolvent,559.3666667,354.7688172,196.355914,0,,,-363.0107527,2020-06-25 19:02:57,1.638834951,4,240
./MA_350_3_DMSO/20200625-190257-85.tif,110.7526882,solvent,561.9473118,473.4784946,348.6139785,0,,,-213.3333333,2020-06-25 19:02:57,0.9631067961,4,240
./MA_350_3_DMSO/20200625-200257-82.tif,110.7526882,antisolvent,559.3666667,360.7903226,212.7,0,,,-346.6666667,2020-06-25 20:02:57,1.565048544,5,300
./MA_350_3_DMSO/20200625-200257-82.tif,110.7526882,solvent,561.9473118,487.2419355,341.7322581,0,,,-220.2150538,2020-06-25 20:02:57,0.9941747573,5,300
./MA_350_3_DMSO/20200625-210259-480.tif,110.7526882,antisolvent,559.3666667,359.9301075,230.7645161,0,,,-328.6021505,2020-06-25 21:02:59,1.483495146,6.000555556,360.0333333
./MA_350_3_DMSO/20200625-210259-480.tif,110.7526882,solvent,561.9473118,485.5215054,334.8505376,0,,,-227.0967742,2020-06-25 21:02:59,1.025242718,6.000555556,360.0333333
./MA_350_3_DMSO/20200625-220259-483.tif,110.7526882,antisolvent,559.3666667,361.6505376,244.527957,0,,,-314.8387097,2020-06-25 22:02:59,1.421359223,7.000555556,420.0333333
./MA_350_3_DMSO/20200625-220259-483.tif,110.7526882,solvent,561.9473118,483.8010753,326.2483871,0,,,-235.6989247,2020-06-25 22:02:59,1.06407767,7.000555556,420.0333333
./MA_350_3_DMSO/20200625-230259-482.tif,110.7526882,antisolvent,559.3666667,360.7903226,260.872043,0,,,-298.4946237,2020-06-25 23:02:59,1.347572816,8.000555556,480.0333333
./MA_350_3_DMSO/20200625-230259-482.tif,110.7526882,solvent,561.9473118,481.2204301,320.2268817,0,,,-241.7204301,2020-06-25 23:02:59,1.091262136,8.000555556,480.0333333
./MA_350_3_DMSO/20200626-000259-476.tif,110.7526882,antisolvent,559.3666667,359.0698925,275.4956989,0,,,-283.8709677,2020-06-26 0:02:59,1.281553398,9.000555556,540.0333333
./MA_350_3_DMSO/20200626-000259-476.tif,110.7526882,solvent,561.9473118,481.2204301,314.2053763,0,,,-247.7419355,2020-06-26 0:02:59,1.118446602,9.000555556,540.0333333
./MA_350_3_DMSO/20200626-010259-480.tif,110.7526882,antisolvent,559.3666667,361.6505376,290.9795699,0,,,-268.3870968,2020-06-26 1:02:59,1.211650485,10.00055556,600.0333333
./MA_350_3_DMSO/20200626-010259-480.tif,110.7526882,solvent,561.9473118,486.3817204,309.044086,0,,,-252.9032258,2020-06-26 1:02:59,1.141747573,10.00055556,600.0333333
./MA_350_3_DMSO/20200626-020259-482.tif,110.7526882,antisolvent,559.3666667,365.0913978,304.7430108,0,,,-254.6236559,2020-06-26 2:02:59,1.149514563,11.00055556,660.0333333
./MA_350_3_DMSO/20200626-020259-482.tif,110.7526882,solvent,561.9473118,474.3387097,303.0225806,0,,,-258.9247312,2020-06-26 2:02:59,1.168932039,11.00055556,660.0333333
./MA_350_3_DMSO/20200626-030259-493.tif,110.7526882,antisolvent,559.3666667,361.6505376,316.7860215,0,,,-242.5806452,2020-06-26 3:02:59,1.095145631,12.00055556,720.0333333
./MA_350_3_DMSO/20200626-030259-493.tif,110.7526882,solvent,561.9473118,474.3387097,297.8612903,0,,,-264.0860215,2020-06-26 3:02:59,1.19223301,12.00055556,720.0333333
./MA_350_3_DMSO/20200626-040259-515.tif,110.7526882,antisolvent,559.3666667,365.9516129,331.4096774,0,,,-227.9569892,2020-06-26 4:02:59,1.029126214,13.00055556,780.0333333
./MA_350_3_DMSO/20200626-040259-515.tif,110.7526882,solvent,561.9473118,476.9193548,293.5602151,0,,,-268.3870968,2020-06-26 4:02:59,1.211650485,13.00055556,780.0333333
./MA_350_3_DMSO/20200626-050259-511.tif,110.7526882,antisolvent,559.3666667,364.2311828,342.5924731,0,,,-216.7741935,2020-06-26 5:02:59,0.9786407767,14.00055556,840.0333333
