filename,half_cm_num_pixels,measurement_name,tube_bottom,x,y,crystal_present,y_location_of_mean_crystal_verts,height_cm_of_mean_crystal_vertex_from_bottom,liquid_height_pixels,file_time,liquid height (cm),elapsed hours,elapsed_minutes
./MA_333_1_DMF/20200610-124518-548.tif,103.3207299,antisolvent,562.906214,354.1276508,138.7733848,0,,,-424.1328292,2020-06-10 12:45:18,2.052505967,0,0
./MA_333_1_DMF/20200610-124518-548.tif,103.3207299,solvent,562.906214,603.6755713,414.9529015,0,,,-147.9533125,2020-06-10 12:45:18,0.7159904535,0,0
./MA_333_1_DMF/20200610-132718-551.tif,103.3207299,antisolvent,562.906214,353.1412954,161.4595594,1,404.4975341,0.7665871122,-401.4466546,2020-06-10 13:27:18,1.942720764,0.7,42
./MA_333_1_DMF/20200610-132718-551.tif,103.3207299,solvent,562.906214,598.7437942,392.2667269,1,404.4975341,0.7665871122,-170.6394871,2020-06-10 13:27:18,0.8257756563,0.7,42
./MA_333_1_DMF/20200610-134518-546.tif,103.3207299,antisolvent,562.906214,357.0867171,170.3367582,1,,,-392.5694559,2020-06-10 13:45:18,1.899761337,1,60
./MA_333_1_DMF/20200610-134518-546.tif,103.3207299,solvent,562.906214,606.6346375,388.3213053,1,,,-174.5849088,2020-06-10 13:45:18,0.8448687351,1,60
./MA_333_1_DMF/20200610-144518-549.tif,103.3207299,antisolvent,562.906214,351.1685846,195.981999,1,,,-366.924215,2020-06-10 14:45:18,1.775656325,2,120
./MA_333_1_DMF/20200610-144518-549.tif,103.3207299,solvent,562.906214,601.7028604,378.4577511,1,,,-184.4484629,2020-06-10 14:45:18,0.892601432,2,120
./MA_333_1_DMF/20200610-154518-547.tif,103.3207299,solvent,562.906214,602.6892158,363.6624199,1,,,-199.2437942,2020-06-10 15:45:18,0.9642004773,3,180
./MA_333_1_DMF/20200610-154518-547.tif,103.3207299,antisolvent,562.906214,359.0594279,218.6681736,1,,,-344.2380404,2020-06-10 15:45:18,1.665871122,3,180
./MA_333_1_DMF/20200610-164518-566.tif,103.3207299,antisolvent,562.906214,350.1822292,240.3679928,1,,,-322.5382213,2020-06-10 16:45:18,1.560859189,4,240
./MA_333_1_DMF/20200610-164518-566.tif,103.3207299,solvent,562.906214,599.7301496,350.8397994,1,,,-212.0664146,2020-06-10 16:45:18,1.026252983,4,240
./MA_333_1_DMF/20200610-174518-580.tif,103.3207299,antisolvent,562.906214,356.1003617,261.0814565,1,,,-301.8247575,2020-06-10 17:45:18,1.460620525,5,300
./MA_333_1_DMF/20200610-174518-580.tif,103.3207299,solvent,562.906214,605.6482821,338.017179,1,,,-224.889035,2020-06-10 17:45:18,1.088305489,5,300
./MA_333_1_DMF/20200610-184518-590.tif,103.3207299,solvent,562.906214,600.716505,326.180914,1,,,-236.7253,2020-06-10 18:45:18,1.145584726,6,360
./MA_333_1_DMF/20200610-184518-590.tif,103.3207299,antisolvent,562.906214,358.0730725,282.7812757,1,,,-280.1249384,2020-06-10 18:45:18,1.355608592,6,360
./MA_333_1_DMF/20200610-194518-582.tif,103.3207299,antisolvent,562.906214,360.0457833,302.508384,1,,,-260.39783,2020-06-10 19:45:18,1.260143198,7,420
./MA_333_1_DMF/20200610-194518-582.tif,103.3207299,solvent,562.906214,596.7710833,316.3173599,1,,,-246.5888542,2020-06-10 19:45:18,1.193317422,7,420
./MA_333_1_DMF/20200610-204518-585.tif,103.3207299,antisolvent,562.906214,363.0048496,323.2218478,1,,,-239.6843663,2020-06-10 20:45:18,1.159904535,8,480
./MA_333_1_DMF/20200610-204518-585.tif,103.3207299,solvent,562.906214,597.7574388,308.4265165,1,,,-254.4796975,2020-06-10 20:45:18,1.23150358,8,480
./MA_333_1_DMF/20200610-214518-584.tif,103.3207299,antisolvent,562.906214,362.0184942,339.9898899,1,,,-222.9163242,2020-06-10 21:45:18,1.07875895,9,540
./MA_333_1_DMF/20200610-214518-584.tif,103.3207299,solvent,562.906214,599.7301496,296.5902515,1,,,-266.3159625,2020-06-10 21:45:18,1.288782816,9,540
./MA_333_1_DMF/20200610-224518-584.tif,103.3207299,antisolvent,562.906214,359.0594279,357.7442874,1,,,-205.1619267,2020-06-10 22:45:18,0.9928400955,10,600
./MA_333_1_DMF/20200610-224518-584.tif,103.3207299,solvent,562.906214,594.7983725,290.672119,1,,,-272.234095,2020-06-10 22:45:18,1.317422434,10,600
./MA_333_1_DMF/20200610-234518-583.tif,103.3207299,solvent,562.906214,593.8120171,282.7812757,1,,,-280.1249384,2020-06-10 23:45:18,1.355608592,11,660
./MA_333_1_DMF/20200610-234518-583.tif,103.3207299,antisolvent,562.906214,361.0321387,374.5123294,1,,,-188.3938846,2020-06-10 23:45:18,0.9116945107,11,660
./MA_333_1_DMF/20200611-004518-579.tif,103.3207299,antisolvent,562.906214,360.0457833,390.2940161,1,,,-172.6121979,2020-06-11 0:45:18,0.8353221957,12,720
./MA_333_1_DMF/20200611-004518-579.tif,103.3207299,solvent,562.906214,594.7983725,276.8631432,1,,,-286.0430709,2020-06-11 0:45:18,1.38424821,12,720
./MA_333_1_DMF/20200611-014518-580.tif,103.3207299,antisolvent,562.906214,356.1003617,404.1029919,1,,,-158.8032221,2020-06-11 1:45:18,0.76849642,13,780
./MA_333_1_DMF/20200611-014518-580.tif,103.3207299,solvent,562.906214,592.8256617,271.9313661,1,,,-290.9748479,2020-06-11 1:45:18,1.408114558,13,780
./MA_333_1_DMF/20200611-024518-582.tif,103.3207299,antisolvent,562.906214,361.0321387,415.9392569,1,,,-146.9669571,2020-06-11 2:45:18,0.7112171838,14,840
./MA_333_1_DMF/20200611-024518-582.tif,103.3207299,solvent,562.906214,606.6346375,266.0132336,1,,,-296.8929804,2020-06-11 2:45:18,1.436754177,14,840
./MA_333_1_DMF/20200611-034518-582.tif,103.3207299,antisolvent,562.906214,365.9639158,429.7482328,1,,,-133.1579813,2020-06-11 3:45:18,0.6443914081,15,900
./MA_333_1_DMF/20200611-034518-582.tif,103.3207299,solvent,562.906214,596.7710833,262.0678119,1,,,-300.8384021,2020-06-11 3:45:18,1.455847255,15,900
./MA_333_1_DMF/20200611-044518-577.tif,103.3207299,antisolvent,562.906214,364.9775604,444.543564,1,,,-118.36265,2020-06-11 4:45:18,0.5727923628,16,960
./MA_333_1_DMF/20200611-044518-577.tif,103.3207299,solvent,562.906214,594.7983725,258.1223903,1,,,-304.7838238,2020-06-11 4:45:18,1.474940334,16,960
./MA_333_1_DMF/20200611-054518-584.tif,103.3207299,antisolvent,562.906214,362.0184942,456.379829,1,,,-106.526385,2020-06-11 5:45:18,0.5155131265,17,1020
./MA_333_1_DMF/20200611-054518-584.tif,103.3207299,solvent,562.906214,584.9348183,254.1769686,1,,,-308.7292454,2020-06-11 5:45:18,1.494033413,17,1020
./MA_333_1_DMF/20200611-064518-578.tif,103.3207299,solvent,562.906214,593.8120171,247.2724807,1,,,-315.6337334,2020-06-11 6:45:18,1.527446301,18,1080
./MA_333_1_DMF/20200611-064518-578.tif,103.3207299,antisolvent,562.906214,365.9639158,468.216094,1,,,-94.69012001,2020-06-11 6:45:18,0.4582338902,18,1080
./MA_333_1_DMF/20200611-074518-583.tif,103.3207299,solvent,562.906214,588.88024,246.2861253,1,,,-316.6200888,2020-06-11 7:45:18,1.53221957,19,1140
./MA_333_1_DMF/20200611-074518-583.tif,103.3207299,antisolvent,562.906214,361.0321387,479.0660036,1,,,-83.84021042,2020-06-11 7:45:18,0.4057279236,19,1140
