Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.130841121,0.6121495327,0.000371235721666667,1.322429907,0.0555555555555556,1.21228352092184,0.214057869664255,0.308737312015753,4.79367352956292,8.49157104235198
1,1.96728972,0.7196261682,NaN,NaN,0.111111111111111,1.1991804419832,0.211744205314917,0.305400296127284,4.74186066435449,8.56893766586021
2,1.85046729,0.7943925234,NaN,NaN,0.166666666666667,1.1872793407074,0.209642779087643,0.302369392914869,4.69480072072423,8.63920725868267
3,1.752336449,0.8504672897,NaN,NaN,0.222222222222222,1.17978275207278,0.208319075708704,0.300460205349093,4.66515732635352,8.68347057673233
4,1.663551402,0.9112149533,NaN,NaN,0.277777777777778,1.17445782855296,0.207378832139353,0.299104084816375,4.64410124130134,8.71491138198864
5,1.574766355,0.9485981308,NaN,NaN,0.333333333333333,1.16793705533,0.206227432486894,0.297443412240712,4.61831646616272,8.75341303562947
6,1.5,1,NaN,NaN,0.388888888888889,1.16249066307793,0.205265740685667,0.296056356758174,4.59678006323408,8.7855710483238
7,1.425233645,1.023364486,NaN,NaN,0.444444444444444,1.15800791923382,0.204474204233211,0.294914717644054,4.5790541681489,8.81203923621275
8,1.359813084,1.065420561,NaN,NaN,0.5,1.15174589725097,0.203368493347674,0.293319942328376,4.55429256040395,8.84901310315015
9,1.289719626,1.102803738,NaN,NaN,0.555555555555556,1.1466374960327,0.202466482008495,0.292018964435329,4.53409265891577,8.87917546083976
10,1.219626168,1.11682243,NaN,NaN,0.611111111111111,1.14235395873989,0.201710120273223,0.290928058086379,4.51715447656892,8.90446744134055
11,1.154205607,1.154205607,NaN,NaN,0.666666666666667,1.13869330332334,0.201063743343636,0.289995783668705,4.50267932560932,8.92608163986076
12.0055555555556,1.093457944,1.177570093,NaN,NaN,0.722222222222222,1.13551984552133,0.20050339289356,0.289187585904173,4.49013067638647,8.94481919888314
13.0055555555556,1.03271028,1.200934579,NaN,NaN,0.777777777777778,1.13273707292334,0.200012027331128,0.288478885573742,4.47912689458829,8.96124997220793
14.0055555555556,0.9719626168,1.219626168,NaN,NaN,0.833333333333333,1.1277010414241,0.199122794609833,0.287196338379566,4.45921316114611,8.99098502568675
15.0055555555556,0.9158878505,1.242990654,NaN,NaN,0.888888888888889,1.12395315144693,0.198461014316359,0.286241847571671,4.44439306282323,9.01311429730084
16.0055555555556,0.8551401869,1.271028037,NaN,NaN,0.944444444444444,1.12088341027077,0.197918977535978,0.285460063753814,4.43225453518938,9.03123946551176
17.0055555555556,0.7990654206,1.289719626,NaN,NaN,1,1.11825415807275,0.19745471969975,0.284790461105409,4.42185781161222,9.04676378356438
18.0055555555556,0.7523364486,1.303738318,NaN,NaN,1.05555555555556,1.1159522942718,0.197048270174548,0.284204235828675,4.4127556639868,9.06035504947139
19.0055555555556,0.7009345794,1.322429907,NaN,NaN,1.11111111111111,1.11243996386717,0.196428083600206,0.283309735961836,4.39886702737897,9.08109346868752
20.0055555555556,0.6448598131,1.336448598,NaN,NaN,1.16666666666667,1.10868505030578,0.195765063123682,0.282353456428387,4.38401915603999,9.10326421078334
NaN,NaN,NaN,NaN,NaN,1.22222222222222,1.10530354272152,0.195167976470891,0.281492273756092,4.37064782572249,9.12323019170945
NaN,NaN,NaN,NaN,NaN,1.27777777777778,1.10224134522213,0.194627271708434,0.280712411117934,4.35853912768134,9.14131081857222
NaN,NaN,NaN,NaN,NaN,1.33333333333333,1.09945492848635,0.194135262685656,0.280002782719696,4.34752093604701,9.15776310856787
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.09690857026409,0.193685641778458,0.279354291026622,4.33745199607039,9.17279798234226
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.09457254876459,0.193273160888432,0.278759366666007,4.32821478032555,9.18659093106109
NaN,NaN,NaN,NaN,NaN,1.5,1.09242187601503,0.19289340778681,0.278211645846361,4.31971048009184,9.19928949524463
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.08832562557822,0.192170116059272,0.277168436623949,4.30351287701426,9.2234756477378
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.08507982225215,0.191596991263514,0.276341814322376,4.29067815541833,9.24264036811277
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.08229925341741,0.19110601482859,0.275633675233544,4.27968308785354,9.25905812940257
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.0798300008023,0.190670008774453,0.275004820347768,4.26991904281409,9.27363773609765
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.07760042816117,0.190276323995615,0.274437005762906,4.26110275259189,9.28680216164363
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.07556919427084,0.189917660702871,0.273919702936833,4.25307074360689,9.29879550369598
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.07370814753985,0.18958904805434,0.273445742386067,4.24571169739564,9.30978398223921
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.07199595126822,0.18928671854146,0.273009690204029,4.23894124328727,9.31989357899428
NaN,NaN,NaN,NaN,NaN,2,1.07041539221347,0.189007632751461,0.272607162622299,4.23269131579759,9.32922592888659
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.06767087367463,0.188523021865031,0.271908204613026,4.2218388001575,9.34543083259662
NaN,NaN,NaN,NaN,NaN,2.11111111111111,1.06490178780764,0.188034073024785,0.271202989939593,4.21088913913137,9.36178079314685
NaN,NaN,NaN,NaN,NaN,2.16666666666667,1.06232511355776,0.187579099092343,0.270546777537033,4.20070032196708,9.37699466673544
NaN,NaN,NaN,NaN,NaN,2.22222222222222,1.05992203589656,0.187154777821026,0.269934775703403,4.19119794931648,9.39118354597107
NaN,NaN,NaN,NaN,NaN,2.27777777777778,1.05767607038215,0.18675819848537,0.269362786276975,4.18231683755595,9.40444476260417
NaN,NaN,NaN,NaN,NaN,2.33333333333333,1.05557270648922,0.186386798902451,0.268827113801612,4.17399960842386,9.41686399347099
NaN,NaN,NaN,NaN,NaN,2.38888888888889,1.0535991209726,0.186038314819317,0.268324492527861,4.16619555558798,9.42851695292735
NaN,NaN,NaN,NaN,NaN,2.44444444444444,1.05174394249789,0.185710738352846,0.26785202647045,4.15885971393593,9.43947078257809
NaN,NaN,NaN,NaN,NaN,2.5,1.04814175738685,0.185074685764737,0.266934642929909,4.14461576925028,9.46073974543768
NaN,NaN,NaN,NaN,NaN,2.55555555555556,1.0451868993349,0.18455293436843,0.266182116877544,4.13293151834463,9.47818659067886
NaN,NaN,NaN,NaN,NaN,2.61111111111111,1.04259102021191,0.184094569352834,0.265521013489665,4.12266676028836,9.49351385869902
NaN,NaN,NaN,NaN,NaN,2.66666666666667,1.04023775961772,0.183679044485207,0.26492169877674,4.11336137683321,9.50740859498659
NaN,NaN,NaN,NaN,NaN,2.72222222222222,1.03807415310672,0.18329700761632,0.264370684062,4.10480593325819,9.52018352606503
NaN,NaN,NaN,NaN,NaN,2.77777777777778,1.03607057689026,0.182943227952403,0.26386042493135,4.09688328966244,9.53201356445023
NaN,NaN,NaN,NaN,NaN,2.83333333333333,1.03420725577857,0.18261421370715,0.263385885154543,4.08951524997862,9.54301547198649
NaN,NaN,NaN,NaN,NaN,2.88888888888889,1.03246923675993,0.182307324565999,0.262943256585575,4.0826426862427,9.55327753815392
