,Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,0.0555555555555556,1.2800421661276398,0.217329126295778,0.321647106917751,5.14304357616263,8.091492738800971
1,0.111111111111111,1.26974237185822,0.21558039852037103,0.31905898981015,5.10166033727028,8.15230747625208
2,0.166666666666667,1.25904439519154,0.213764066227868,0.31637081801724504,5.05867725309582,8.2154732662887
3,0.222222222222222,1.25149644213738,0.21248255372305497,0.314474179510121,5.028350555666941,8.26003986356965
4,0.277777777777778,1.24575999724121,0.211508604121769,0.313032734100218,5.00530226331066,8.29391048089832
5,0.33333333333333304,1.24119486767548,0.210733523701608,0.311885615078379,4.98696016419187,8.32086511209849
6,0.38888888888888895,1.23744468784781,0.21009680771914502,0.31094327542433503,4.9718924275324605,8.34300790404642
7,0.444444444444444,1.23258780367975,0.20927219238951197,0.309722844736477,4.95237809622233,8.37168518902758
8,0.5,1.2275718961587199,0.208420577631833,0.308462454895112,4.9322248296837,8.40130142125429
9,0.555555555555556,1.2236932236843001,0.20776204580971103,0.307487827798372,4.9166408262176695,8.42420289307213
10,0.6111111111111109,1.2171238889786398,0.20664668585540302,0.30583709506599605,4.8902460905194,8.462991276111879
11,0.666666666666667,1.2115669414415602,0.205703211815981,0.30444075348765104,4.867918995295531,8.495802058216631
12,0.7222222222222221,1.20679510543736,0.204893036200629,0.30324169357693104,4.84874637648866,8.52397717959906
13,0.7777777777777779,1.20263980379349,0.204187537507184,0.302197555510633,4.83205091286096,8.54851199766355
14,0.833333333333333,1.1989815351951498,0.203566426469384,0.301278311174688,4.81735246361263,8.57011210330781
15,0.8888888888888891,1.19573170886599,0.203014661898326,0.30046169960952196,4.80429508248244,8.58930057734913
16,0.944444444444444,1.1928225839037099,0.202520742554833,0.299730698981152,4.79260659530177,8.606477393328719
17,1.0,1.19020115835064,0.20207566961881998,0.299071991035853,4.782074047071821,8.62195549925856
18,1.05555555555556,1.1860155790701399,0.201365030303848,0.29802024484969397,4.76525693182302,8.64666909045912
19,1.11111111111111,1.1819682322173002,0.200677860475681,0.297003233504008,4.748995216558599,8.67056649362959
20,1.16666666666667,1.17857447757344,0.20010165935424104,0.296150455844277,4.73535955010787,8.69060478684607
21,1.22222222222222,1.1756319842445802,0.19960207463647697,0.295411070461986,4.7235369931536395,8.70797862505731
22,1.27777777777778,1.17303535961752,0.1991612124708,0.294758594456784,4.71310409183109,8.72331029487741
23,1.33333333333333,1.16958428289854,0.19857527904769504,0.293891412990589,4.69923811270938,8.74368704407249
24,1.38888888888889,1.16529005980182,0.197846193882827,0.29281236694658397,4.68198448068333,8.76904211848975
25,1.44444444444444,1.16140352768673,0.19718632762900895,0.291835764890933,4.66636889819943,8.79198999725233
26,1.5,1.15786739841097,0.19658595374578403,0.29094721154376096,4.65216118892436,8.81286893598385
27,1.55555555555556,1.1546353131926101,0.19603720130996105,0.290135057938742,4.639175089278769,8.83195265832166
28,1.61111111111111,1.1516690780593999,0.19553358564248602,0.28938970675087894,4.62725714083068,8.84946667909977
29,1.6666666666666698,1.14893680834996,0.19506969327669602,0.28870314604951003,4.61627923514188,8.865599260069681
30,1.72222222222222,1.1464116106409399,0.194640958172222,0.288068618094888,4.60613331792164,8.880509192411
31,1.77777777777778,1.1440706083662702,0.19424349628192303,0.28748037449724606,4.59672747409155,8.894331549924411
32,1.8333333333333302,1.1413977855063602,0.193789696967917,0.286808751512518,4.58598841814196,8.910113129267339
33,1.88888888888889,1.1373199641939298,0.19309735310107398,0.285784082589589,4.56960426044734,8.934190467707381
34,1.94444444444444,1.13386942166578,0.192511510374379,0.28491703535408003,4.5557404276352,8.95456406279329
35,2.0,1.13083023098594,0.191995508110878,0.28415335200409997,4.543529353253169,8.97250884677869
36,2.05555555555556,1.1281025296077098,0.19153239136909303,0.283467939226257,4.53256980252727,8.98861445421343
37,2.1111111111111103,1.12562881247661,0.19111239678060896,0.282846347235302,4.52263072759913,9.003220421470711
38,2.1666666666666696,1.12337022557132,0.19072892760140603,0.282278812850081,4.51355601804513,9.016556160618801
39,2.22222222222222,1.12129773098713,0.19037705369509697,0.281758039468743,4.50522900332645,9.02879312484448
40,2.27777777777778,1.11938829804291,0.19005286484845801,0.281278239975718,4.4975571491503095,9.040067297914849
41,2.3333333333333304,1.11688612308004,0.189628038609986,0.280649497142779,4.48750373434117,9.05484129334077
42,2.38888888888889,1.11354518172303,0.18906080427557398,0.27980999032784903,4.47408026483433,9.074567752544821
43,2.44444444444444,1.11043839519104,0.18853332539991502,0.279029321591875,4.46159759907639,9.092911653628391
44,2.5,1.10754200980298,0.188041569016837,0.27830152214491805,4.44996029785433,9.11001324928406
