Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,1.967889908,0.5917431193,2.15,0.6541284404,0.0555555555555556,1.5614015538659,0.275703071552797,0.387044696602965,5.82641912165532,6.43021710094575
1,1.830275229,0.6788990826,NaN,NaN,0.111111111111111,1.53893733066894,0.271736471596422,0.381476200510361,5.74259316460806,6.56285623916838
2,1.729357798,0.7385321101,NaN,NaN,0.166666666666667,1.51996788088325,0.268386958104117,0.376773998876933,5.67180806471819,6.67486062276404
2.15,1.720183486,0.752293578,NaN,NaN,0.222222222222222,1.50345561553216,0.265471319737855,0.37268089117045,5.61019202600907,6.77235665577041
3,1.646788991,0.7981651376,NaN,NaN,0.277777777777778,1.48878662433168,0.262881155842771,0.369044699548505,5.55545422290248,6.85896914774785
4,1.568807339,0.8440366972,NaN,NaN,0.333333333333333,1.47556347221126,0.260546289679622,0.365766906665623,5.50611161390339,6.9370447387203
5,1.490825688,0.8899082569,NaN,NaN,0.388888888888889,1.46351190203441,0.258418294541814,0.362779528876008,5.46114079986101,7.00820276935738
6,1.399082569,0.9174311927,NaN,NaN,0.444444444444444,1.45243340033036,0.256462118092234,0.360033358091021,5.41980102150102,7.07361535477996
7,1.334862385,0.9633027523,NaN,NaN,0.5,1.44217885491054,0.254651430980631,0.357491431953578,5.38153586199097,7.13416292214627
8,1.279816514,1.004587156,NaN,NaN,0.555555555555556,1.4326329032474,0.252965863172719,0.355125154069393,5.3459148424225,7.19052662504452
9,1.206422018,1.02293578,NaN,NaN,0.611111111111111,1.42145318808865,0.250991815048634,0.352353894202889,5.30419738286553,7.25653682140117
10,1.146788991,1.068807339,NaN,NaN,0.666666666666667,1.40614571209538,0.248288911276945,0.348559433138787,5.24707705362629,7.34691922217726
11,1.064220183,1.105504587,NaN,NaN,0.722222222222222,1.39185940123324,0.245766318817561,0.345018101416961,5.19376723426623,7.43127219287745
12,1.013761468,1.137614679,NaN,NaN,0.777777777777778,1.37877808474046,0.243456497152478,0.341775467156363,5.14495388938306,7.50851032086467
13,0.9541284404,1.160550459,NaN,NaN,0.833333333333333,1.36667666908372,0.241319700594002,0.338775733526195,5.0997970753611,7.57996266221253
14,0.8899082569,1.19266055,NaN,NaN,0.888888888888889,1.35539416969666,0.239327503437477,0.335978995210304,5.0576960732159,7.64657974407538
