Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.016528926,0.5991735537,0.75,0.5289256198,0.0555555555555556,1.37135398645697,0.232832301626856,0.353905098472822,4.86959157389584,7.55234562243589
0.75,1.929752066,0.6611570248,NaN,NaN,0.111111111111111,1.36849997685407,0.232347739922679,0.353168564682472,4.85945716567495,7.56919701190477
1,1.904958678,0.6776859504,NaN,NaN,0.166666666666667,1.36596559221391,0.231917445035433,0.352514516453858,4.85045772555181,7.58416118812616
2.2,1.805785124,0.7272727273,NaN,NaN,0.222222222222222,1.36362736004225,0.231520453460943,0.351911089260634,4.84215481048146,7.59796718967335
3.2,1.73553719,0.7768595041,NaN,NaN,0.277777777777778,1.36142687843365,0.231146849560947,0.351343211332639,4.8343410389786,7.61095984834128
4.2,1.648760331,0.8099173554,NaN,NaN,0.333333333333333,1.35933127423856,0.230791052040495,0.350802399101552,4.82689968056097,7.62333326237195
5.2,1.574380165,0.8512396694,NaN,NaN,0.388888888888889,1.3573197719497,0.230449533576067,0.350283291035622,4.81975696271175,7.63521009994551
6.2,1.5,0.8801652893,NaN,NaN,0.444444444444444,1.3550933203239,0.230071520414174,0.349708711029544,4.81185097331459,7.648356097577
7.2,1.429752066,0.9214876033,NaN,NaN,0.5,1.35292549862018,0.229703461603845,0.349149261637844,4.80415317507546,7.66115591709808
8.2,1.351239669,0.9504132231,NaN,NaN,0.555555555555556,1.35090153914847,0.229359828124196,0.348626938748778,4.79696622255507,7.67310630762664
9.2,1.285123967,0.979338843,NaN,NaN,0.611111111111111,1.3490034501176,0.229037565278779,0.348137099223744,4.79022622803687,7.68431350099883
10.2,1.223140496,1.016528926,NaN,NaN,0.666666666666667,1.34721664976109,0.228734197334642,0.347675979948656,4.78388141258714,7.69486359469164
11.2,1.161157025,1.033057851,NaN,NaN,0.722222222222222,1.34545521067649,0.228435135297931,0.347221405652855,4.77762665341556,7.70526394373394
12.2,1.095041322,1.061983471,NaN,NaN,0.777777777777778,1.34371231258437,0.228139221202593,0.346771616227941,4.77143773213965,7.71555481820232
13.2,1.037190083,1.08677686,NaN,NaN,0.833333333333333,1.34205649675066,0.227858092175778,0.346344300107182,4.7655580344749,7.72533151883925
14.2,0.9669421488,1.107438017,NaN,NaN,0.888888888888889,1.34045075611975,0.227585465056446,0.345929906885798,4.75985615069916,7.7348125523754
15.2,0.9132231405,1.132231405,NaN,NaN,0.944444444444444,1.33887913671762,0.22731863113443,0.345524319324334,4.75427542925631,7.74409211843402
16.2,0.847107438,1.148760331,NaN,NaN,1,1.33733381047437,0.227056261338204,0.34512551723407,4.74878807316345,7.7532164375516
17.2,0.7768595041,1.161157025,NaN,NaN,1.05555555555556,1.33581044174302,0.226797619549542,0.344732381715304,4.74337868681145,7.76221110938821
18.2,0.7190082645,1.185950413,NaN,NaN,1.11111111111111,1.334306350214,0.226542250698015,0.344344221060982,4.73803775258993,7.77109195972825
19.2,0.652892562,1.198347107,NaN,NaN,1.16666666666667,1.33281971406467,0.226289845469497,0.343960565113635,4.73275880132152,7.7798697454531
20.2,0.6074380165,1.210743802,NaN,NaN,1.22222222222222,1.33134919485172,0.226040176619353,0.343581068461416,4.7275370802784,7.78855236934958
21.2,0.5495867769,1.23553719,NaN,NaN,1.27777777777778,1.3298937473247,0.225793066682051,0.343205461356717,4.72236887784212,7.79714600305858
22.2,0.5,1.23553719,NaN,NaN,1.33333333333333,1.32845251632423,0.225548370466245,0.342833523108692,4.71725115739557,7.8056556958357
23.2,0.4380165289,1.252066116,NaN,NaN,1.38888888888889,1.327024777424,0.22530596497682,0.342465066764766,4.71218134654663,7.81408572502802
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.32560990085411,0.225065743289686,0.342099929800322,4.70715720902207,7.82243980908763
NaN,NaN,NaN,NaN,NaN,1.5,1.32420732847244,0.224827610641918,0.341737968175715,4.70217676289438,7.83072124354312
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.32272230232357,0.224575478763765,0.341354727720922,4.69690352863613,7.83948952308244
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.32122327892742,0.22432097039396,0.340967874998819,4.691580591035,7.84834044882769
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.31977465846653,0.224075019574972,0.340594029753957,4.68643663108026,7.8568937723884
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.31834201403998,0.223831781211615,0.340224307441655,4.68134940101651,7.86535276607147
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.3169693270448,0.223598722588053,0.339870058333841,4.67647507601267,7.8734577434167
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.3156378499646,0.223372660698702,0.339526444262027,4.67174708481956,7.88131939841064
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.3143286688602,0.22315038428226,0.339188584109035,4.6670982652313,7.88904940767658
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.31303358934192,0.222930502072409,0.338854363150062,4.66249951948658,7.89669615467192
NaN,NaN,NaN,NaN,NaN,2,1.31174873488783,0.222712355902452,0.338522780971727,4.65793708230034,7.90428252817069
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.3104721185282,0.22249560841913,0.338193324797078,4.65340389806829,7.91182026015893
NaN,NaN,NaN,NaN,NaN,2.11111111111111,1.30920264450476,0.222280073581553,0.33786571184396,4.64889607582192,7.91931582049895
NaN,NaN,NaN,NaN,NaN,2.16666666666667,1.30793966615038,0.22206564159677,0.33753977522709,4.64441131928694,7.92677302741196
NaN,NaN,NaN,NaN,NaN,2.22222222222222,1.30668277633105,0.221852243340436,0.337215409877463,4.63994818275621,7.93419428480486
NaN,NaN,NaN,NaN,NaN,2.27777777777778,1.30543170192711,0.221639832441535,0.336892545311133,4.635505696399,7.94158120530223
NaN,NaN,NaN,NaN,NaN,2.33333333333333,1.30418624784249,0.22142837577611,0.336571131179687,4.63108316744146,7.94893494084126
NaN,NaN,NaN,NaN,NaN,2.38888888888889,1.30294626594526,0.221217848193911,0.336251129254745,4.62668006987646,7.95625636606117
NaN,NaN,NaN,NaN,NaN,2.44444444444444,1.30171163718849,0.221008229482819,0.335932508813884,4.62229598097584,7.96354618386999
NaN,NaN,NaN,NaN,NaN,2.5,1.30048226100038,0.22079950256747,0.335615243902555,4.61793054361546,7.97080498809007
NaN,NaN,NaN,NaN,NaN,2.55555555555556,1.299258048831,0.220591652413614,0.335299311668693,4.61358344336013,7.97803330156099
NaN,NaN,NaN,NaN,NaN,2.61111111111111,1.29803892014955,0.220384665348507,0.33498469132973,4.60925439425006,7.98523159977373
NaN,NaN,NaN,NaN,NaN,2.66666666666667,1.29682479992365,0.220178528632939,0.334671363522068,4.60494312984996,7.99240032575416
NaN,NaN,NaN,NaN,NaN,2.72222222222222,1.29561561701418,0.219973230188716,0.334359309886848,4.60064939754933,7.99953989954041
NaN,NaN,NaN,NaN,NaN,2.77777777777778,1.29441130314566,0.219768758423833,0.334048512804227,4.59637295490622,8.00665072426245
NaN,NaN,NaN,NaN,NaN,2.83333333333333,1.29321179224329,0.21956510211993,0.333738955222294,4.59211356729321,8.01373319005633
NaN,NaN,NaN,NaN,NaN,2.88888888888889,1.29201702000613,0.219362250359812,0.333430620546914,4.58787100638169,8.02078767658453
NaN,NaN,NaN,NaN,NaN,2.94444444444444,1.29082692363326,0.219160192480963,0.333123492571063,4.58364504916953,8.02781455465267
NaN,NaN,NaN,NaN,NaN,3,1.2896570332315,0.218961565228202,0.332821579146867,4.5794908420873,8.03472212734476
NaN,NaN,NaN,NaN,NaN,3.05555555555556,1.28853865704364,0.218771684202242,0.332532959987408,4.57551955873188,8.04132553635048
NaN,NaN,NaN,NaN,NaN,3.11111111111111,1.28741551742329,0.218580994427437,0.332243111529704,4.57153136072785,8.04795707085945
NaN,NaN,NaN,NaN,NaN,3.16666666666667,1.2862687532084,0.218386293603132,0.331947166276761,4.56745927327762,8.05472809587438
NaN,NaN,NaN,NaN,NaN,3.22222222222222,1.28513039168096,0.218193019410521,0.331653389503991,4.56341702324093,8.06144950754581
NaN,NaN,NaN,NaN,NaN,3.27777777777778,1.28399762151461,0.218000694534779,0.331361055692864,4.5593946277751,8.06813790524158
NaN,NaN,NaN,NaN,NaN,3.33333333333333,1.28286902572078,0.217809078395634,0.331069799161364,4.55538705524293,8.07480165551612
NaN,NaN,NaN,NaN,NaN,3.38888888888889,1.28174385355673,0.217618043529897,0.330779426165443,4.55139163980437,8.0814451911008
NaN,NaN,NaN,NaN,NaN,3.44444444444444,1.28062169251926,0.217427519901621,0.330489830250464,4.5474069166865,8.08807094760491
NaN,NaN,NaN,NaN,NaN,3.5,1.27950231077307,0.217237468149164,0.330200951586729,4.54343206265678,8.09468029389103
NaN,NaN,NaN,NaN,NaN,3.55555555555556,1.27838557697149,0.217047865972123,0.329912756277627,4.53946661131151,8.10127400549042
NaN,NaN,NaN,NaN,NaN,3.61111111111111,1.277271417368,0.216858700849608,0.329625225291404,4.5355103007814,8.10785251783664
NaN,NaN,NaN,NaN,NaN,3.66666666666667,1.27615979188663,0.216669965977408,0.32933834828566,4.53156298875922,8.11441606755667
NaN,NaN,NaN,NaN,NaN,3.72222222222222,1.27505068029967,0.216481657921207,0.329052120040234,4.52762460341763,8.12096477408428
NaN,NaN,NaN,NaN,NaN,3.77777777777778,1.27394407402004,0.216293775223067,0.328766538339062,4.52369511426451,8.12749868812147
NaN,NaN,NaN,NaN,NaN,3.83333333333333,1.2728399711246,0.216106317556471,0.328481602685836,4.51977451447083,8.13401782102345
NaN,NaN,NaN,NaN,NaN,3.88888888888889,1.27173837329261,0.215919285206528,0.328197313513922,4.51586280999956,8.14052216287506
NaN,NaN,NaN,NaN,NaN,3.94444444444444,1.27063928390814,0.215732678747798,0.327913671696652,4.51196001286738,8.1470116936951
NaN,NaN,NaN,NaN,NaN,4,1.26954270688429,0.215546498844653,0.327630678243873,4.50806613696938,8.15348639037896
NaN,NaN,NaN,NaN,NaN,4.05555555555556,1.2684486459421,0.215360746128866,0.327348334115877,4.5041811955188,8.1599462309558
