Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.05655527,0.6221079692,6.42777777777778,0.8738095238,0.0555555555555556,1.43469685746811,0.248458567412369,0.365380246194661,5.09573948323081,7.17834008706518
1.02777777777778,1.928571429,0.7321428571,NaN,NaN,0.111111111111111,1.39047916211356,0.240801015794491,0.354119140874252,4.93868759111659,7.43942176145014
2.02777777777778,1.845238095,0.7976190476,NaN,NaN,0.166666666666667,1.35230800445225,0.234190594157591,0.344397932584693,4.80311172071383,7.66480188756291
3.02777777777778,1.767857143,0.8333333333,NaN,NaN,0.222222222222222,1.32858624431641,0.230082496680992,0.338356612766164,4.71885705109029,7.80486610407084
4.02777777777778,1.702380952,0.8928571429,NaN,NaN,0.277777777777778,1.30742456468084,0.226417749958417,0.332967279350613,4.64369524538257,7.92981442414391
5.02777777777778,1.630952381,0.9166666667,NaN,NaN,0.333333333333333,1.28599553677171,0.222706704278191,0.327509859232634,4.56758387521027,8.05634129177225
6.02777777777778,1.553571429,0.9464285714,NaN,NaN,0.388888888888889,1.2691366412687,0.219787107010636,0.323216333839171,4.50770464775455,8.15588398912255
6.42777777777778,1.529761905,0.9761904762,NaN,NaN,0.444444444444444,1.2511664648628,0.216675059847003,0.318639793892651,4.44387838581251,8.26198820164258
7.02777777777778,1.494047619,0.9880952381,NaN,NaN,0.5,1.23402764059704,0.21370698495227,0.314274977870985,4.38300491065811,8.36318372756077
8.02777777777778,1.422619048,1.023809524,NaN,NaN,0.555555555555556,1.22014152817276,0.211302209628546,0.310738543571392,4.33368437929941,8.44517374204158
9.02777777777778,1.375,1.041666667,NaN,NaN,0.611111111111111,1.20856746336779,0.209297831110805,0.307790928104125,4.29257575157702,8.51351236065323
10.0277777777778,1.30952381,1.071428571,NaN,NaN,0.666666666666667,1.19871152452511,0.207590994971442,0.305280874958003,4.25756954351045,8.57170637088037
11.0277777777778,1.255952381,1.101190476,NaN,NaN,0.722222222222222,1.18481566616356,0.205184531861479,0.301741958619822,4.20821439664598,8.65375392987139
12.0277777777778,1.208333333,1.107142857,NaN,NaN,0.777777777777778,1.1729400279092,0.203127927323436,0.298717540181524,4.16603464388058,8.72387317726718
13.0277777777778,1.130952381,1.125,NaN,NaN,0.833333333333333,1.16250088013772,0.20132009197006,0.2960589587795,4.12895700117611,8.78551072208892
14.0277777777778,1.06547619,1.136904762,NaN,NaN,0.888888888888889,1.15313494509741,0.199698113926072,0.293673696950105,4.09569118287182,8.84081152379053
15.0333333333333,1.017857143,1.166666667,NaN,NaN,0.944444444444444,1.1446053920967,0.198220979221139,0.291501440031087,4.06539601649311,8.8911739400432
16.0333333333333,0.9404761905,1.19047619,NaN,NaN,1,1.13674933523533,0.196860479528729,0.289500705189307,4.03749296580848,8.93755972435386
17.0333333333333,0.8988095238,1.220238095,NaN,NaN,1.05555555555556,1.12944996344043,0.195596385689163,0.287641743660533,4.01156714261842,8.98065858319056
18.0333333333333,0.8392857143,1.232142857,NaN,NaN,1.11111111111111,1.12051855144296,0.194049657669016,0.285367143630906,3.97984465816492,9.03339376036848
19.0333333333333,0.7857142857,1.244047619,NaN,NaN,1.16666666666667,1.11158776782884,0.192503038471321,0.283092703634296,3.94812440559606,9.08612522728116
20.0333333333333,0.7380952381,1.261904762,NaN,NaN,1.22222222222222,1.10349674012754,0.19110184689479,0.281032127786456,3.9193867882361,9.13389838784083
21.0333333333333,0.6785714286,1.273809524,NaN,NaN,1.27777777777778,1.09611611515024,0.189823681755638,0.279152473170056,3.89317237094513,9.1774770029547
22.0333333333333,0.630952381,1.303571429,NaN,NaN,1.33333333333333,1.08934400953133,0.188650899051278,0.277427792722467,3.86911928557922,9.21746263902007
23.0333333333333,0.5654761905,1.30952381,NaN,NaN,1.38888888888889,1.08309876858816,0.187569357950934,0.275837291104314,3.84693751199356,9.25433742295684
24.0333333333333,0.505952381,1.333333333,NaN,NaN,1.44444444444444,1.0751110447421,0.18618605637517,0.273803024081133,3.8185668080559,9.30150062989317
