Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.077803204,0.6132723112,0.0833333333333333,0.4869565217,0.0555555555555556,1.37131613377119,0.228169357394526,0.358551847334254,5.08850733072912,7.55256912215707
0.0833333333333333,2.064073227,0.6315789474,NaN,NaN,0.111111111111111,1.36650999464906,0.227369677694098,0.357295207805011,5.07067331452147,7.58094678497447
1,1.935926773,0.704805492,NaN,NaN,0.166666666666667,1.36257078910961,0.226714244585389,0.356265241491326,5.05605620634993,7.60420567193676
2,1.848970252,0.7643020595,NaN,NaN,0.222222222222222,1.35909154111579,0.226135342493147,0.355355538203516,5.0431458507536,7.62474875733601
3,1.766590389,0.8100686499,NaN,NaN,0.277777777777778,1.35587910504935,0.225600834472057,0.354515597027518,5.03122554727943,7.64371646201523
4,1.693363844,0.8512585812,NaN,NaN,0.333333333333333,1.35244863471217,0.225030048354167,0.35361864741369,5.01849618967275,7.66397154162482
5,1.606407323,0.8832951945,NaN,NaN,0.388888888888889,1.34940943233516,0.224524364189678,0.352824000869494,5.00721869997203,7.6819163946757
6,1.542334096,0.9244851259,NaN,NaN,0.444444444444444,1.34668001409602,0.224070224119166,0.352110352187261,4.99709071826421,7.69803213924938
7,1.47826087,0.938215103,NaN,NaN,0.5,1.34402112302611,0.22362781886201,0.351415143926016,4.9872244399002,7.71373145887636
8,1.400457666,0.9794050343,NaN,NaN,0.555555555555556,1.34163562464385,0.223230902629829,0.350791418418303,4.97837263271539,7.72781654193843
9,1.327231121,1.00228833,NaN,NaN,0.611111111111111,1.33939982123018,0.222858893714018,0.350206832979171,4.97007629478107,7.74101775684022
10,1.258581236,1.025171625,NaN,NaN,0.666666666666667,1.3372531539028,0.222501715895888,0.34964555355068,4.96211071181811,7.75369267116322
11,1.185354691,1.066361556,NaN,NaN,0.722222222222222,1.33516921878085,0.222154975909449,0.349100676429134,4.95437790762829,7.76599718560218
12,1.125858124,1.084668192,NaN,NaN,0.777777777777778,1.333134691812,0.221816456803859,0.348568717834636,4.94682844099502,7.7780099715095
13,1.04805492,1.102974828,NaN,NaN,0.833333333333333,1.33114190599645,0.22148488288902,0.348047673111316,4.93943386218038,7.78977629838929
14,0.9885583524,1.135011442,NaN,NaN,0.888888888888889,1.3291859177502,0.221159431616167,0.347536249682548,4.93217582715492,7.80132535544245
15,0.9290617849,1.14416476,NaN,NaN,0.944444444444444,1.32726322827586,0.220839520830444,0.347033532733554,4.92504135302166,7.81267780118299
16,0.8558352403,1.167048055,NaN,NaN,1,1.32537117591212,0.220524707665661,0.346538826331753,4.91802056322281,7.82384935128723
17,0.8009153318,1.185354691,NaN,NaN,1.05555555555556,1.32350762403572,0.220214636615202,0.346051571823889,4.9111055294456,7.83485262136479
18,0.7368421053,1.203661327,NaN,NaN,1.11111111111111,1.32154547385618,0.219888160075948,0.345538537262204,4.90382462949359,7.84643806131504
19,0.6864988558,1.212814645,NaN,NaN,1.16666666666667,1.31962210648952,0.219568136497666,0.34503564306776,4.89668763992281,7.85779450964461
20,0.6132723112,1.231121281,NaN,NaN,1.22222222222222,1.31779550640794,0.219264213750338,0.344558050179102,4.88990972221548,7.86857959927687
21,0.5537757437,1.244851259,NaN,NaN,1.27777777777778,1.31610658719971,0.21898319932854,0.344116456087706,4.883642693366,7.87855175751013
22,0.4805491991,1.258581236,NaN,NaN,1.33333333333333,1.31447841481123,0.218712292395808,0.343690745193411,4.87760107617035,7.88816523849242
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.31288173231545,0.218446624975982,0.343273267819399,4.87167630770557,7.89759278861949
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.31130438802163,0.218184175184101,0.342860846717872,4.86582329700692,7.90690615708002
NaN,NaN,NaN,NaN,NaN,1.5,1.30974097036641,0.217924042605663,0.342452066951756,4.86002196352614,7.91613729624084
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.30818893268594,0.217665803508577,0.342046262656335,4.85426285742351,7.92530124278025
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.30664702289969,0.217409249562755,0.341643106455757,4.84854133263617,7.93440538955941
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.3051146016289,0.217154274383798,0.341242431174539,4.84285501663787,7.94345351176556
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.30359132826166,0.216900821298271,0.340844147754425,4.83720264552885,7.95244762052844
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.30207700941763,0.21664885813017,0.340448205633124,4.8315835017376,7.96138885765493
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.30057152317071,0.216398364592563,0.34005457293117,4.82599713283615,7.97027794305293
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.29907478030053,0.216149325840327,0.339663226320513,4.82044320775673,7.97911540352071
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.29758670433776,0.215901729149952,0.339274145807067,4.81492144274663,7.9879016905684
NaN,NaN,NaN,NaN,NaN,2,1.29610722142434,0.215655562232406,0.338887312079495,4.80943156374264,7.99663724028808
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.29463625539719,0.215410812415134,0.338502705223781,4.80397328812839,8.00532250238172
NaN,NaN,NaN,NaN,NaN,2.11111111111111,1.29317372567454,0.215167466290364,0.338120304170571,4.79854631689117,8.01395795264129
NaN,NaN,NaN,NaN,NaN,2.16666666666667,1.29171954663759,0.214925509612231,0.337740086533505,4.79315033232751,8.02254409659969
NaN,NaN,NaN,NaN,NaN,2.22222222222222,1.29030714365342,0.214690503931671,0.337370791892626,4.78790936508308,8.03088357546794
NaN,NaN,NaN,NaN,NaN,2.27777777777778,1.28900018300626,0.214473042499068,0.337029066784249,4.783059659993,8.03860047412988
NaN,NaN,NaN,NaN,NaN,2.33333333333333,1.28774142434033,0.214263601255835,0.336699944830597,4.77838881674869,8.04603276605542
NaN,NaN,NaN,NaN,NaN,2.38888888888889,1.28644177938784,0.214047357060681,0.336360132523927,4.77356625781776,8.05370646948069
NaN,NaN,NaN,NaN,NaN,2.44444444444444,1.28514144778534,0.213830998615801,0.336020140681972,4.76874115095236,8.06138422720447
NaN,NaN,NaN,NaN,NaN,2.5,1.28384711596691,0.213615638457779,0.335681717576509,4.7639383073306,8.06902655943497
NaN,NaN,NaN,NaN,NaN,2.55555555555556,1.28255657457257,0.213400908977546,0.335344285536144,4.75914952873753,8.07664651125283
NaN,NaN,NaN,NaN,NaN,2.61111111111111,1.28126887001579,0.213186651510579,0.335007595230909,4.7543712767243,8.08424971307283
NaN,NaN,NaN,NaN,NaN,2.66666666666667,1.27998363644954,0.212972805184636,0.334671551004427,4.74960219375173,8.09183832502474
NaN,NaN,NaN,NaN,NaN,2.72222222222222,1.27870078976348,0.212759356004841,0.334336130864749,4.74484196771381,8.0994128437347
NaN,NaN,NaN,NaN,NaN,2.77777777777778,1.27742038047719,0.212546312377001,0.334001348021001,4.74009078607221,8.10697297091187
NaN,NaN,NaN,NaN,NaN,2.83333333333333,1.27614252035224,0.212333692896802,0.333667231694975,4.73534906353769,8.11451804666438
NaN,NaN,NaN,NaN,NaN,2.88888888888889,1.27486734489291,0.212121520110415,0.333333817316366,4.73061730292249,8.12204727091244
NaN,NaN,NaN,NaN,NaN,2.94444444444444,1.27359499403313,0.211909817301042,0.333001141473065,4.72589602347581,8.12955981742157
NaN,NaN,NaN,NaN,NaN,3,1.27232560233408,0.211698606857935,0.332669239348184,4.72118572451039,8.13705489168041
NaN,NaN,NaN,NaN,NaN,3.05555555555556,1.27105929426821,0.211487909491705,0.332338143486965,4.71648686790287,8.1445317587463
NaN,NaN,NaN,NaN,NaN,3.11111111111111,1.26979618225652,0.211277743907763,0.332007883283627,4.71179987081102,8.15198975483366
NaN,NaN,NaN,NaN,NaN,3.16666666666667,1.26853636619579,0.211068126727644,0.331678484857726,4.70712510391917,8.15942829010594
NaN,NaN,NaN,NaN,NaN,3.22222222222222,1.26727993377688,0.210859072541981,0.331349971137398,4.70246289261957,8.16684684679575
NaN,NaN,NaN,NaN,NaN,3.27777777777778,1.26602696120305,0.210650594030015,0.331022362047166,4.6978135196777,8.17424497496389
NaN,NaN,NaN,NaN,NaN,3.33333333333333,1.26477751408765,0.210442702108963,0.330695674742655,4.69317722856326,8.18162228719894
NaN,NaN,NaN,NaN,NaN,3.38888888888889,1.26353164840754,0.210235406092654,0.330369923859885,4.68855422698819,8.18897845298762
NaN,NaN,NaN,NaN,NaN,3.44444444444444,1.26228941144433,0.210028713848141,0.330045121761364,4.68394469039914,8.19631319315751
NaN,NaN,NaN,NaN,NaN,3.5,1.2610551986007,0.209823356713864,0.329722417693214,4.67936492870318,8.20360055522328
NaN,NaN,NaN,NaN,NaN,3.55555555555556,1.25990067096632,0.209631258172947,0.329420548557488,4.6750808528534,8.21041741904878
NaN,NaN,NaN,NaN,NaN,3.61111111111111,1.25880001338281,0.209448122915251,0.329132764581109,4.67099667120893,8.21691620923952
NaN,NaN,NaN,NaN,NaN,3.66666666666667,1.25772171810805,0.209268708457955,0.328850827576786,4.66699546880552,8.22328296204192
NaN,NaN,NaN,NaN,NaN,3.72222222222222,1.25665300295833,0.20909088801018,0.328571395444568,4.66302981512445,8.22959314936605
NaN,NaN,NaN,NaN,NaN,3.77777777777778,1.25558838912202,0.208913749968176,0.328293035664275,4.65907938008102,8.2358791206436
NaN,NaN,NaN,NaN,NaN,3.83333333333333,1.25452545443917,0.208736891315699,0.32801511492467,4.65513517582895,8.24215517742436
NaN,NaN,NaN,NaN,NaN,3.88888888888889,1.25346313617692,0.208560135227678,0.327737355357779,4.65119325891284,8.24842759457352
NaN,NaN,NaN,NaN,NaN,3.94444444444444,1.2524010067047,0.208383410551887,0.327459645152964,4.64725204253501,8.25469889701927
NaN,NaN,NaN,NaN,NaN,4,1.25133894543185,0.208206697223594,0.327181952779934,4.64331107922284,8.26096979678444
NaN,NaN,NaN,NaN,NaN,4.05555555555556,1.2502769822965,0.208030000224119,0.326904286066473,4.63937048006696,8.26724011710051
NaN,NaN,NaN,NaN,NaN,4.11111111111111,1.2491784597404,0.207847220207509,0.326617060326086,4.63529422081352,8.27372630110436
NaN,NaN,NaN,NaN,NaN,4.16666666666667,1.24806660374893,0.207662221678839,0.326326348352461,4.6311684855261,8.28029121186238
NaN,NaN,NaN,NaN,NaN,4.22222222222222,1.24695525289144,0.207477307197963,0.326035768453941,4.62704462462627,8.28685314007634
NaN,NaN,NaN,NaN,NaN,4.27777777777778,1.24584456106372,0.20729250237116,0.325745360868966,4.6229232091712,8.29341117707443
NaN,NaN,NaN,NaN,NaN,4.33333333333333,1.24473467656641,0.207107831873748,0.325455164373032,4.6188047894562,8.29996444722133
NaN,NaN,NaN,NaN,NaN,4.38888888888889,1.24362573916174,0.206923318960362,0.325165215509139,4.61468988409336,8.30651212529634
NaN,NaN,NaN,NaN,NaN,4.44444444444444,1.24251787883145,0.206738985258293,0.324875548263031,4.6105789754026,8.31305344382725
NaN,NaN,NaN,NaN,NaN,4.5,1.24141121547764,0.206554850717707,0.324586193984968,4.60647250830154,8.31958769485672
NaN,NaN,NaN,NaN,NaN,4.55555555555556,1.24030585913788,0.206370933647438,0.324297181445974,4.6023708911037,8.32611422867227
NaN,NaN,NaN,NaN,NaN,4.61111111111111,1.23920191046907,0.2061872507955,0.324008536964357,4.59827449731406,8.33263245094908
NaN,NaN,NaN,NaN,NaN,4.66666666666667,1.23809946135864,0.20600381745078,0.32372028456551,4.59418366789696,8.33914181914132
NaN,NaN,NaN,NaN,NaN,4.72222222222222,1.23699859558168,0.205820647552373,0.323432446153728,4.59009871371443,8.34564183860225
NaN,NaN,NaN,NaN,NaN,4.77777777777778,1.23589938945781,0.205637753798883,0.323145041683958,4.58601991796375,8.35213205870558
NaN,NaN,NaN,NaN,NaN,4.83333333333333,1.23480191248258,0.205455147753474,0.322858089326888,4.58194753852022,8.35861206911756
NaN,NaN,NaN,NaN,NaN,4.88888888888889,1.23370622792036,0.205272839942523,0.322571605623965,4.57788181013729,8.36508149629618
NaN,NaN,NaN,NaN,NaN,4.94444444444444,1.23261239335309,0.205090839946925,0.322285605630883,4.57382294648282,8.37154000025105
NaN,NaN,NaN,NaN,NaN,5,1.23152046118357,0.204909156485832,0.322000103049164,4.56977114200651,8.37798727157188
NaN,NaN,NaN,NaN,NaN,5.05555555555556,1.23043047909424,0.204727797492985,0.321715110346119,4.56572657364233,8.38442302871958
NaN,NaN,NaN,NaN,NaN,5.11111111111111,1.22939550130369,0.204555590507614,0.321444499369108,4.56188610830786,8.39053401510956
NaN,NaN,NaN,NaN,NaN,5.16666666666667,1.22841440728932,0.204392349089178,0.321187977140136,4.55824558810883,8.39632684682424
NaN,NaN,NaN,NaN,NaN,5.22222222222222,1.22745530736717,0.204232767204646,0.320937205607301,4.55468668081926,8.40198981527094
NaN,NaN,NaN,NaN,NaN,5.27777777777778,1.2265052714996,0.204074693462155,0.320688804011958,4.55116140728276,8.4075992653574
NaN,NaN,NaN,NaN,NaN,5.33333333333333,1.22555875182639,0.203917204769155,0.320441321780101,4.54764918119777,8.41318795421009
NaN,NaN,NaN,NaN,NaN,5.38888888888889,1.22461327989773,0.203759890407364,0.320194113497287,4.54414084295138,8.41877045669557
NaN,NaN,NaN,NaN,NaN,5.44444444444444,1.22366775289533,0.203602566882012,0.31994689081459,4.54063230034428,8.42435328436184
NaN,NaN,NaN,NaN,NaN,5.5,1.22272170584709,0.203445156827724,0.319699532157852,4.53712182801654,8.42993918261867
NaN,NaN,NaN,NaN,NaN,5.55555555555556,1.22177498364218,0.203287634436056,0.319451996970945,4.5336088504024,8.43552906731196
NaN,NaN,NaN,NaN,NaN,5.61111111111111,1.22082758513237,0.203129999515955,0.319204284953644,4.53009336324116,8.4411229452214
NaN,NaN,NaN,NaN,NaN,5.66666666666667,1.21987958558516,0.202972264590966,0.318956415785803,4.52657564582596,8.44672037193299
NaN,NaN,NaN,NaN,NaN,5.72222222222222,1.21893109669125,0.202814448244983,0.318708418670688,4.52305611260462,8.45232068797323
NaN,NaN,NaN,NaN,NaN,5.77777777777778,1.21798224540808,0.20265657160209,0.318460326803284,4.5195352346748,8.45792314372691
NaN,NaN,NaN,NaN,NaN,5.83333333333333,1.21703316262336,0.202498656440319,0.318212174406216,4.51601349771818,8.46352696637252
NaN,NaN,NaN,NaN,NaN,5.88888888888889,1.21608397710242,0.202340724184564,0.317963995147171,4.51249137954093,8.46913139562016
NaN,NaN,NaN,NaN,NaN,5.94444444444444,1.21513481234779,0.202182795384055,0.3177158213178,4.50896933842069,8.47473570225392
NaN,NaN,NaN,NaN,NaN,6,1.21418578509013,0.202024889461272,0.317467683439142,4.5054478075069,8.48033919704214
NaN,NaN,NaN,NaN,NaN,6.05555555555556,1.21323700469947,0.201867024613981,0.317219610107684,4.50192719263609,8.48594123421372
NaN,NaN,NaN,NaN,NaN,6.11111111111111,1.21228857311334,0.201709217803275,0.316971627976575,4.49840787206524,8.49154121188241
NaN,NaN,NaN,NaN,NaN,6.16666666666667,1.21134058504917,0.201551484788916,0.316723761811153,4.49489019725986,8.49713857079282
NaN,NaN,NaN,NaN,NaN,6.22222222222222,1.21038447086854,0.20139239969335,0.316473770946693,4.49134236908417,8.50278391004403
NaN,NaN,NaN,NaN,NaN,6.27777777777778,1.20940267608023,0.201229041675149,0.31621706548952,4.48769924854141,8.50858087945135
NaN,NaN,NaN,NaN,NaN,6.33333333333333,1.20842159496115,0.201065802402321,0.315960546632219,4.48405877619257,8.51437363502635
NaN,NaN,NaN,NaN,NaN,6.38888888888889,1.20744130002007,0.200902693939396,0.315704233333337,4.48042122109414,8.52016174864366
