Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,1.991803279,0.6229508197,4.28333333333333,0.6901639344,0.0555555555555556,1.38955681381019,0.245359741519439,0.353884242576115,5.58701553381016,7.44486773138319
1,1.844262295,0.7090163934,NaN,NaN,0.111111111111111,1.38458555436221,0.244481945864696,0.352618191151004,5.56702750346667,7.47422034078703
2,1.737704918,0.7745901639,NaN,NaN,0.166666666666667,1.38029209311249,0.243723831815681,0.351524757426464,5.54976470826638,7.49957091690806
3,1.643442623,0.8278688525,NaN,NaN,0.222222222222222,1.37639067760104,0.243034942889417,0.350531167628967,5.53407821826491,7.52260667410963
4,1.553278689,0.8647540984,NaN,NaN,0.277777777777778,1.37275596481248,0.242393146755976,0.349605500128812,5.5194640645946,7.54406769538488
4.28333333333333,1.528688525,0.881147541,NaN,NaN,0.333333333333333,1.36932020129881,0.241786479911369,0.348730499872167,5.50564982977483,7.56435402835061
5,1.475409836,0.9016393443,NaN,NaN,0.388888888888889,1.36597650904241,0.241196070465999,0.347878947787499,5.49220578747938,7.58409673013391
6,1.381147541,0.9385245902,NaN,NaN,0.444444444444444,1.36247323093748,0.240577482293316,0.346986753307667,5.47812009555448,7.60478170039606
7,1.299180328,0.9672131148,NaN,NaN,0.5,1.35926513002756,0.240011014767696,0.346169732838024,5.46522122777187,7.62372380831106
8,1.229508197,1,NaN,NaN,0.555555555555556,1.35616321747029,0.239463297354703,0.345379755800053,5.45274931336741,7.64203893119915
9,1.151639344,1.024590164,NaN,NaN,0.611111111111111,1.35331373997319,0.238960153434852,0.344654067454114,5.44129236905152,7.65886356102443
10,1.073770492,1.049180328,NaN,NaN,0.666666666666667,1.35059700770396,0.238480448883926,0.343962185890278,5.43036915580933,7.67490440177876
11,1.004098361,1.081967213,NaN,NaN,0.722222222222222,1.34796449236749,0.238015614861968,0.343291752204762,5.41978455507069,7.69044798690635
12,0.9303278689,1.118852459,NaN,NaN,0.777777777777778,1.3453938804311,0.237561711377065,0.342637083716921,5.40944885042207,7.7056260657991
13,0.8524590164,1.151639344,NaN,NaN,0.833333333333333,1.3428733327646,0.237116647945478,0.341995165305978,5.39931444006441,7.72050854214392
14,0.7786885246,1.176229508,NaN,NaN,0.888888888888889,1.34039572520675,0.236679166624859,0.341364182632008,5.38935267975722,7.73513748027572
15,0.7008196721,1.200819672,NaN,NaN,0.944444444444444,1.33795629565756,0.236248426551696,0.3407429229111,5.37954442244128,7.74954099782994
16,0.6106557377,1.225409836,NaN,NaN,1,1.33555158470239,0.23582381688297,0.340130505119668,5.3698757587873,7.76373952078669
17,0.5409836066,1.25,NaN,NaN,1.05555555555556,1.33317891527706,0.235404864918484,0.339526247478582,5.36033592507615,7.77774885576811
18,0.4836065574,1.282786885,NaN,NaN,1.11111111111111,1.33083611639869,0.234991187318895,0.338929597094561,5.35091619239884,7.79158182125867
19,0.4016393443,1.295081967,NaN,NaN,1.16666666666667,1.32852136591995,0.234582462340182,0.338340089913725,5.34160923441549,7.80524917605693
NaN,NaN,NaN,NaN,NaN,1.22222222222222,1.32623309530396,0.234178413019359,0.337757326470229,5.33240874448227,7.81876018152834
NaN,NaN,NaN,NaN,NaN,1.27777777777778,1.32397657070862,0.233779969223507,0.33718264791852,5.32333589633291,7.83208374384698
NaN,NaN,NaN,NaN,NaN,1.33333333333333,1.32177465717784,0.233391168327142,0.336621877394917,5.31448262385186,7.84508485724416
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.31963668771719,0.233013658297305,0.33607739177496,5.30588645241882,7.85770841534899
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.31753492650757,0.232642541706747,0.335542127461654,5.29743586413785,7.87011818323414
NaN,NaN,NaN,NaN,NaN,1.5,1.31545726419229,0.232275680356728,0.335013000514512,5.28908217070545,7.88238566012839
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.31339791595486,0.231912052798495,0.334488537690137,5.28080211300816,7.89454500225731
