Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.077419355,0.6150537634,0.000324970131388889,1.165591398,0.0555555555555556,1.27181367295723,0.224569352585176,0.336854028877764,4.90489815577851,8.14007755891364
1,1.92688172,0.6967741935,NaN,NaN,0.111111111111111,1.24788162692817,0.220343573135669,0.330515359703504,4.81260142165157,8.28138340035616
2,1.827956989,0.7440860215,NaN,NaN,0.166666666666667,1.23471464713025,0.218018625549719,0.327027938324579,4.76182142431296,8.35912732401995
3,1.720430108,0.7870967742,NaN,NaN,0.222222222222222,1.21770485583725,0.215015136988854,0.322522705483282,4.69622117506479,8.45956097973417
4,1.634408602,0.8344086022,NaN,NaN,0.277777777777778,1.20536545961,0.212836319225713,0.319254478838569,4.64863285054417,8.532418468169
5,1.544086022,0.8688172043,NaN,NaN,0.333333333333333,1.19584959515666,0.211156064039742,0.316734096059613,4.61193380649371,8.58860452229908
6,1.458064516,0.8989247312,NaN,NaN,0.388888888888889,1.18656090696766,0.209515922297817,0.314273883446726,4.57611089427273,8.64344922295062
7,1.372043011,0.9247311828,NaN,NaN,0.444444444444444,1.17425032064376,0.207342191617384,0.311013287426076,4.52863367851341,8.71613660442387
8,1.290322581,0.9462365591,NaN,NaN,0.5,1.16541018320016,0.205781252318895,0.308671878478343,4.49454065469559,8.7683328545238
9,1.208602151,0.976344086,NaN,NaN,0.555555555555556,1.15855817696295,0.204571365495597,0.306857048243396,4.46811509136747,8.80879026070392
10,1.135483871,0.9978494624,NaN,NaN,0.611111111111111,1.15298543872772,0.203587364266313,0.30538104639947,4.44662317468676,8.84169427837591
11,1.066666667,1.015053763,NaN,NaN,0.666666666666667,1.14830363156853,0.20276067838848,0.30414101758272,4.42856723788633,8.86933782792024
12,1.010752688,1.027956989,NaN,NaN,0.722222222222222,1.14282814968697,0.201793850112153,0.30269077516823,4.40745040170669,8.90166759920841
13,0.9247311828,1.04516129,NaN,NaN,0.777777777777778,1.13583312856212,0.200558710564018,0.300838065846028,4.38047328474022,8.94296943126887
14,0.8516129032,1.062365591,NaN,NaN,0.833333333333333,1.12963501398259,0.199464284070602,0.299196426105903,4.35656953105612,8.97956595941169
15,0.7784946237,1.070967742,NaN,NaN,0.888888888888889,1.12408572802387,0.198484423905895,0.297726635858844,4.33516806082225,9.01233150402287
16,0.7096774194,1.092473118,NaN,NaN,0.944444444444444,1.11907529250675,0.197599710772066,0.2963995661581,4.31584473032966,9.04191542701382
17,0.623655914,1.109677419,NaN,NaN,1,1.11451959873028,0.196795293251079,0.295192939876619,4.29827516453743,9.06881434496077
18,0.5548387097,1.12688172,NaN,NaN,1.05555555555556,1.11035275117324,0.196059535900688,0.294089303851032,4.2822052296621,9.09341733542369
19,0.4903225806,1.135483871,NaN,NaN,1.11111111111111,1.10312414710875,0.194783151655595,0.292174727483393,4.25432727277374,9.13609834892944
20,0.4172043011,1.148387097,NaN,NaN,1.16666666666667,1.09650951247154,0.193615178508544,0.290422767762817,4.22881716077929,9.17515420366544
21,0.335483871,1.156989247,NaN,NaN,1.22222222222222,1.0909777143882,0.192638406249665,0.288957609374498,4.20748313458186,9.20781649179189
22,0.2666666667,1.165591398,NaN,NaN,1.27777777777778,1.08619201903095,0.19179337640693,0.287690064610395,4.18902654079693,9.23607344518913
23,0.1978494624,1.169892473,NaN,NaN,1.33333333333333,1.08195435935126,0.191045115469829,0.286567673204744,4.17268351068985,9.26109454309521
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.07814017959291,0.190371630118013,0.28555744517702,4.1579736804212,9.28361522016196
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.0746665878866,0.189758283794399,0.284637425691599,4.14457736780367,9.30412490823004
NaN,NaN,NaN,NaN,NaN,1.5,1.07147562305565,0.189194842056473,0.28379226308471,4.13227103878136,9.32296583682861
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.06852495400807,0.188673830329836,0.283010745494755,4.12089143854784,9.34038794825527
