Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,1.952117864,0.6003683241,6.68333333333333,0.7300184162,0.0555555555555556,1.39688909848283,0.241911078592235,0.336778168236249,5.67515959878542,7.40157453973103
1,1.837937385,0.6629834254,NaN,NaN,0.111111111111111,1.3959909173757,0.241755532986908,0.336561624354323,5.67151054666158,7.40687781538732
2,1.767955801,0.6998158379,NaN,NaN,0.166666666666667,1.39517385800626,0.241614035917777,0.336364638238474,5.66819106888177,7.41170211087662
3,1.694290976,0.7476979742,NaN,NaN,0.222222222222222,1.39441499035926,0.241482616400514,0.336181681655618,5.66510800737336,7.41618281558828
4,1.624309392,0.7771639042,NaN,NaN,0.277777777777778,1.39370303569892,0.241359321201218,0.336010035397775,5.66221553986903,7.42038652438216
5,1.561694291,0.7992633517,NaN,NaN,0.333333333333333,1.39303084999106,0.241242913127177,0.335847977098619,5.65948464220771,7.42435541893219
6,1.510128913,0.8360957643,NaN,NaN,0.388888888888889,1.39239333020778,0.241132508443967,0.33569427646121,5.65689458225133,7.4281196298694
6.68333333333333,1.462246777,0.8397790055,NaN,NaN,0.444444444444444,1.39178657525702,0.241027431566541,0.335547992965185,5.65442951098214,7.43170219104124
7,1.447513812,0.8581952118,NaN,NaN,0.5,1.39120747074094,0.24092714314833,0.335408375755518,5.65207677549532,7.4351214912895
8,1.384898711,0.8729281768,NaN,NaN,0.555555555555556,1.39065345444623,0.240831199469225,0.335274807104215,5.64982596625341,7.43839265910362
9,1.337016575,0.9023941068,NaN,NaN,0.611111111111111,1.39012237142585,0.240739227338853,0.335146767471736,5.64766832832488,7.44152841828521
10,1.274401473,0.9244935543,NaN,NaN,0.666666666666667,1.38961237839918,0.240650907540745,0.335023812458684,5.64559637298942,7.44453965241357
11,1.226519337,0.9392265193,NaN,NaN,0.722222222222222,1.38912187748401,0.24056596335615,0.33490555682915,5.64360360851014,7.44743579612242
12,1.167587477,0.9613259669,NaN,NaN,0.777777777777778,1.38864946844314,0.240484152294172,0.334791662997769,5.64168434612508,7.45022511705817
13,1.127071823,1.001841621,NaN,NaN,0.833333333333333,1.38819391318238,0.240405259943585,0.334681832470481,5.63983355581275,7.45291492550025
14,1.068139963,1.009208103,NaN,NaN,0.888888888888889,1.38775410867191,0.240329095283403,0.334575799316111,5.63804675627949,7.45551173424559
15,1.005524862,1.027624309,NaN,NaN,0.944444444444444,1.38732906584532,0.240255487028646,0.334473325079096,5.63631992923228,7.45802138319861
16,0.9650092081,1.057090239,NaN,NaN,1,1.38691789285469,0.24018428073048,0.334374194742434,5.63464945134891,7.4604491382409
17,0.9060773481,1.079189687,NaN,NaN,1.05555555555556,1.38651978157266,0.240115336438667,0.334278213473438,5.63303203943977,7.46279977092929
18,0.8545119705,1.090239411,NaN,NaN,1.11111111111111,1.38613399656243,0.240048526791409,0.33418520396451,5.63146470563623,7.46507762362184
19,0.802946593,1.112338858,NaN,NaN,1.16666666666667,1.38575986595606,0.239983735435659,0.334095004233957,5.62994472033154,7.46728666333701
20,0.7513812155,1.134438306,NaN,NaN,1.22222222222222,1.38517521570518,0.239882486615733,0.333954049994452,5.6275694541155,7.47073870816215
21,0.7108655617,1.145488029,NaN,NaN,1.27777777777778,1.38448247693223,0.239762519193889,0.333787036524826,5.62475505524802,7.47482895749114
22,0.6593001842,1.160220994,NaN,NaN,1.33333333333333,1.38381584759302,0.239647073363118,0.333626317819242,5.62204673151826,7.47876504467705
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.38317183599932,0.23953554443829,0.333471052061149,5.61943029719884,7.48256758625814
