Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,1.977678571,0.6294642857,0.000360863095277778,1.285714286,0.0555555555555556,1.20939117043343,0.205333803350597,0.320320733226932,5.18015352728843,8.50864881409851
1,1.857142857,0.7098214286,NaN,NaN,0.111111111111111,1.206378265387,0.204822263935194,0.319522731738903,5.16724843000875,8.52643839557662
2,1.767857143,0.7633928571,NaN,NaN,0.166666666666667,1.20443946736385,0.204493089403615,0.31900921946964,5.15894402721181,8.53788595362144
3,1.674107143,0.8169642857,NaN,NaN,0.222222222222222,1.20300261970808,0.204249137404289,0.318628654350691,5.15278961527779,8.54636976510904
4,1.598214286,0.8526785714,NaN,NaN,0.277777777777778,1.20187009190805,0.204056853678175,0.318328691737954,5.14793868861198,8.55305673176226
5,1.522321429,0.8883928571,NaN,NaN,0.333333333333333,1.20094392897113,0.203899607153635,0.318083387159671,5.14397167915975,8.5585252250518
6,1.441964286,0.9285714286,NaN,NaN,0.388888888888889,1.20016700777413,0.203767699307619,0.317877610919886,5.14064391294363,8.56311252625216
7,1.361607143,0.9598214286,NaN,NaN,0.444444444444444,1.19950278079286,0.203654924999614,0.317701682999398,5.13779884691034,8.56703442880841
8,1.308035714,0.9866071429,NaN,NaN,0.5,1.19892638406142,0.203557062756198,0.317549017899669,5.13532998188594,8.57043774104683
9,1.236607143,1.013392857,NaN,NaN,0.555555555555556,1.19788174721598,0.203379701401297,0.317272334186023,5.13085551624412,8.57660575895333
10,1.174107143,1.035714286,NaN,NaN,0.611111111111111,1.19635814290408,0.203121019615111,0.316868790599574,5.12432950179697,8.58560182176624
11,1.102678571,1.066964286,NaN,NaN,0.666666666666667,1.19473275779669,0.202845057201818,0.316438289234836,5.11736753233411,8.59519884535495
12,1.044642857,1.09375,NaN,NaN,0.722222222222222,1.19341731494716,0.202621717648835,0.316089879532183,5.11173313042712,8.60296582685323
13,0.9866071429,1.111607143,NaN,NaN,0.777777777777778,1.19229181324614,0.202430626833392,0.315791777860091,5.10691229846717,8.60961130817624
14,0.9330357143,1.138392857,NaN,NaN,0.833333333333333,1.19131030822747,0.202263984175981,0.315531815314531,5.10270824372559,8.61540656664992
15,0.8794642857,1.147321429,NaN,NaN,0.888888888888889,1.19044460900495,0.202117003349378,0.31530252522503,5.09900021691778,8.62051805427306
16,0.8125,1.165178571,NaN,NaN,0.944444444444444,1.18967444349432,0.20198624250262,0.315098538304087,5.09570138715614,8.6250654667842
17,0.7544642857,1.1875,NaN,NaN,1,1.18898433046956,0.201869073190011,0.314915754176417,5.09274544411073,8.6291402124844
18,0.6875,1.200892857,NaN,NaN,1.05555555555556,1.18836208607996,0.20176342680342,0.314750945813336,5.09008020101285,8.63281423044963
19,0.6339285714,1.223214286,NaN,NaN,1.11111111111111,1.18779793641733,0.201667643901478,0.314601524486306,5.08766379353754,8.6361452303433
20,0.5714285714,1.236607143,NaN,NaN,1.16666666666667,1.1872839287169,0.201580374241619,0.314465383816926,5.08546215781577,8.63918016895776
21,0.5178571429,1.254464286,NaN,NaN,1.22222222222222,1.18681351691748,0.201500506415329,0.314340790007913,5.08344725527501,8.64195769725859
22,0.4598214286,1.258928571,NaN,NaN,1.27777777777778,1.18638125939531,0.201427116528563,0.314226301784559,5.08159577795081,8.64450994510299
23,0.3928571429,1.276785714,NaN,NaN,1.33333333333333,1.18598259313372,0.201359429859634,0.314120710581029,5.07988818119332,8.6468638546467
24,0.3526785714,1.285714286,NaN,NaN,1.38888888888889,1.1850344453217,0.20119845068173,0.313869583063499,5.07582700450135,8.65246215678212
25,0.2991071429,1.299107143,NaN,NaN,1.44444444444444,1.18359392774559,0.2009538755931,0.313488045925236,5.06965687329363,8.66096763717266
NaN,NaN,NaN,NaN,NaN,1.5,1.18238303091446,0.200748286154481,0.31316732640099,5.06447027060934,8.66811733074313
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.18130991061197,0.200566088798862,0.312883098526224,5.0598738025219,8.67445352812165
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.18034511483626,0.200402283083285,0.312627561609925,5.05574131804302,8.68015012751572
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.17947130898522,0.200253925890699,0.312396124389491,5.05199856832558,8.68530948041385
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.17867569337584,0.20011884405525,0.312185396726191,5.04859072882251,8.69000716205006
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.1779480542118,0.199995303450132,0.311992673382207,5.04547405104749,8.69430347939026
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.17727997724991,0.199881875481688,0.311815725751434,5.04261249449303,8.69824811400839
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.1766644145367,0.199777363528737,0.31165268710483,5.03997587084466,8.70188268027344
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.17609539893915,0.199680754474804,0.311501976980694,5.03753862123776,8.70524241089187
NaN,NaN,NaN,NaN,NaN,2,1.17556783757926,0.199591183636869,0.311362246473516,5.03527893148137,8.70835737656514
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.17507735476545,0.199507908097821,0.311232336632601,5.03317805929036,8.71125341339518
