Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.110047847,0.6267942584,0.000373471557777778,1.325358852,0.0555555555555556,1.28049379608576,0.234798269711804,0.317412475721512,4.96186387795218,8.08882610715676
1,1.966507177,0.7224880383,NaN,NaN,0.111111111111111,1.23737836843923,0.226892391651142,0.306724899824691,4.79479326529033,8.34339948443292
2,1.861244019,0.7942583732,NaN,NaN,0.166666666666667,1.21357801488046,0.222528230066595,0.300825199904841,4.70256781682135,8.48392775277102
3,1.770334928,0.8564593301,NaN,NaN,0.222222222222222,1.19925311208598,0.219901538394822,0.297274301904111,4.64705937316594,8.56850858804517
4,1.684210526,0.9043062201,NaN,NaN,0.277777777777778,1.18285312906686,0.216894348787217,0.293209027064199,4.58351007398905,8.6653416543591
5,1.607655502,0.9377990431,NaN,NaN,0.333333333333333,1.1642351154197,0.213480449084473,0.288593940429009,4.51136599201268,8.77527099684846
6,1.516746411,0.985645933,NaN,NaN,0.388888888888889,1.14806040688368,0.210514567024785,0.284584507274246,4.44868962273495,8.8707739386778
7,1.440191388,1.009569378,NaN,NaN,0.444444444444444,1.1360627783182,0.208314616945816,0.28161050068601,4.40219927660278,8.94161347315393
8,1.358851675,1.052631579,NaN,NaN,0.5,1.12663544407581,0.2065859699388,0.279273626028377,4.36566872144847,8.99727680407274
9,1.282296651,1.076555024,NaN,NaN,0.555555555555556,1.1189387434068,0.205174661266241,0.277365745785844,4.33584430437928,9.04272167590046
10,1.220095694,1.110047847,NaN,NaN,0.611111111111111,1.11248208609054,0.203990733651273,0.27576525104709,4.31082500728637,9.08084475964655
11,1.157894737,1.14354067,NaN,NaN,0.666666666666667,1.10289837837112,0.202233413157554,0.273389614083359,4.27368851096349,9.13743139172082
12,1.090909091,1.157894737,NaN,NaN,0.722222222222222,1.09434862462891,0.200665684058615,0.271270276597756,4.24055854626661,9.1879130824715
13,1.014354067,1.181818182,NaN,NaN,0.777777777777778,1.08771800061434,0.199449856968715,0.269626658494743,4.21486513495394,9.22706334586853
14,0.95215311,1.205741627,NaN,NaN,0.833333333333333,1.07996118112788,0.198027524584555,0.267703875827269,4.18480775979498,9.2728631869319
15,0.8947368421,1.215311005,NaN,NaN,0.888888888888889,1.07087272796198,0.196361016645013,0.265451003983073,4.14959035569024,9.32652560762337
16,0.8277511962,1.234449761,NaN,NaN,0.944444444444444,1.06300873141262,0.19491903169479,0.263501653957772,4.11911767356254,9.37295827151509
17,0.7703349282,1.248803828,NaN,NaN,1,1.05608809407463,0.193650026192984,0.261786146520145,4.09230047185121,9.41382090737893
18,0.7272727273,1.272727273,NaN,NaN,1.05555555555556,1.04992023825179,0.19251905478222,0.260257240724112,4.06840026936268,9.45023877386155
19,0.6507177033,1.28708134,NaN,NaN,1.11111111111111,1.04436944921475,0.19150123207553,0.258881295213215,4.04689117677573,9.48301319334063
20,0.5980861244,1.296650718,NaN,NaN,1.16666666666667,1.03933513938035,0.190578113789502,0.257633376048771,4.02738342110045,9.5127380813159
21,0.5311004785,1.320574163,NaN,NaN,1.22222222222222,1.03474028093348,0.189735575687253,0.256494389354989,4.0095785225359,9.53986824554659
22,0.4736842105,1.325358852,NaN,NaN,1.27777777777778,1.0305242876494,0.188962508350852,0.25544931684467,3.99324171180719,9.56476141505658
23,0.4066985646,1.344497608,NaN,NaN,1.33333333333333,1.02620061899022,0.188169697075167,0.254377553453465,3.97648766316924,9.59029034966008
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.01892333535097,0.186835294978161,0.252573639507513,3.94828847085013,9.63325878983492
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.01301218213699,0.185751393946476,0.251108365890606,3.92538298103119,9.66816096567823
NaN,NaN,NaN,NaN,NaN,1.5,1.00799330358554,0.184831105223972,0.24986427187685,3.90593502097983,9.69779474023933
