,Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,0.0555555555555556,1.2894462906698898,0.21892578476877697,0.32838867715316494,4.82336229307675,8.03596644866018
1,0.111111111111111,1.2288766475169701,0.208642101953629,0.31296315293044297,4.5967926910678605,8.393597567253389
2,0.166666666666667,1.19527857482491,0.202937727537999,0.304406591306998,4.471114190058941,8.591976089793121
3,0.222222222222222,1.17537888547131,0.19955910282139397,0.299338654232091,4.39667649384266,8.70947303698856
4,0.277777777777778,1.15056007021288,0.19534529519962804,0.293017942799442,4.30383808828631,8.85601477309588
5,0.33333333333333304,1.1255466363525601,0.19109844468925197,0.286647667033878,4.2102716834075204,9.003705627221288
6,0.38888888888888895,1.1046925427060001,0.18755777855197303,0.28133666782795896,4.13226389845445,9.12683781770222
7,0.444444444444444,1.08925174976683,0.184936197695044,0.27740429654256604,4.074505355910371,9.218007383236179
8,0.5,1.07717203838262,0.182885270631462,0.274327905947193,4.02931943011922,9.28933157254522
9,0.555555555555556,1.06735608451778,0.181218690628353,0.27182803594252897,3.99260142016036,9.34728949301503
10,0.6111111111111109,1.05915542837581,0.17982636037428099,0.269739540561422,3.96192566739741,9.39570995046841
11,0.666666666666667,1.04498233139393,0.17742001246990396,0.266130018704856,3.9089091268457503,9.47939445418523
12,0.7222222222222221,1.0344391688003198,0.175629964942177,0.263444947413265,3.86947088636087,9.54164615050681
13,0.7777777777777779,1.02614567239222,0.17422187200898598,0.26133280801347897,3.8384478510145597,9.59061477972575
14,0.833333333333333,1.01805209266526,0.17284772148706498,0.25927158223059804,3.8081726332304,9.63840300862231
15,0.8888888888888891,1.00699551376938,0.17097050470870498,0.256455757063057,3.76681388403492,9.70368615167084
16,0.944444444444444,0.997470343765273,0.169353294799853,0.254029942199779,3.7311835936029905,9.75992715006598
17,1.0,0.9891244096400692,0.16793629884491498,0.251904448267372,3.6999644073124998,9.80920539576022
18,1.05555555555556,0.981712850926682,0.166677943751392,0.250016915627088,3.6722403888018,9.85296665792411
19,1.11111111111111,0.975059164092485,0.165548262257621,0.24832239338643103,3.6473513008124705,9.892253094848868
20,1.16666666666667,0.9690322473536891,0.16452499553738198,0.246787493306073,3.62480673796269,9.927838791953311
21,1.22222222222222,0.963532222385433,0.163591185970334,0.2453867789555,3.6042330907818596,9.96031347694893
22,1.27777777777778,0.958481326970852,0.16273363087058,0.24410044630587,3.58533947833345,9.99013629384176
23,1.33333333333333,0.9538178672320241,0.16194185567959501,0.24291278351939202,3.56789512565098,10.0176715117512
24,1.38888888888889,0.949003572511406,0.16112447130504098,0.24168670695756198,3.54988655267574,10.0460973289848
25,1.44444444444444,0.940743605512048,0.15972207108831,0.23958310663246501,3.51898893898291,10.0948679851048
26,1.5,0.933844742992647,0.15855076298342802,0.237826144475142,3.4931827355125,10.1356020523934
27,1.55555555555556,0.9279201829921371,0.15754487467547304,0.236317312013209,3.47102105300094,10.17058338809
28,1.61111111111111,0.922723210729609,0.156662518241375,0.234993777362063,3.4515810187547498,10.2012687100895
29,1.6666666666666698,0.9180885964446709,0.15587564051194,0.23381346076791,3.43424456670811,10.2286336111306
30,1.72222222222222,0.913901258598556,0.155164702622797,0.232747053934195,3.41858121754695,10.2533575857139
31,1.77777777777778,0.9100783937974559,0.15451564598298098,0.23177346897447101,3.4042812330756496,10.2759295432801
32,1.8333333333333302,0.9065587491785251,0.153918070910733,0.230877106366099,3.3911154880090804,10.2967111489921
33,1.88888888888889,0.903295906826252,0.15336409644299698,0.230046144664495,3.37891034935067,10.3159764756391
34,1.94444444444444,0.8994970928970679,0.152719123227241,0.229078684840862,3.3647003306806296,10.338406425761
35,2.0,0.89408547485388,0.151800323634311,0.22770048545146598,3.3444573825230197,10.370359115482199
36,2.05555555555556,0.888996208024461,0.15093625372880898,0.226404380593214,3.32542023618971,10.4004084949119
37,2.1111111111111103,0.8841940084638772,0.150120922904234,0.22518138435635102,3.30745690692819,10.4287628967403
38,2.1666666666666696,0.879649672579011,0.149349372893159,0.224024059339738,3.29045815443052,10.455594752454902
39,2.22222222222222,0.875338708350102,0.148617445372212,0.22292616805831802,3.27433236271746,10.4810486742406
40,2.27777777777778,0.871240326356878,0.14792161065568202,0.221882415983523,3.25900176592425,10.505247412426302
41,2.3333333333333304,0.8673366853881981,0.14725883961302,0.22088825941953,3.2443996263932995,10.5282963097541
42,2.38888888888889,0.863612320948723,0.14662650663910998,0.219939759958665,3.23046809691975,10.5502866757395
43,2.44444444444444,0.8600537069893791,0.146022315243644,0.21903347286546598,3.2171565813402903,10.5712983744168
44,2.5,0.8566489159142869,0.14544424032615302,0.21816636048922897,3.2044204627394404,10.5914018318152
45,2.55555555555556,0.8533873519362171,0.14489048290435097,0.21733572435652698,3.19222010602655,10.610659610351199
46,2.61111111111111,0.850259539774661,0.144359434238709,0.21653915135806304,3.18052006753015,10.6291276564525
47,2.6666666666666696,0.8472569555399542,0.143849647119482,0.21577447067922398,3.16928846239524,10.6468562990964
48,2.72222222222222,0.8430643375713521,0.143137812756428,0.214706719134642,3.1536053621642703,10.671611449959
49,2.77777777777778,0.8375045963928671,0.142193864404784,0.21329079660717604,3.13280833777202,10.7044387270115
50,2.8333333333333304,0.8326033264892501,0.141361713141271,0.212042569711907,3.1144744214139903,10.7333780858539
51,2.88888888888889,0.8282052386689241,0.14061499353417,0.21092249030125598,3.0980227311747797,10.7593464255201
52,2.94444444444444,0.8242025968027851,0.13993541384323402,0.20990312076485101,3.0830502643186404,10.782979869823198
53,3.0,0.8205184799152249,0.139309914210853,0.208964871316279,3.0692692866948996,10.804732595692801
54,3.05555555555556,0.8170966153497109,0.13872894050857598,0.20809341076286397,3.05646930220796,10.824936862856
55,3.11111111111111,0.8138949517386569,0.138185353138022,0.20727802970703305,3.0444930115718902,10.843840961988402
56,3.1666666666666696,0.8108814601063341,0.137673714130431,0.206510571195647,3.0332206057221605,10.861634006940301
57,3.22222222222222,0.808031314287275,0.137189808430242,0.205784712645363,3.02255921875871,10.8784625828467
58,3.27777777777778,0.805324953261771,0.13673031491301402,0.20509547236952103,3.01243567982861,10.8944421869931
59,3.3333333333333304,0.8027467230975899,0.136292575810508,0.204438863715762,3.00279143311065,10.9096652474176
60,3.38888888888889,0.800283908881927,0.13587443234939198,0.203811648524088,2.99357891661528,10.924206838831802
61,3.44444444444444,0.7979260344236,0.13547410585273198,0.20321115877909698,2.9847589426183903,10.9381288175019
62,3.5,0.795664349054948,0.135090110607784,0.202635165911677,2.9762987779687298,10.9514828514073
63,3.55555555555556,0.7934914471734891,0.134721189270722,0.202081783906083,2.96817072092795,10.9643126666416
64,3.61111111111111,0.7914009832229779,0.13436626447532102,0.20154939671298197,2.96035103501556,10.9766557302966
65,3.6666666666666696,0.789387456108963,0.134024402230435,0.20103660334565196,2.9528191425838197,10.988544523372099
66,3.72222222222222,0.7874248298571809,0.13369118207579303,0.200536773113689,2.94547765226605,11.0001327742725
67,3.77777777777778,0.783925411126261,0.133097041011179,0.199645561516768,2.9323875650894506,11.0207949570099
68,3.8333333333333304,0.780545595931597,0.132523206568272,0.19878480985240699,2.91974487241937,11.040750945287002
69,3.88888888888889,0.7772789687936741,0.13196858950908,0.19795288426362,2.90752557621711,11.0600386190548
70,3.94444444444444,0.774119707206202,0.13143220127226,0.19714830190839,2.89570789654698,11.078692357076699
71,4.0,0.771062491644,0.130913138694,0.19636970804099999,2.88427193494763,11.0967435682838
72,4.05555555555556,0.768102433476207,0.13041057176893,0.19561585765339498,2.8731994047808795,11.1142211174081
73,4.11111111111111,0.7652350167583449,0.12992373376740998,0.194885600651115,2.8624734134964402,11.131151668669501
74,4.16666666666667,0.762456050848375,0.129451913190556,0.19417786978583398,2.85207828538534,11.1475599655519
75,4.2222222222222205,0.759761631515178,0.12899444716712802,0.193491670750693,2.8419994161005095,11.1634690604372
76,4.2777777777777795,0.7571481087501791,0.128550715988499,0.192826073982748,2.83222315225143,11.178900504660099
77,4.33333333333333,0.754612059901683,0.128120138547324,0.19218020782098602,2.82273669090927,11.1938745071353
78,4.38888888888889,0.7521502670615359,0.12770216849819002,0.191553252747284,2.81352799501829,11.2084100678772
79,4.44444444444444,0.749759697869949,0.12729629099860001,0.1909444364979,2.8045857215935497,11.222525091337198
80,4.5,0.7474374890854559,0.12690201991944,0.190353029879159,2.7958991602618997,11.236236483413698
81,4.55555555555556,0.743434818237175,0.126222435307834,0.189333652961751,2.7809265849938196,11.259870098840802
82,4.611111111111111,0.739129966936913,0.125491545656949,0.188237318485423,2.76482365958372,11.2852879270753
83,4.66666666666667,0.735239495588877,0.12483101058918199,0.187246515883773,2.75027078294342,11.308259064886698
84,4.72222222222222,0.7316755212592041,0.12422590909510302,0.186338863642654,2.7369392161153705,11.3293024136636
85,4.77777777777778,0.728374585254935,0.123665466980968,0.185498200471452,2.72459158258457,11.3487926628076
86,4.83333333333333,0.725289912126486,0.12314174258058999,0.184712613870885,2.7130529119459506,11.367005996154099
87,4.888888888888889,0.7223863999175321,0.12264877618599901,0.183973164278998,2.702191900202,11.3841496718484
88,4.94444444444444,0.7196372803532409,0.122182023004893,0.183273034507339,2.69190841670873,11.400381742135501
89,5.0,0.7170218363566829,0.12173796563421499,0.18260694845132197,2.68212496621224,11.415824530196
90,5.05555555555556,0.714523809197302,0.12131384362138001,0.18197076543207,2.67278073055479,11.430574035076301
91,5.111111111111111,0.712130267006987,0.120907461357781,0.181361192036671,2.66382733619383,11.4447066124924
92,5.16666666666667,0.709830788746972,0.120517049530414,0.18077557429562,2.6552258017108796,11.4582837930651
93,5.22222222222222,0.707616867937659,0.120141163885465,0.18021174582819802,2.64694430737586,11.471355802974601
94,5.27777777777778,0.7054814719872199,0.119778610409896,0.179667915614844,2.63895654675127,11.483964165887802
95,5.33333333333333,0.703418713245732,0.11942838948209401,0.17914258422314103,2.6312404962221403,11.4961436452063
96,5.388888888888889,0.701423601268798,0.11908965381050199,0.17863448071575302,2.62377748830188,11.507923706816099
97,5.44444444444444,0.6994918547446329,0.118761676502074,0.17814251475311,2.6165515081181003,11.5193296295575
98,5.5,0.697619757670244,0.118443826643464,0.17766573996519602,2.60954865541851,11.530383354426599
99,5.55555555555556,0.695804048620182,0.11813555050077199,0.17720332575115805,2.60275673036461,11.5411041383839
100,5.611111111111111,0.694041834949869,0.117836356952739,0.176754535429108,2.5961649125966,11.551509060937601
101,5.66666666666667,0.692330525913451,0.11754580613531401,0.17631870920297102,2.5897635110510002,11.5616134190466
102,5.72222222222222,0.690667780217664,0.117263500537202,0.175895250805802,2.5835437677782003,11.5714310367866
103,5.77777777777778,0.6890514646555871,0.116989077976586,0.175483616964879,2.57749770320595,11.5809745095953
104,5.83333333333333,0.6874796212887738,0.116722206029222,0.175083309043832,2.57161799337936,11.590255398044802
105,5.888888888888889,0.6859504412568299,0.116462577581749,0.17469386637262305,2.56589787199177,11.5992843824813
106,5.94444444444444,0.6844622437489221,0.116209907261421,0.174314860892131,2.56033105172463,11.6080713871876
107,6.0,0.683013459013548,0.11596392855145199,0.173945892827178,2.5549116606930298,11.6166256807007
108,6.05555555555556,0.681602614541059,0.115724391445051,0.173586587167577,2.54963419075943,11.624955957396901
109,6.111111111111111,0.679283923337103,0.115330717590517,0.172996076385776,2.54096078745185,11.638646580055001
110,6.16666666666667,0.676824130914316,0.11491308717781698,0.17236963076672598,2.5317595744143397,11.6531703294099
111,6.22222222222222,0.6744268002397691,0.114506061694807,0.171759092542211,2.5227920086744504,11.6673252757848
112,6.27777777777778,0.6720897659063659,0.11410927349263601,0.171163910238953,2.51404999021047,11.6811242047423
113,6.33333333333333,0.669810966975459,0.113722372659395,0.17058355898909197,2.50552580978017,11.694579285015
114,6.388888888888889,0.667588438406701,0.113345025565059,0.170017538347589,2.49721211686298,11.707702119107699
115,6.44444444444444,0.665420303701329,0.11297691361243901,0.16946537041865803,2.4891018921410497,11.7205037867349
116,6.5,0.663304768533193,0.112617732155839,0.168926598233758,2.4811884236751602,11.7329948824261
117,6.55555555555556,0.661240115188069,0.11226718955695199,0.168400784335427,2.47346528610425,11.7451855483585
118,6.611111111111111,0.6592246976681729,0.11192500635368599,0.167887509530529,2.4659263223330496,11.7570855032625
119,6.66666666666667,0.6572569373473051,0.111590914522487,0.16738637178373098,2.4585656272795497,11.7687040680756
120,6.72222222222222,0.6553353190847281,0.11126465681853699,0.166896985227806,2.4513775333384,11.780050188887598
121,6.77777777777778,0.6526173529951751,0.11080319296119301,0.16620478944179,2.44121058397023,11.7960983146864
122,6.83333333333333,0.6489224505249971,0.110175862122537,0.165263793183806,2.42738926129847,11.817914723612
123,6.888888888888889,0.6455582552962601,0.109604679680976,0.164407019521464,2.4148049973936803,11.8377784844035
124,6.94444444444444,0.642456651695324,0.10907808077779599,0.163617121166694,2.40320299584847,11.8560917830709
125,7.0,0.6395677209407579,0.108587590063167,0.162881385094751,2.39239652816562,11.873149363131
126,7.05555555555556,0.6368542317533951,0.108126886306754,0.16219032946013098,2.3822463253043704,11.8891710552337
127,7.111111111111111,0.634287986630484,0.107691182057955,0.161536773086933,2.3726469103848,11.904323350445
128,7.16666666666667,0.6318473342105649,0.107276801288283,0.160915201932425,2.36351729332519,11.918734088392197
