Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.058295964,0.6188340807,0.0003711685825,1.331896552,0.0555555555555556,1.17368723332647,0.215213640558267,0.274995207380007,4.69529153261848,8.71946133174047
1,1.923766816,0.7085201794,NaN,NaN,0.111111111111111,1.171682869279,0.214846109523242,0.274525584390809,4.68727314980478,8.73129602184347
2,1.816143498,0.7757847534,NaN,NaN,0.166666666666667,1.17044127308751,0.214618443728738,0.274234678097832,4.68230619104498,8.73862697860152
3,1.721973094,0.8116591928,NaN,NaN,0.222222222222222,1.1688351525811,0.214323936783833,0.273858363668231,4.67588096650473,8.74811025509788
4,1.632286996,0.865470852,NaN,NaN,0.277777777777778,1.16734970991594,0.214051557980749,0.273510324086513,4.66993850911928,8.7568809939415
5,1.547085202,0.8923766816,NaN,NaN,0.333333333333333,1.16614919684049,0.213831425408656,0.273229043577727,4.66513590181651,8.76396937702763
6,1.461883408,0.9417040359,NaN,NaN,0.388888888888889,1.16515138076631,0.213648460455272,0.27299525502618,4.66114417622624,8.76986094349866
7.02222222222222,1.370689655,0.9956896552,NaN,NaN,0.444444444444444,1.16430459921226,0.213493190008573,0.272796853899843,4.65775665854029,8.77486073247895
8.02222222222222,1.306034483,1.017241379,NaN,NaN,0.5,1.16357424203713,0.213359267765827,0.272625731034112,4.6548348921933,8.77917309821071
9.02222222222222,1.224137931,1.043103448,NaN,NaN,0.555555555555556,1.16242923324106,0.213149312758671,0.272357455191635,4.65025432766787,8.78593375842298
10.0222222222222,1.155172414,1.068965517,NaN,NaN,0.611111111111111,1.16139664844711,0.212959972424737,0.272115520320498,4.64612351112485,8.79203061545697
11.0222222222222,1.090517241,1.090517241,NaN,NaN,0.666666666666667,1.16055508827734,0.212805659399305,0.271918342565779,4.64275688138983,8.79699957497552
12.0222222222222,1.012931034,1.11637931,NaN,NaN,0.722222222222222,1.15983984264278,0.212674508090392,0.271750760337723,4.63989556819131,8.80122271519954
13.0222222222222,0.9525862069,1.137931034,NaN,NaN,0.777777777777778,1.15922098965323,0.212561031858333,0.271605762930092,4.63741987013538,8.80487670877421
14.0222222222222,0.8922413793,1.163793103,NaN,NaN,0.833333333333333,1.15823560468709,0.212380346340171,0.271374886990219,4.63347787472425,8.81069487624789
15.0222222222222,0.8232758621,1.181034483,NaN,NaN,0.888888888888889,1.15722454723447,0.212194953376004,0.271137995980449,4.62943317749872,8.81666462592645
16.0222222222222,0.7715517241,1.198275862,NaN,NaN,0.944444444444444,1.15632382306606,0.212029791719714,0.270926956086301,4.62582986441745,8.82198291698984
17.0222222222222,0.7068965517,1.215517241,NaN,NaN,1,1.15551585244813,0.211881637856223,0.27073764837184,4.62259760841839,8.82675354829681
18.0222222222222,0.6551724138,1.232758621,NaN,NaN,1.05555555555556,1.15478666837663,0.211747930720106,0.27056680036458,4.61968053502829,8.83105898748345
19.0222222222222,0.5948275862,1.24137931,NaN,NaN,1.11111111111111,1.15412501226509,0.211626605876042,0.270411774174943,4.6170336046964,8.83496571043869
20.0222222222222,0.5387931034,1.254310345,NaN,NaN,1.16666666666667,1.15352169801112,0.211515978910604,0.270270417496882,4.61462006876645,8.83852795614921
21.0222222222222,0.4612068966,1.271551724,NaN,NaN,1.22222222222222,1.15296915115024,0.211414660929004,0.270140955631505,4.61240962587875,8.84179044774809
