,Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,0.0555555555555556,1.19802295964753,0.20747175037829801,0.29696936818854397,4.839043288598639,8.575771975605331
1,0.111111111111111,1.19502467084377,0.206952511392729,0.296226143758219,4.8269326281173095,8.59347525604315
2,0.166666666666667,1.1929258695291,0.206589044249679,0.295705886867187,4.81845516920546,8.60586754734288
3,0.222222222222222,1.19130490184236,0.206308327590148,0.295304076746681,4.81190777147624,8.61543848844201
4,0.277777777777778,1.1899933112255,0.20608118836976103,0.29497895590181394,4.80661000675412,8.62318272458123
5,0.33333333333333304,1.1889004567749,0.205891929537993,0.294708056005362,4.80219575913726,8.629635441475049
6,0.38888888888888895,1.1879705670431202,0.20573089268243105,0.29447755227093,4.7984397571095005,8.63512593948092
7,0.444444444444444,1.18716655048304,0.20559165434671497,0.294278250339414,4.7951921808359295,8.639873224206049
8,0.5,1.1864624125991399,0.20546971284458898,0.294103706620686,4.79234803358992,8.64403077914536
9,0.555555555555556,1.18538774198745,0.20528360306172305,0.293837314186387,4.78800723396743,8.65037613026472
10,0.6111111111111109,1.1842058560187,0.205078925890297,0.29354434490179604,4.78323337106361,8.65735453031882
11,0.666666666666667,1.18218806241611,0.20472948753666698,0.293044168434836,4.77508311775526,8.669268514711291
12,0.7222222222222221,1.1803681150977698,0.20441431189442102,0.292593034672406,4.767732003333379,8.68001432335994
13,0.7777777777777779,1.1788255583249299,0.20414717431484197,0.292210661274185,4.76150132224432,8.689122290246491
14,0.833333333333333,1.17748490818265,0.20391500261110002,0.29187833707078903,4.75608618055516,8.69703810723117
15,0.8888888888888891,1.17630495586291,0.203710660305999,0.291585847104664,4.75132012802863,8.70400509012931
16,0.944444444444444,1.1752569619825401,0.20352917035791798,0.29132606737505795,4.74708708081325,8.71019292951891
17,1.0,1.1743192155499298,0.203366772891142,0.291093616099085,4.74329934407196,8.71572981711137
18,1.05555555555556,1.1734747247816002,0.20322052529507398,0.29088428130471194,4.7398882847497195,8.72071608023589
19,1.11111111111111,1.17270990954288,0.203088075783137,0.29069469670919607,4.73679905009178,8.725231902273201
20,1.16666666666667,1.1720137517070301,0.202967516253305,0.29052213110767106,4.73398713578225,8.729342339327019
21,1.22222222222222,1.1713772035106103,0.202857279827995,0.290364341714581,4.73141599617851,8.733100813567129
22,1.27777777777778,1.1707927589263,0.202756066625085,0.29021946791433695,4.72905531300421,8.73655164404197
23,1.33333333333333,1.1702541349672,0.202662788566689,0.290085952262123,4.726879708076651,8.739731928404991
24,1.38888888888889,1.16975603016903,0.20257652755347896,0.289962480615763,4.72486776777016,8.742672968947309
25,1.44444444444444,1.1685928402698798,0.202375088138268,0.28967414576654,4.72016942185822,8.749540978780571
26,1.5,1.16679632918341,0.20206397114615998,0.289228821444502,4.7129129708479605,8.7601484091033
27,1.55555555555556,1.1652382928868898,0.20179415284677799,0.288842610937545,4.70661976500966,8.76934777423951
28,1.61111111111111,1.1638497363445701,0.201553684787285,0.28849841155827,4.70101112023131,8.77754645271293
29,1.6666666666666698,1.16259974476556,0.201337213192341,0.28818856005962395,4.69596216577474,8.78492697971229
30,1.72222222222222,1.16146729435187,0.201141097193349,0.287907845002244,4.69138798250893,8.79161348944093
31,1.77777777777778,1.1604361139105699,0.20096251897046202,0.287652233036151,4.68722284798158,8.79770205452891
32,1.8333333333333302,1.15949302068143,0.200799195553792,0.287418456380917,4.6834135145091,8.80327051207492
33,1.88888888888889,1.1586271022597399,0.200649237150085,0.28720381003835604,4.6799159048070305,8.808383293951119
34,1.94444444444444,1.15782920739464,0.20051105895996998,0.287006025570152,4.67669305522734,8.81309443336472
35,2.0,1.15709158914158,0.200383319379655,0.28682318264146694,4.67371367438304,8.8174496718506
