,Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,0.0555555555555556,1.43469685746811,0.248458567412369,0.36538024619466103,5.095739483230809,7.1783400870651795
1,0.111111111111111,1.3904791621135602,0.24080101579449104,0.354119140874252,4.93868759111659,7.43942176145014
2,0.166666666666667,1.35230800445225,0.23419059415759103,0.344397932584693,4.80311172071383,7.66480188756291
3,0.222222222222222,1.32858624431641,0.230082496680992,0.338356612766164,4.71885705109029,7.80486610407084
4,0.277777777777778,1.30742456468084,0.22641774995841701,0.33296727935061304,4.64369524538257,7.929814424143911
5,0.33333333333333304,1.28599553677171,0.222706704278191,0.327509859232634,4.5675838752102695,8.05634129177225
6,0.38888888888888895,1.2691366412687,0.21978710701063603,0.32321633383917103,4.50770464775455,8.155883989122549
7,0.444444444444444,1.2511664648628,0.21667505984700303,0.318639793892651,4.44387838581251,8.26198820164258
8,0.5,1.23402764059704,0.21370698495226997,0.31427497787098496,4.3830049106581095,8.36318372756077
9,0.555555555555556,1.2201415281727601,0.211302209628546,0.31073854357139197,4.33368437929941,8.445173742041579
10,0.6111111111111109,1.20856746336779,0.20929783111080497,0.307790928104125,4.29257575157702,8.51351236065323
11,0.666666666666667,1.19871152452511,0.207590994971442,0.305280874958003,4.25756954351045,8.57170637088037
12,0.7222222222222221,1.18481566616356,0.20518453186147897,0.301741958619822,4.20821439664598,8.65375392987139
13,0.7777777777777779,1.1729400279092,0.20312792732343599,0.29871754018152397,4.16603464388058,8.72387317726718
14,0.833333333333333,1.16250088013772,0.20132009197005998,0.2960589587795,4.12895700117611,8.78551072208892
15,0.8888888888888891,1.15313494509741,0.199698113926072,0.293673696950105,4.095691182871819,8.84081152379053
16,0.944444444444444,1.1446053920966999,0.198220979221139,0.29150144003108697,4.06539601649311,8.891173940043199
17,1.0,1.13674933523533,0.19686047952872898,0.289500705189307,4.03749296580848,8.937559724353859
18,1.05555555555556,1.1294499634404298,0.195596385689163,0.287641743660533,4.0115671426184205,8.98065858319056
19,1.11111111111111,1.1205185514429599,0.19404965766901602,0.285367143630906,3.9798446581649203,9.033393760368481
20,1.16666666666667,1.11158776782884,0.19250303847132103,0.283092703634296,3.9481244055960603,9.08612522728116
21,1.22222222222222,1.1034967401275402,0.19110184689479,0.28103212778645603,3.9193867882361,9.13389838784083
22,1.27777777777778,1.09611611515024,0.18982368175563802,0.27915247317005604,3.89317237094513,9.1774770029547
23,1.33333333333333,1.08934400953133,0.18865089905127802,0.277427792722467,3.8691192855792202,9.21746263902007
24,1.38888888888889,1.08309876858816,0.187569357950934,0.27583729110431393,3.84693751199356,9.254337422956839
25,1.44444444444444,1.0751110447421,0.18618605637517002,0.273803024081133,3.8185668080558997,9.30150062989317
26,1.5,1.06699117091419,0.184779869271359,0.271735101869645,3.78972673536156,9.34944411129322
27,1.55555555555556,1.05956755368292,0.18349425880061898,0.269844498236204,3.76335961868681,9.39327657251019
28,1.61111111111111,1.05269006273536,0.182303225629167,0.26809297886642197,3.7389322269457503,9.43388445217824
29,1.6666666666666698,1.0462534773435201,0.181188547795197,0.266453746757643,3.7160708383899097,9.47188902202184
30,1.72222222222222,1.04018166022835,0.18013703996330102,0.264907411710737,3.6945050295239703,9.507739831664368
31,1.77777777777778,1.0344180332518,0.179138904019643,0.263439564734769,3.6740338467802998,9.54177094453674
32,1.8333333333333302,1.02891958172514,0.17818669074741897,0.262039251099145,3.6545045110916,9.57423633920721
33,1.88888888888889,1.02365293965093,0.177274621875155,0.260697973345815,3.6357985134992097,9.605333023918961
34,1.94444444444444,1.01859175526848,0.17639813384597397,0.25940902036172603,3.6178222581283905,9.63521659162519
35,2.0,1.01371487254873,0.175553562891713,0.258167004252518,3.60050060324306,9.66401195728236
36,2.05555555555556,1.00900504837525,0.17473792287632098,0.256967533641648,3.58377230494439,9.691820932205449
37,2.1111111111111103,1.00444803044331,0.173948745607863,0.25580697883509196,3.56758674206349,9.718727668577241
38,2.1666666666666696,1.00003188343275,0.17318396414618,0.254682300214971,3.55190152287011,9.74480263803464
39,2.22222222222222,0.995746489355398,0.172441826273839,0.253590920990939,3.53668071041241,9.77010558184805
40,2.27777777777778,0.990359399524115,0.17150889844658698,0.25221896830380397,3.51754690788814,9.80191344568934
41,2.3333333333333304,0.9849845757226101,0.17057809483126998,0.250850139457749,3.4984566717046803,9.833648885231561
42,2.38888888888889,0.9798861882540331,0.16969516402957302,0.24955171180819602,3.48034827884858,9.86375211712291
43,2.44444444444444,0.975041518630484,0.168856171689144,0.24831789954285896,3.4631410380607996,9.89235728179773
44,2.5,0.9704305594422491,0.168057652957928,0.24714360729107,3.4467638872579998,9.91958251223392
45,2.55555555555556,0.965825740355677,0.167260197559955,0.24597087876463897,3.43040854479633,9.946771488677
46,2.61111111111111,0.959671336230524,0.16619438743828902,0.244403510938659,3.4085494043562696,9.98310993013019
47,2.6666666666666696,0.953952313777956,0.16520397603662698,0.242947023583275,3.38823664743809,10.016877677313499
48,2.72222222222222,0.9485790971007858,0.164273450740599,0.241578604030293,3.3691521194200003,10.048603627652199
49,2.77777777777778,0.9434870079976171,0.163391610680015,0.24028178041178602,3.35106609702434,10.0786696710882
50,2.8333333333333304,0.9386282890459821,0.162550185298828,0.23904439014533602,3.3338089559977298,10.1073577894781
51,2.88888888888889,0.933966999420539,0.16174295042088,0.237857280030705,3.31725304213795,10.1348801940369
52,2.94444444444444,0.92947563716857,0.160965143300828,0.23671344603062897,3.30130067433166,10.1613992689821
53,3.0,0.9251328411690329,0.16021306465299898,0.23560744801911604,3.2858759823995203,10.187041140228
54,3.05555555555556,0.9209217910249979,0.159483801547248,0.234535002275364,3.27091922385285,10.2119051231585
55,3.11111111111111,0.916829070862582,0.15877503064342902,0.23349269212269,3.2563827483480203,10.2360704312829
56,3.1666666666666696,0.9128438488715699,0.15808487610551902,0.23247775897870399,3.2422280835884703,10.2596010206062
57,3.22222222222222,0.908957276155637,0.15741180549543302,0.23148794925798896,3.2284238001679504,10.2825491390949
58,3.27777777777778,0.905162040614701,0.156754552515066,0.23052140075745,3.21494392705508,10.3049579607616
59,3.3333333333333304,0.9014520321168711,0.156112059021294,0.229576557384256,3.20176676235501,10.326863562644
60,3.38888888888889,0.897822088646798,0.155483431064338,0.228652104506379,3.1888739716821597,10.3482964236625
61,3.44444444444444,0.894267802085308,0.154867905252983,0.227746919489681,3.1762498983304797,10.3692825713863
62,3.5,0.890785368375577,0.154264822806594,0.22686003353910897,3.1638810310955297,10.3898444667221
63,3.55555555555556,0.887371471049736,0.15367360938443,0.225990602035927,3.1517555905856205,10.4100016916263
64,3.61111111111111,0.884023190049912,0.153093759295417,0.22513788131678897,3.13986320537342,10.429771487467901
65,3.6666666666666696,0.8807379298824759,0.152524823056009,0.22430121037648398,3.12819465681506,10.449169179238801
66,3.72222222222222,0.8775133626584971,0.15196639752602698,0.223479996361805,3.1167416767419303,10.468208511869099
67,3.77777777777778,0.874347382674697,0.15141811804305802,0.222673703004496,3.10549678614181,10.4869019184027
68,3.8333333333333304,0.8712380699978891,0.15087965211606,0.221881841347147,3.0944531658185,10.5052607350108
69,3.88888888888889,0.8681836611151821,0.15035069434261902,0.221103962268557,3.08360455214759,10.5232953742872
70,3.94444444444444,0.864451048920615,0.149704286375849,0.22015336231742397,3.07034710390238,10.545334438824
71,4.0,0.8607301602655358,0.149059908673389,0.219205748049101,3.05713129518733,10.5673042821747
72,4.05555555555556,0.857139008142052,0.148437998541422,0.21829117432562,3.04437628316464,10.5885081011854
73,4.11111111111111,0.8528039569683,0.14768726113046,0.21718714872126502,3.02897909921395,10.614104243406599
74,4.16666666666667,0.8481542655941109,0.146882034819601,0.21600299238176604,3.0124643798870294,10.6415581665388
75,4.2222222222222205,0.843756060652636,0.14612036053750002,0.214882883143382,2.99684288712432,10.6675271977423
76,4.2777777777777795,0.8395629489030408,0.145394203974961,0.21381500584553,2.98194984195678,10.6922852641157
