,Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm)
0,0.0,2.058295964,0.6188340807,0.00037116858249999996,1.3318965520000001
1,1.0,1.9237668159999999,0.7085201794,,
2,2.0,1.8161434980000002,0.7757847534000001,,
3,3.0,1.721973094,0.8116591928,,
4,4.0,1.632286996,0.8654708520000001,,
5,5.0,1.5470852019999999,0.8923766815999999,,
6,6.0,1.461883408,0.9417040359000001,,
7,7.0222222222222195,1.370689655,0.9956896552,,
8,8.02222222222222,1.306034483,1.0172413790000001,,
9,9.02222222222222,1.224137931,1.0431034479999999,,
10,10.022222222222199,1.1551724140000001,1.068965517,,
11,11.022222222222199,1.090517241,1.090517241,,
12,12.022222222222199,1.012931034,1.11637931,,
13,13.022222222222199,0.9525862069,1.137931034,,
14,14.022222222222199,0.8922413793,1.163793103,,
15,15.022222222222199,0.8232758620999999,1.181034483,,
16,16.0222222222222,0.7715517241,1.198275862,,
17,17.0222222222222,0.7068965517,1.215517241,,
18,18.0222222222222,0.6551724138,1.2327586209999999,,
19,19.0222222222222,0.5948275862,1.24137931,,
20,20.0222222222222,0.5387931034000001,1.254310345,,
21,21.0222222222222,0.46120689659999997,1.271551724,,
22,22.0222222222222,0.41379310340000003,1.288793103,,
23,23.0222222222222,0.36206896549999995,1.301724138,,
24,24.0222222222222,0.3189655172,1.306034483,,
25,25.0222222222222,0.25862068969999996,1.327586207,,
26,26.0222222222222,0.1982758621,1.3318965520000001,,
27,27.0222222222222,0.13362068970000002,1.336206897,,
