Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.062780269,0.6053811659,11.6166666666667,1.065470852,0.0555555555555556,1.2963158214057,0.228895797355365,0.325736327005711,5.04341026789991,7.99540556975494
1,1.928251121,0.7040358744,NaN,NaN,0.111111111111111,1.27899837111768,0.225837984184851,0.321384823647672,4.97603547762561,8.09765578612244
2,1.856502242,0.7533632287,NaN,NaN,0.166666666666667,1.25918911511903,0.222340182667694,0.316407183027102,4.89896613738203,8.21461877306643
3,1.771300448,0.802690583,NaN,NaN,0.222222222222222,1.24453531948489,0.219752701916035,0.312724998880511,4.84195448779438,8.30114154340934
4,1.713004484,0.8565022422,NaN,NaN,0.277777777777778,1.23307422345613,0.217728969218533,0.309845071580219,4.79736426646226,8.36881314224507
5,1.64573991,0.8878923767,NaN,NaN,0.333333333333333,1.22376742353382,0.216085629413628,0.307506472627085,4.76115548962378,8.42376478292645
6,1.591928251,0.9237668161,NaN,NaN,0.388888888888889,1.21600271320123,0.214714582687619,0.305555367670842,4.73094632363814,8.46961121518603
7,1.542600897,0.9730941704,NaN,NaN,0.444444444444444,1.20939053797,0.21354704380796,0.303893870034405,4.70522117865131,8.50865254845443
8,1.479820628,1.004484305,NaN,NaN,0.5,1.20366856588318,0.212536691745886,0.302456061330684,4.68295943325042,8.54243771163924
9,1.426008969,1.031390135,NaN,NaN,0.555555555555556,1.19428324469448,0.210879487119167,0.300097731669584,4.6464451637576,8.59785297810524
10,1.376681614,1.067264574,NaN,NaN,0.611111111111111,1.18595050861634,0.209408141759291,0.298003894042068,4.61402605261026,8.64705329644038
11,1.32735426,1.089686099,NaN,NaN,0.666666666666667,1.17871547128033,0.20813062156508,0.296185884534921,4.58587761764824,8.68977229494939
11.6166666666667,1.30044843,1.116591928,NaN,NaN,0.722222222222222,1.16734262609985,0.206122471681541,0.293328132777577,4.54163074261105,8.75692282006002
12,1.282511211,1.116591928,NaN,NaN,0.777777777777778,1.15758991665009,0.204400395803876,0.290877486336284,4.50368712257142,8.81450731632372
13,1.237668161,1.156950673,NaN,NaN,0.833333333333333,1.14908679248065,0.202898964320408,0.288740833840581,4.47060510425673,8.86471368456294
14,1.188340807,1.183856502,NaN,NaN,0.888888888888889,1.1415779031481,0.201573088956823,0.286854011207787,4.44139122833624,8.90904963160843
15,1.143497758,1.206278027,NaN,NaN,0.944444444444444,1.13487923353469,0.20039027740962,0.285170779390613,4.41532957071264,8.94860166761567
16,1.098654709,1.233183857,NaN,NaN,1,1.12885340103208,0.199326271468599,0.283656617089929,4.39188563443224,8.98418096288941
17,1.053811659,1.255605381,NaN,NaN,1.05555555555556,1.12339488575637,0.198362439055402,0.282285009424995,4.37064888677057,9.01641055550867
18,1.013452915,1.282511211,NaN,NaN,1.11111111111111,1.11842074770651,0.197484135114128,0.28103511535472,4.35129664366721,9.04578016150609
19,0.9775784753,1.291479821,NaN,NaN,1.16666666666667,1.11386454138434,0.196679627090845,0.279890238552356,4.33357039411561,9.07268210575936
20,0.932735426,1.313901345,NaN,NaN,1.22222222222222,1.10967218090585,0.195939364819354,0.278836788396772,4.31725971308034,9.09743573628152
NaN,NaN,NaN,NaN,NaN,1.27777777777778,1.10360863561674,0.194868699777059,0.277313149682737,4.29366905248201,9.13323770524662
NaN,NaN,NaN,NaN,NaN,1.33333333333333,1.09644388484215,0.193603590369057,0.275512801679043,4.26579407246032,9.17554169946841
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.09031737961619,0.192521808232682,0.27397334248497,4.24195846168343,9.21171541294887
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.08496363516238,0.191576475632896,0.272628061477582,4.22112933246644,9.24332639029681
NaN,NaN,NaN,NaN,NaN,1.5,1.08021204623952,0.190737468103062,0.271434089223589,4.20264293280469,9.27138196356946
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.07594605148906,0.189984203926389,0.270362136356784,4.18604577231957,9.29657036480649
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.06985536228802,0.188908745972319,0.268831676960608,4.16234950637272,9.33253260395118
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.06289506678624,0.187679738069769,0.267082704176209,4.13526997434692,9.37362939991144
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.05650941309619,0.186552197027005,0.26547812653843,4.11042612776584,9.41133324548891
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.05062269369087,0.185512754855708,0.263998920371585,4.08752342103126,9.44609115285274
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.04517354083014,0.184550575602495,0.262629665280474,4.06632309852084,9.47826546545432
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.04011132411272,0.183656719249911,0.261357638932566,4.04662817900403,9.50815512854249
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.03539365956854,0.182823701886654,0.260172191146392,4.02827376458606,9.53601039663156
NaN,NaN,NaN,NaN,NaN,2,1.03098463441271,0.182045182245114,0.259064297810355,4.0111201339853,9.56204331537277
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.0268535075746,0.181315732248462,0.25802623435358,3.99504768684759,9.58643539423036
NaN,NaN,NaN,NaN,NaN,2.11111111111111,1.02297373588181,0.180630665059963,0.25705133104687,3.97995315504493,9.6093433563406
NaN,NaN,NaN,NaN,NaN,2.16666666666667,1.01932222912239,0.179985903546259,0.25613378581583,3.96574670444107,9.63090353696818
NaN,NaN,NaN,NaN,NaN,2.22222222222222,1.01587876986011,0.179377877831782,0.25526851845292,3.95234967764121,9.6512353091843
NaN,NaN,NaN,NaN,NaN,2.27777777777778,1.0104311283332,0.178415965440975,0.253899643127541,3.93115523508409,9.68340069817374
NaN,NaN,NaN,NaN,NaN,2.33333333333333,1.00427416397529,0.177328805010838,0.25235253020773,3.90720112085588,9.71975425642237
NaN,NaN,NaN,NaN,NaN,2.38888888888889,0.998826957754776,0.176366969483866,0.250983764265502,3.88600837188973,9.75191707516197
NaN,NaN,NaN,NaN,NaN,2.44444444444444,0.993933902136612,0.175502982599861,0.249754244469032,3.86697158583917,9.78080793307316
NaN,NaN,NaN,NaN,NaN,2.5,0.989489954468345,0.174718296547174,0.248637575855594,3.84968208668314,9.80704705044025
NaN,NaN,NaN,NaN,NaN,2.55555555555556,0.98542046956779,0.173999730920066,0.247615001693941,3.83384946195264,9.83107516685839
NaN,NaN,NaN,NaN,NaN,2.61111111111111,0.981670048758643,0.173337503747218,0.246672601486426,3.81925817909899,9.85321938167213
NaN,NaN,NaN,NaN,NaN,2.66666666666667,0.978196055138645,0.172724086456057,0.245799661495157,3.80574235617652,9.8737314428241
NaN,NaN,NaN,NaN,NaN,2.72222222222222,0.974964671746484,0.172153507847128,0.24498768424399,3.79317042585643,9.89281102125623
NaN,NaN,NaN,NaN,NaN,2.77777777777778,0.971948407560556,0.17162091371808,0.244229761829576,3.78143543233493,9.91062043664378
NaN,NaN,NaN,NaN,NaN,2.83333333333333,0.967899685206921,0.170906014218975,0.243212404850079,3.76568358579181,9.93452596140555
NaN,NaN,NaN,NaN,NaN,2.88888888888889,0.962740506570136,0.169995036902903,0.241916014054131,3.74561142892924,9.96498813240162
NaN,NaN,NaN,NaN,NaN,2.94444444444444,0.957886229469658,0.169137897300693,0.240696238466371,3.72672551350067,9.9936500240529
NaN,NaN,NaN,NaN,NaN,3,0.953309228517825,0.168329717484427,0.239546136420146,3.70891836094148,10.0206747493938
NaN,NaN,NaN,NaN,NaN,3.05555555555556,0.948985415770491,0.167566244147087,0.238459655132392,3.69209625536637,10.0462045347603
NaN,NaN,NaN,NaN,NaN,3.11111111111111,0.944893625429221,0.166843739956896,0.237431476092506,3.67617684970882,10.0703643527916
NaN,NaN,NaN,NaN,NaN,3.16666666666667,0.941015137244094,0.166158899402605,0.236456895303706,3.66108731148534,10.0932647364805
NaN,NaN,NaN,NaN,NaN,3.22222222222222,0.93733330046948,0.165508782393816,0.2355317287912,3.64676285976826,10.1150039995112
NaN,NaN,NaN,NaN,NaN,3.27777777777778,0.93383323231832,0.164890761015824,0.234652236830211,3.63314559200031,10.1356700167254
NaN,NaN,NaN,NaN,NaN,3.33333333333333,0.930501572716845,0.164302476225649,0.233815062321116,3.62018352985021,10.1553416721624
