Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,1.927038627,0.5665236052,0.383333333333333,0.5381974249,0.0555555555555556,1.56671172962846,0.266000683702123,0.399001025553184,5.84675621797555,6.39886337325254
0.383333333333333,1.879828326,0.6094420601,NaN,NaN,0.111111111111111,1.55184782287301,0.263477048189181,0.395215572283771,5.79128612886962,6.48662673659602
1,1.802575107,0.6480686695,NaN,NaN,0.166666666666667,1.53870423449219,0.261245493124212,0.391868239686319,5.74223603519966,6.56423254654102
2,1.690987124,0.7038626609,NaN,NaN,0.222222222222222,1.52687275812488,0.259236712093604,0.388855068140406,5.6980825660514,6.6340910417804
3,1.60944206,0.7424892704,NaN,NaN,0.277777777777778,1.51608394678148,0.257404957636543,0.386107436454814,5.65782018171249,6.69779316165734
4,1.52360515,0.7811158798,NaN,NaN,0.333333333333333,1.50614934294645,0.255718232910831,0.383577349366246,5.62074558423095,6.75645164629347
5,1.433476395,0.8283261803,NaN,NaN,0.388888888888889,1.49693116305331,0.254153144638563,0.381229716957845,5.58634458397711,6.81088003343544
6,1.339055794,0.8669527897,NaN,NaN,0.444444444444444,1.48832508203476,0.252691980219074,0.379037970328611,5.55422785391372,6.8616943064137
7,1.25751073,0.8927038627,NaN,NaN,0.5,1.48024983843096,0.251320942855243,0.376981414282864,5.52409213726634,6.9093742703793
8,1.184549356,0.9313304721,NaN,NaN,0.555555555555556,1.47264064053438,0.2500290320304,0.375043548045601,5.49569564014803,6.95430248546684
9,1.098712446,0.9656652361,NaN,NaN,0.611111111111111,1.46544481010784,0.24880730388663,0.373210955829945,5.46884177450434,6.99678998829316
10,1.021459227,0.9871244635,NaN,NaN,0.666666666666667,1.45861880428337,0.247648365594456,0.371472548391684,5.44336804424279,7.03709387604046
11,0.9527896996,1.012875536,NaN,NaN,0.722222222222222,1.45212611931209,0.246546019445663,0.369819029168495,5.41913822231108,7.07542968368409
12,0.8841201717,1.038626609,NaN,NaN,0.777777777777778,1.44593577730616,0.245495005928124,0.368242508892186,5.39603670342276,7.11198031896628
13,0.8111587983,1.064377682,NaN,NaN,0.833333333333333,1.44002120946811,0.244490814117358,0.366736221176037,5.37396433642009,7.14690265632556
14,0.7381974249,1.090128755,NaN,NaN,0.888888888888889,1.43275158616031,0.243256557212553,0.36488483581883,5.34683508572678,7.18982586636919
15,0.660944206,1.115879828,NaN,NaN,0.944444444444444,1.42265188363809,0.241541801571619,0.362312702357429,5.30914436228049,7.24945916982717
16,0.5879828326,1.13304721,NaN,NaN,1,1.41322327006609,0.239940985282901,0.359911477924352,5.27395805200626,7.3051300544983
17,0.5107296137,1.158798283,NaN,NaN,1.05555555555556,1.40435665399397,0.238435586495935,0.357653379743902,5.24086904037017,7.35748264663761
18,0.4549356223,1.175965665,NaN,NaN,1.11111111111111,1.39597092881781,0.237011834705472,0.355517752058208,5.20957464849912,7.40699583705538
19,0.3862660944,1.193133047,NaN,NaN,1.16666666666667,1.3880040072569,0.235659188559966,0.353488782839949,5.1798431750612,7.45403621770244
NaN,NaN,NaN,NaN,NaN,1.22222222222222,1.38040715161379,0.234369373237314,0.351554059855971,5.15149273756307,7.49889155843108
NaN,NaN,NaN,NaN,NaN,1.27777777777778,1.37314125666214,0.233135749343207,0.349703624014811,5.12437740059052,7.54179275453982
NaN,NaN,NaN,NaN,NaN,1.33333333333333,1.36617433744254,0.231952886382098,0.347929329573147,5.09837780060219,7.58292865998614
NaN,NaN,NaN,NaN,NaN,1.38888888888889,1.35947978635434,0.230816266841398,0.346224400262097,5.07339464163218,7.62245637832036
NaN,NaN,NaN,NaN,NaN,1.44444444444444,1.35303513590537,0.22972207612767,0.344583114191506,5.04934407803927,7.66050856798223
NaN,NaN,NaN,NaN,NaN,1.5,1.34682116230532,0.228667050372222,0.343000575558334,5.02615436923875,7.69719873509919
NaN,NaN,NaN,NaN,NaN,1.55555555555556,1.34082122394805,0.227648364116787,0.34147254617518,5.00376341100796,7.73262513939186
NaN,NaN,NaN,NaN,NaN,1.61111111111111,1.3350207649849,0.226663546028809,0.339995319043213,4.98211688288885,7.76687372530659
NaN,NaN,NaN,NaN,NaN,1.66666666666667,1.32940693700767,0.22571041466974,0.338565622004611,4.96116683636032,7.80002035577323
NaN,NaN,NaN,NaN,NaN,1.72222222222222,1.32396830660478,0.2247870288431,0.33718054326465,4.94087060347715,7.83213253892888
NaN,NaN,NaN,NaN,NaN,1.77777777777778,1.31869462628405,0.223891648701103,0.335837473051655,4.92118994198482,7.86327078069541
NaN,NaN,NaN,NaN,NaN,1.83333333333333,1.31357665279986,0.223022704899753,0.33453405734963,4.90209035734126,7.89348965745944
NaN,NaN,NaN,NaN,NaN,1.88888888888889,1.30860600139914,0.222178773852304,0.333268160778456,4.88354055878231,7.92283867667173
NaN,NaN,NaN,NaN,NaN,1.94444444444444,1.30377502761042,0.221358557659086,0.332037836488629,4.86551201817468,7.95136297481876
NaN,NaN,NaN,NaN,NaN,2,1.29907673039253,0.220560867663816,0.330841301495725,4.84797860857983,7.9791038892778
NaN,NaN,NaN,NaN,NaN,2.05555555555556,1.29345736188873,0.219606795618707,0.329410193428061,4.82700788555573,8.01228323356955
NaN,NaN,NaN,NaN,NaN,2.11111111111111,1.28752819169503,0.218600124579303,0.327900186868954,4.80488102453726,8.04729178997382
NaN,NaN,NaN,NaN,NaN,2.16666666666667,1.28171737801664,0.217613548438915,0.326420322658373,4.78319585402178,8.08160151490469
NaN,NaN,NaN,NaN,NaN,2.22222222222222,1.27600301326194,0.216643347665583,0.324965021498374,4.76187061784111,8.11534176089087
NaN,NaN,NaN,NaN,NaN,2.27777777777778,1.26978810445555,0.215588163128196,0.323382244692295,4.73867741897706,8.15203744989752
NaN,NaN,NaN,NaN,NaN,2.33333333333333,1.26295336153878,0.214427741428143,0.321641612142215,4.71317108306909,8.19239292546882
NaN,NaN,NaN,NaN,NaN,2.38888888888889,1.25635231583994,0.213306997493037,0.319960496239556,4.68853687356202,8.23136854484306
NaN,NaN,NaN,NaN,NaN,2.44444444444444,1.24996501202989,0.212222543251484,0.318333814877226,4.66470031986725,8.26908213349037
NaN,NaN,NaN,NaN,NaN,2.5,1.24377479230402,0.211171550494995,0.316757325742492,4.64159925731159,8.30563204677465
NaN,NaN,NaN,NaN,NaN,2.55555555555556,1.23776754949439,0.210151624069279,0.315227436103919,4.61918103985276,8.34110157992421
NaN,NaN,NaN,NaN,NaN,2.61111111111111,1.23193117806951,0.209160708663465,0.313741062995198,4.59740049128502,8.37556220958213
NaN,NaN,NaN,NaN,NaN,2.66666666666667,1.22625516484366,0.208197019319583,0.312295528979375,4.57621837782154,8.40907601044745
NaN,NaN,NaN,NaN,NaN,2.72222222222222,1.22073027982426,0.207258988943768,0.310888483415653,4.55560025437871,8.44169748065489
NaN,NaN,NaN,NaN,NaN,2.77777777777778,1.21534833982384,0.206345228171648,0.309517842257472,4.53551558240802,8.47347493751875
NaN,NaN,NaN,NaN,NaN,2.83333333333333,1.21010202561294,0.205454494324047,0.30818174148607,4.51593704753532,8.50445159714669
NaN,NaN,NaN,NaN,NaN,2.88888888888889,1.20498473892825,0.204585667129428,0.306878500694142,4.49684002593454,8.53466641872967
NaN,NaN,NaN,NaN,NaN,2.94444444444444,1.19999048947114,0.2037377295382,0.3056065943073,4.47820216262167,8.56415477175447
NaN,NaN,NaN,NaN,NaN,3,1.19511380470443,0.202909752407747,0.30436462861162,4.46000303482831,8.59294896860556
NaN,NaN,NaN,NaN,NaN,3.05555555555556,1.19034965714754,0.202100882158406,0.30315132323761,4.4422238806771,8.6210786938478
NaN,NaN,NaN,NaN,NaN,3.11111111111111,1.1856934052265,0.201310330730812,0.301965496096219,4.4248473784419,8.64857135347548
NaN,NaN,NaN,NaN,NaN,3.16666666666667,1.18114074471658,0.200537367341696,0.300806051012544,4.40785746533835,8.67545236161724
NaN,NaN,NaN,NaN,NaN,3.22222222222222,1.17668766853333,0.199781311657092,0.299671967485638,4.39123918746939,8.70174537794846
NaN,NaN,NaN,NaN,NaN,3.27777777777778,1.17233043315711,0.199041528091801,0.298562292137701,4.37497857452614,8.72747250593632
NaN,NaN,NaN,NaN,NaN,3.33333333333333,1.16806553037046,0.198317421010889,0.297476131516333,4.35906253431571,8.75265445971522
NaN,NaN,NaN,NaN,NaN,3.38888888888889,1.16388966328348,0.197608430659199,0.296412645988798,4.34347876329101,8.77731070564427
NaN,NaN,NaN,NaN,NaN,3.44444444444444,1.15979972584577,0.196914029682839,0.295371044524259,4.32821567009218,8.80145958327806
NaN,NaN,NaN,NaN,NaN,3.5,1.15516534533663,0.196127191644511,0.294190787466766,4.31092078900726,8.82882310399892
NaN,NaN,NaN,NaN,NaN,3.55555555555556,1.15019664534631,0.195283591912957,0.292925387869436,4.29237827284791,8.85816060118389
NaN,NaN,NaN,NaN,NaN,3.61111111111111,1.14529972181846,0.194452178589235,0.291678267883852,4.27410361673603,8.88707429701843
NaN,NaN,NaN,NaN,NaN,3.66666666666667,1.14046131287822,0.193630700035271,0.290446050052906,4.25604732914881,8.91564249573045
NaN,NaN,NaN,NaN,NaN,3.72222222222222,1.13567116522906,0.192817415417804,0.289226123126706,4.23817114617072,8.94392573751332
NaN,NaN,NaN,NaN,NaN,3.77777777777778,1.13092126322915,0.192010963818828,0.288016445728242,4.22044515451089,8.9719713504146
NaN,NaN,NaN,NaN,NaN,3.83333333333333,1.12620527696046,0.191210270527218,0.286815405790827,4.20284573177161,8.99981670919082
NaN,NaN,NaN,NaN,NaN,3.88888888888889,1.1215181609989,0.190414478916809,0.285621718375213,4.1853540491127,9.02749160435371
NaN,NaN,NaN,NaN,NaN,3.94444444444444,1.11685585881128,0.189622900258094,0.284434350387142,4.16795496810117,9.0550199875467
NaN,NaN,NaN,NaN,NaN,4,1.11221508237342,0.188834976301162,0.283252464451743,4.15063621827553,9.0824212727817
