Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm),Time for Concentration (hours),FAH [M],Inorganic [M],Organic [M],Solvent [M],DCM [M]
0,2.038167939,0.6335877863,0.000375318066111111,1.34351145,0.0555555555555556,1.28247928193754,0.217742906609944,0.313549785518319,4.7898623844485,8.07710288263105
1,1.900763359,0.7480916031,NaN,NaN,0.111111111111111,1.22547394283465,0.208064381269717,0.299612709028393,4.57695623202386,8.41368870562624
2,1.809160305,0.8167938931,NaN,NaN,0.166666666666667,1.19904040578006,0.203576421681355,0.293150047221151,4.47823104666694,8.56976450421299
3,1.72519084,0.8778625954,NaN,NaN,0.222222222222222,1.17581639453409,0.19963338432936,0.287472073434278,4.39149294535817,8.70688978162546
4,1.641221374,0.9083969466,NaN,NaN,0.277777777777778,1.15280213125965,0.195725958572514,0.28184538034442,4.30553822038397,8.8427766102412
5,1.564885496,0.9618320611,NaN,NaN,0.333333333333333,1.13813580105565,0.1932358681571,0.278259650146224,4.2507617383375,8.92937339046773
6.00555555555556,1.488549618,0.9847328244,NaN,NaN,0.388888888888889,1.12761235706593,0.191449168508895,0.275686802652809,4.21145829754815,8.99150865905424
7.00555555555556,1.404580153,1.015267176,NaN,NaN,0.444444444444444,1.1162126418234,0.189513693085319,0.27289971804286,4.16888211873366,9.05881783740847
8.00555555555556,1.328244275,1.053435115,NaN,NaN,0.5,1.10480016582181,0.187576051104509,0.270109513590493,4.12625828045159,9.12620236117164
9.00555555555556,1.259541985,1.091603053,NaN,NaN,0.555555555555556,1.09691185789859,0.186236752201495,0.268180923170153,4.0967966665834,9.17277857063135
10.0055555555556,1.183206107,1.106870229,NaN,NaN,0.611111111111111,1.09089545323249,0.185215270250255,0.266709989160368,4.07432632276916,9.20830219960857
11.0055555555556,1.114503817,1.13740458,NaN,NaN,0.666666666666667,1.08234245820707,0.183763118918625,0.264618891242819,4.04238220505623,9.25880302839072
12.0055555555556,1.053435115,1.145038168,NaN,NaN,0.722222222222222,1.07416336944381,0.182374450434216,0.262619208625271,4.0118345695833,9.3070961420895
13.0055555555556,0.9770992366,1.167938931,NaN,NaN,0.777777777777778,1.06709746622731,0.181174781694258,0.260891685639731,3.98544451049577,9.34881649472238
14.0055555555556,0.9312977099,1.198473282,NaN,NaN,0.833333333333333,1.0608792259099,0.180119031523645,0.259371405394048,3.96222034164304,9.38553185450722
15.0055555555556,0.8702290076,1.213740458,NaN,NaN,0.888888888888889,1.05533257068348,0.179177304941412,0.258015319115634,3.94150443955971,9.41828186606111
16.0055555555556,0.8091603053,1.244274809,NaN,NaN,0.944444444444444,1.05033436942275,0.178328696401951,0.25679332281881,3.92283692847717,9.44779355235779
