,Time for Height Build Up (hours),AS Height Experimental (cm),Solvent Height Experimental (cm),Crystallization Time (hours),Crystallization Height (cm)
0,0.0,2.081841432,0.5933503836,0.0003608979825,1.2838874679999999
1,1.0,1.9335038359999999,0.6854219949,,
2,2.0,1.846547315,0.7519181586,,
3,3.0,1.759590793,0.7979539642,,
4,4.0,1.68286445,0.8439897698000001,,
5,5.0,1.6061381069999998,0.895140665,,
6,6.0,1.534526854,0.9207161125,,
7,7.0,1.4680306909999998,0.9565217390999999,,
8,8.0,1.401534527,0.9820971867,,
9,9.0,1.345268542,1.012787724,,
10,10.0,1.278772379,1.0383631709999999,,
11,11.005555555555599,1.227621483,1.058823529,,
12,12.005555555555599,1.1713554990000001,1.0946291559999999,,
13,13.005555555555599,1.120204604,1.104859335,,
14,14.005555555555599,1.063938619,1.125319693,,
15,15.005555555555599,1.007672634,1.15601023,,
16,16.0055555555556,0.9565217390999999,1.176470588,,
17,17.0055555555556,0.915601023,1.186700767,,
18,18.005555555555603,0.8644501279000001,1.212276215,,
19,19.005555555555603,0.8030690537,1.237851662,,
20,20.005555555555603,0.7621483376,1.237851662,,
21,21.005555555555603,0.7109974425,1.25831202,,
22,22.005555555555603,0.6598465472999999,1.273657289,,
23,23.005555555555603,0.6189258312,1.2838874679999999,,
24,24.005555555555603,0.5677749361,1.299232737,,
