#Training data generated on 2020-12-01 22:36:45.583115 for the perovskite dataset
#Index of 554 experiments, covering 75 descriptors.
#Author: pnega
#Index: 0056.perovskitedata.index.csv
dataset,name,_out_crystalscore,_rxn_temperatureC_actual_bulk,_rxn_mixingtime2_s,_rxn_mixingtime_s,_rxn_reactiontime_s,_rxn_stirrate_rpm,_rxn_temperaturecool_c,_rxn_temperature_c,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_molarity_solvent,_calc_ratio_acid_molarity_inorganic_molarity,_calc_ratio_acid_molarity_organic_molarity,_calc_ratio_acid_molarity_solvent_molarity,_calc_ratio_inorganic_molarity_acid_molarity,_calc_ratio_inorganic_molarity_organic_molarity,_calc_ratio_inorganic_molarity_solvent_molarity,_calc_ratio_organic_molarity_acid_molarity,_calc_ratio_organic_molarity_inorganic_molarity,_calc_ratio_organic_molarity_solvent_molarity,_calc_ratio_solvent_molarity_acid_molarity,_calc_ratio_solvent_molarity_inorganic_molarity,_calc_ratio_solvent_molarity_organic_molarity,_calc_ratiobytype_acid_0_molarity_inorganic_0_molarity,_calc_ratiobytype_acid_0_molarity_organic_0_molarity,_calc_ratiobytype_acid_0_molarity_solvent_0_molarity,_calc_ratiobytype_acid_0_molarity_solvent_1_molarity,_calc_ratiobytype_acid_0_molarity_solvent_2_molarity,_calc_ratiobytype_inorganic_0_molarity_acid_0_molarity,_calc_ratiobytype_inorganic_0_molarity_organic_0_molarity,_calc_ratiobytype_inorganic_0_molarity_solvent_0_molarity,_calc_ratiobytype_inorganic_0_molarity_solvent_1_molarity,_calc_ratiobytype_inorganic_0_molarity_solvent_2_molarity,_calc_ratiobytype_organic_0_molarity_acid_0_molarity,_calc_ratiobytype_organic_0_molarity_inorganic_0_molarity,_calc_ratiobytype_organic_0_molarity_solvent_0_molarity,_calc_ratiobytype_organic_0_molarity_solvent_1_molarity,_calc_ratiobytype_organic_0_molarity_solvent_2_molarity,_calc_ratiobytype_solvent_0_molarity_acid_0_molarity,_calc_ratiobytype_solvent_0_molarity_inorganic_0_molarity,_calc_ratiobytype_solvent_0_molarity_organic_0_molarity,_calc_ratiobytype_solvent_0_molarity_solvent_1_molarity,_calc_ratiobytype_solvent_0_molarity_solvent_2_molarity,_calc_ratiobytype_solvent_1_molarity_acid_0_molarity,_calc_ratiobytype_solvent_1_molarity_inorganic_0_molarity,_calc_ratiobytype_solvent_1_molarity_organic_0_molarity,_calc_ratiobytype_solvent_1_molarity_solvent_0_molarity,_calc_ratiobytype_solvent_1_molarity_solvent_2_molarity,_calc_ratiobytype_solvent_2_molarity_acid_0_molarity,_calc_ratiobytype_solvent_2_molarity_inorganic_0_molarity,_calc_ratiobytype_solvent_2_molarity_organic_0_molarity,_calc_ratiobytype_solvent_2_molarity_solvent_0_molarity,_calc_ratiobytype_solvent_2_molarity_solvent_1_molarity,_calc_weightedhansen_deltad,_calc_weightedhansen_deltah,_calc_weightedhansen_deltap,_calc_acid_solvent_average_hansen_deltad,_calc_acid_solvent_average_hansen_deltah,_calc_acid_solvent_average_hansen_deltap,_feat_acid_0_hansentriple_volume_amount,_feat_acid_0_hansentriple_deltad_amount,_feat_acid_0_hansentriple_deltah_amount,_feat_acid_0_hansentriple_deltap_amount,_feat_acid_0_hansentriple_deltat_amount,_feat_inorganic_0_fr_halogen,_feat_organic_0_fr_amidine,_feat_organic_0_fr_halogen,_feat_organic_0_fr_piperzine,_feat_solvent_0_hansentriple_volume_amount,_feat_solvent_0_hansentriple_deltad_amount,_feat_solvent_0_hansentriple_deltah_amount,_feat_solvent_0_hansentriple_deltap_amount,_feat_solvent_0_hansentriple_deltat_amount,_feat_solvent_0_index,_feat_solvent_1_hansentriple_volume_amount,_feat_solvent_1_hansentriple_deltad_amount,_feat_solvent_1_hansentriple_deltah_amount,_feat_solvent_1_hansentriple_deltap_amount,_feat_solvent_1_hansentriple_deltat_amount,_feat_solvent_1_index,_feat_solvent_2_hansentriple_volume_amount,_feat_solvent_2_hansentriple_deltad_amount,_feat_solvent_2_hansentriple_deltah_amount,_feat_solvent_2_hansentriple_deltap_amount,_feat_solvent_2_hansentriple_deltat_amount,_feat_solvent_2_index,_raw_user_generated_experimentname,_raw_batch_count,_raw_challengeproblem,_raw_expver,_raw_genver,_raw_datecreated,_raw_jobserial,_raw_lab,_raw_labwareid,_raw_operator,_raw_reagent_0_chemicals_0_inchikey,_raw_reagent_0_chemicals_0_actual_amount,_raw_reagent_0_chemicals_0_actual_amount_units,_raw_reagent_0_chemicals_0_nominal_amount,_raw_reagent_0_chemicals_0_nominal_amount_units,_raw_reagent_0_chemicals_1_inchikey,_raw_reagent_0_chemicals_1_actual_amount,_raw_reagent_0_chemicals_1_actual_amount_units,_raw_reagent_0_chemicals_1_nominal_amount,_raw_reagent_0_chemicals_1_nominal_amount_units,_raw_reagent_0_chemicals_2_inchikey,_raw_reagent_0_chemicals_2_actual_amount,_raw_reagent_0_chemicals_2_actual_amount_units,_raw_reagent_0_chemicals_2_nominal_amount,_raw_reagent_0_chemicals_2_nominal_amount_units,_raw_reagent_0_chemicals_3_inchikey,_raw_reagent_0_chemicals_3_actual_amount,_raw_reagent_0_chemicals_3_actual_amount_units,_raw_reagent_0_chemicals_3_nominal_amount,_raw_reagent_0_chemicals_3_nominal_amount_units,_raw_reagent_0_date,_raw_reagent_0_id,_raw_reagent_0_instructions_0_duration,_raw_reagent_0_instructions_0_duration_units,_raw_reagent_0_instructions_0_op,_raw_reagent_0_instructions_0_stir,_raw_reagent_0_instructions_0_stir_units,_raw_reagent_0_instructions_0_temperature,_raw_reagent_0_instructions_0_temperature_units,_raw_reagent_0_instructions_1_op,_raw_reagent_0_instructions_1_temperature,_raw_reagent_0_instructions_1_temperature_units,_raw_reagent_0_instructions_2_op,_raw_reagent_0_instructions_2_volume,_raw_reagent_0_instructions_2_volume_units,_raw_reagent_0_operator,_raw_reagent_0_volume,_raw_reagent_1_chemicals_0_inchikey,_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_1_chemicals_0_actual_amount_units,_raw_reagent_1_chemicals_0_nominal_amount,_raw_reagent_1_chemicals_0_nominal_amount_units,_raw_reagent_1_chemicals_1_inchikey,_raw_reagent_1_chemicals_1_actual_amount,_raw_reagent_1_chemicals_1_actual_amount_units,_raw_reagent_1_chemicals_1_nominal_amount,_raw_reagent_1_chemicals_1_nominal_amount_units,_raw_reagent_1_chemicals_2_inchikey,_raw_reagent_1_chemicals_2_actual_amount,_raw_reagent_1_chemicals_2_actual_amount_units,_raw_reagent_1_chemicals_2_nominal_amount,_raw_reagent_1_chemicals_2_nominal_amount_units,_raw_reagent_1_chemicals_3_inchikey,_raw_reagent_1_chemicals_3_actual_amount,_raw_reagent_1_chemicals_3_actual_amount_units,_raw_reagent_1_chemicals_3_nominal_amount,_raw_reagent_1_chemicals_3_nominal_amount_units,_raw_reagent_1_date,_raw_reagent_1_id,_raw_reagent_1_instructions_0_duration,_raw_reagent_1_instructions_0_duration_units,_raw_reagent_1_instructions_0_op,_raw_reagent_1_instructions_0_stir,_raw_reagent_1_instructions_0_stir_units,_raw_reagent_1_instructions_0_temperature,_raw_reagent_1_instructions_0_temperature_units,_raw_reagent_1_instructions_1_op,_raw_reagent_1_instructions_1_temperature,_raw_reagent_1_instructions_1_temperature_units,_raw_reagent_1_instructions_2_op,_raw_reagent_1_instructions_2_volume,_raw_reagent_1_instructions_2_volume_units,_raw_reagent_1_operator,_raw_reagent_1_volume,_raw_reagent_2_chemicals_0_inchikey,_raw_reagent_2_chemicals_0_actual_amount,_raw_reagent_2_chemicals_0_actual_amount_units,_raw_reagent_2_chemicals_0_nominal_amount,_raw_reagent_2_chemicals_0_nominal_amount_units,_raw_reagent_2_chemicals_1_inchikey,_raw_reagent_2_chemicals_1_actual_amount,_raw_reagent_2_chemicals_1_actual_amount_units,_raw_reagent_2_chemicals_1_nominal_amount,_raw_reagent_2_chemicals_1_nominal_amount_units,_raw_reagent_2_chemicals_2_inchikey,_raw_reagent_2_chemicals_2_actual_amount,_raw_reagent_2_chemicals_2_actual_amount_units,_raw_reagent_2_chemicals_2_nominal_amount,_raw_reagent_2_chemicals_2_nominal_amount_units,_raw_reagent_2_date,_raw_reagent_2_id,_raw_reagent_2_instructions_0_duration,_raw_reagent_2_instructions_0_duration_units,_raw_reagent_2_instructions_0_op,_raw_reagent_2_instructions_0_stir,_raw_reagent_2_instructions_0_stir_units,_raw_reagent_2_instructions_0_temperature,_raw_reagent_2_instructions_0_temperature_units,_raw_reagent_2_instructions_1_op,_raw_reagent_2_instructions_1_temperature,_raw_reagent_2_instructions_1_temperature_units,_raw_reagent_2_instructions_2_op,_raw_reagent_2_instructions_2_volume,_raw_reagent_2_instructions_2_volume_units,_raw_reagent_2_operator,_raw_reagent_2_volume,_raw_reagent_3_chemicals_0_inchikey,_raw_reagent_3_chemicals_0_actual_amount,_raw_reagent_3_chemicals_0_actual_amount_units,_raw_reagent_3_chemicals_0_nominal_amount,_raw_reagent_3_chemicals_0_nominal_amount_units,_raw_reagent_3_chemicals_1_inchikey,_raw_reagent_3_chemicals_1_actual_amount,_raw_reagent_3_chemicals_1_actual_amount_units,_raw_reagent_3_chemicals_1_nominal_amount,_raw_reagent_3_chemicals_1_nominal_amount_units,_raw_reagent_3_chemicals_2_inchikey,_raw_reagent_3_chemicals_2_actual_amount,_raw_reagent_3_chemicals_2_actual_amount_units,_raw_reagent_3_chemicals_2_nominal_amount,_raw_reagent_3_chemicals_2_nominal_amount_units,_raw_reagent_3_chemicals_3_inchikey,_raw_reagent_3_chemicals_3_actual_amount,_raw_reagent_3_chemicals_3_actual_amount_units,_raw_reagent_3_chemicals_3_nominal_amount,_raw_reagent_3_chemicals_3_nominal_amount_units,_raw_reagent_3_date,_raw_reagent_3_id,_raw_reagent_3_instructions_0_duration,_raw_reagent_3_instructions_0_duration_units,_raw_reagent_3_instructions_0_op,_raw_reagent_3_instructions_0_stir,_raw_reagent_3_instructions_0_stir_units,_raw_reagent_3_instructions_0_temperature,_raw_reagent_3_instructions_0_temperature_units,_raw_reagent_3_instructions_1_op,_raw_reagent_3_instructions_1_temperature,_raw_reagent_3_instructions_1_temperature_units,_raw_reagent_3_instructions_2_op,_raw_reagent_3_instructions_2_volume,_raw_reagent_3_instructions_2_volume_units,_raw_reagent_3_operator,_raw_reagent_3_volume,_raw_reagent_4_chemicals_0_inchikey,_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_4_chemicals_0_actual_amount_units,_raw_reagent_4_chemicals_0_nominal_amount,_raw_reagent_4_chemicals_0_nominal_amount_units,_raw_reagent_4_chemicals_1_inchikey,_raw_reagent_4_chemicals_1_actual_amount,_raw_reagent_4_chemicals_1_actual_amount_units,_raw_reagent_4_chemicals_1_nominal_amount,_raw_reagent_4_chemicals_1_nominal_amount_units,_raw_reagent_4_chemicals_2_inchikey,_raw_reagent_4_chemicals_2_actual_amount,_raw_reagent_4_chemicals_2_actual_amount_units,_raw_reagent_4_chemicals_2_nominal_amount,_raw_reagent_4_chemicals_2_nominal_amount_units,_raw_reagent_4_chemicals_3_inchikey,_raw_reagent_4_chemicals_3_actual_amount,_raw_reagent_4_chemicals_3_actual_amount_units,_raw_reagent_4_chemicals_3_nominal_amount,_raw_reagent_4_chemicals_3_nominal_amount_units,_raw_reagent_4_date,_raw_reagent_4_id,_raw_reagent_4_instructions_0_duration,_raw_reagent_4_instructions_0_duration_units,_raw_reagent_4_instructions_0_op,_raw_reagent_4_instructions_0_stir,_raw_reagent_4_instructions_0_stir_units,_raw_reagent_4_instructions_0_temperature,_raw_reagent_4_instructions_0_temperature_units,_raw_reagent_4_instructions_1_op,_raw_reagent_4_instructions_1_temperature,_raw_reagent_4_instructions_1_temperature_units,_raw_reagent_4_instructions_2_op,_raw_reagent_4_instructions_2_volume,_raw_reagent_4_instructions_2_volume_units,_raw_reagent_4_operator,_raw_reagent_4_volume,_raw_reagent_5_chemicals_0_inchikey,_raw_reagent_5_chemicals_0_actual_amount,_raw_reagent_5_chemicals_0_actual_amount_units,_raw_reagent_5_chemicals_0_nominal_amount,_raw_reagent_5_chemicals_0_nominal_amount_units,_raw_reagent_5_date,_raw_reagent_5_id,_raw_reagent_5_instructions_0_duration_units,_raw_reagent_5_instructions_0_op,_raw_reagent_5_instructions_0_stir_units,_raw_reagent_5_instructions_0_temperature,_raw_reagent_5_instructions_0_temperature_units,_raw_reagent_5_instructions_1_op,_raw_reagent_5_instructions_1_temperature,_raw_reagent_5_instructions_1_temperature_units,_raw_reagent_5_instructions_2_op,_raw_reagent_5_operator,_raw_reagent_5_volume,_raw_reagent_6_chemicals_0_inchikey,_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_6_chemicals_0_actual_amount_units,_raw_reagent_6_chemicals_0_nominal_amount,_raw_reagent_6_chemicals_0_nominal_amount_units,_raw_reagent_6_date,_raw_reagent_6_id,_raw_reagent_6_instructions_0_duration_units,_raw_reagent_6_instructions_0_op,_raw_reagent_6_instructions_0_stir_units,_raw_reagent_6_instructions_0_temperature_units,_raw_reagent_6_instructions_1_op,_raw_reagent_6_instructions_1_temperature,_raw_reagent_6_instructions_1_temperature_units,_raw_reagent_6_instructions_2_op,_raw_reagent_6_instructions_2_volume,_raw_reagent_6_instructions_2_volume_units,_raw_reagent_6_operator,_raw_reagent_6_volume,_raw_reagent_7_chemicals_0_inchikey,_raw_reagent_7_chemicals_0_actual_amount,_raw_reagent_7_chemicals_0_actual_amount_units,_raw_reagent_7_chemicals_0_nominal_amount,_raw_reagent_7_chemicals_0_nominal_amount_units,_raw_reagent_7_date,_raw_reagent_7_id,_raw_reagent_7_instructions_0_duration_units,_raw_reagent_7_instructions_0_op,_raw_reagent_7_instructions_0_stir_units,_raw_reagent_7_instructions_0_temperature_units,_raw_reagent_7_instructions_1_op,_raw_reagent_7_instructions_1_temperature,_raw_reagent_7_instructions_1_temperature_units,_raw_reagent_7_instructions_2_op,_raw_reagent_7_operator,_raw_reagent_7_volume,_raw_reagent_8_chemicals_0_inchikey,_raw_reagent_8_chemicals_0_actual_amount,_raw_reagent_8_chemicals_0_actual_amount_units,_raw_reagent_8_chemicals_0_nominal_amount,_raw_reagent_8_chemicals_0_nominal_amount_units,_raw_reagent_8_date,_raw_reagent_8_id,_raw_reagent_8_instructions_0_duration_units,_raw_reagent_8_instructions_0_op,_raw_reagent_8_instructions_0_stir_units,_raw_reagent_8_instructions_0_temperature_units,_raw_reagent_8_instructions_1_op,_raw_reagent_8_instructions_1_temperature,_raw_reagent_8_instructions_1_temperature_units,_raw_reagent_8_instructions_2_op,_raw_reagent_8_operator,_raw_reagent_8_volume,_raw_timecreated_utc,_raw_vialsite,_raw_modelname,_raw_notes,_raw_participantname,_raw_mmol_bamdifiroxteem-uhfffaoysa-n,_raw_mmol_bdagihxwwsansr-uhfffaoysa-n,_raw_mmol_ggygjcfiyjvwip-uhfffaoysa-n,_raw_mmol_iazdpxiomuyvgz-uhfffaoysa-n,_raw_mmol_jmxlwmifdjcgbv-uhfffaoysa-n,_raw_mmol_kfxbdbpogbbvmc-uhfffaoysa-n,_raw_mmol_llwrxqxpjmphlr-uhfffaoysa-n,_raw_mmol_nxruevjqmbgvat-uhfffaoysa-n,_raw_mmol_pbgzccfvbveias-uhfffaoysa-n,_raw_mmol_qnnyedwtozodas-uhfffaoysa-n,_raw_mmol_qzcgfuvvxnfsle-uhfffaoysa-n,_raw_mmol_rqqrahkhdfpbmc-uhfffaoysa-l,_raw_mmol_ryysznvpblklrs-uhfffaoysa-n,_raw_mmol_sqxjhwoxnltooo-uhfffaoysa-n,_raw_mmol_uphcensimpjeis-uhfffaoysa-n,_raw_mmol_uvlzlkcgkylkor-uhfffaoysa-n,_raw_mmol_vawhfunjdmqusb-uhfffaoysa-n,_raw_mmol_xfyiczoiwsbqsk-uhfffaoysa-n,_raw_mmol_yejrwhavmiajkc-uhfffaoysa-n,_raw_mmol_ymwujeatgchhmb-uhfffaoysa-n,_raw_mmol_yymlriwbiszomt-uhfffaoysa-n,_raw_mmol_zevrffcpaltvdn-uhfffaoysa-n,_raw_mmol_zmxddkwlczadiw-uhfffaoysa-n,_raw_molarity_bamdifiroxteem-uhfffaoysa-n,_raw_molarity_bdagihxwwsansr-uhfffaoysa-n,_raw_molarity_ggygjcfiyjvwip-uhfffaoysa-n,_raw_molarity_iazdpxiomuyvgz-uhfffaoysa-n,_raw_molarity_jmxlwmifdjcgbv-uhfffaoysa-n,_raw_molarity_kfxbdbpogbbvmc-uhfffaoysa-n,_raw_molarity_llwrxqxpjmphlr-uhfffaoysa-n,_raw_molarity_nxruevjqmbgvat-uhfffaoysa-n,_raw_molarity_pbgzccfvbveias-uhfffaoysa-n,_raw_molarity_qnnyedwtozodas-uhfffaoysa-n,_raw_molarity_qzcgfuvvxnfsle-uhfffaoysa-n,_raw_molarity_rqqrahkhdfpbmc-uhfffaoysa-l,_raw_molarity_ryysznvpblklrs-uhfffaoysa-n,_raw_molarity_sqxjhwoxnltooo-uhfffaoysa-n,_raw_molarity_uphcensimpjeis-uhfffaoysa-n,_raw_molarity_uvlzlkcgkylkor-uhfffaoysa-n,_raw_molarity_vawhfunjdmqusb-uhfffaoysa-n,_raw_molarity_xfyiczoiwsbqsk-uhfffaoysa-n,_raw_molarity_yejrwhavmiajkc-uhfffaoysa-n,_raw_molarity_ymwujeatgchhmb-uhfffaoysa-n,_raw_molarity_yymlriwbiszomt-uhfffaoysa-n,_raw_molarity_zevrffcpaltvdn-uhfffaoysa-n,_raw_molarity_zmxddkwlczadiw-uhfffaoysa-n,_raw_acid_0_inchikey,_raw_inorganic_0_inchikey,_rxn_organic-inchikey,_raw_solvent_0_inchikey,_raw_solvent_1_inchikey,_raw_solvent_2_inchikey,_raw_acid_0_smiles,_raw_acid_0_types,_raw_inorganic_0_i_count,_raw_inorganic_0_pb_count,_raw_inorganic_0_atomic_electronegativity_i,_raw_inorganic_0_atomic_electronegativity_pb,_raw_inorganic_0_smiles,_raw_inorganic_0_types,_raw_organic_0_smiles,_raw_organic_0_types,_raw_solvent_0_smiles,_raw_solvent_0_types,_raw_solvent_1_smiles,_raw_solvent_1_types,_raw_solvent_2_smiles,_raw_solvent_2_types,_raw_molfraction_acid,_raw_molfraction_solvent
0056,2018-11-02_LBL_A1,4,25.0,1200.0,1200.0,21600.0,750.0,25.0,85.0,17.494688856241698,0.047618092890813805,0.271639976725494,3.9901462654941424,0.002721859947444837,0.015526996733558892,0.22807757818856841,367.3958320077255,5.7045538835071055,83.79475160089616,64.40395506998946,0.17529854576204115,14.689098098128568,4.384473072461454,0.011933921646583235,0.06807769907448591,0.002721859947444837,0.015526996733558892,0.22807757818856841,0.0,0.0,367.3958320077255,5.7045538835071055,83.79475160089616,0.0,0.0,64.40395506998946,0.17529854576204115,14.689098098128568,0.0,0.0,4.384473072461454,0.011933921646583235,0.06807769907448591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.987161018396288,14.89138341371734,12.772880212557448,16.15,12.0,14.25,37.8,14.3,16.6,11.9,25.0,2.0,0.0,1.0,0.0,76.5,18.0,7.4,16.6,25.579679435051567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,null,3,1.2,2018-11-02,2018-11-02_LBL,LBL,Symyx_96_well_0003,Zhi Li,YEJRWHAVMIAJKC-UHFFFAOYSA-N,15,milliliter,6,milliliter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2018-11-02,1,null,null,heat,null,null,45,celsius,null,null,null,null,null,null,Zhi Li,197.0,RQQRAHKHDFPBMC-UHFFFAOYSA-L,4.618,gram,4.61,gram,LLWRXQXPJMPHLR-UHFFFAOYSA-N,1.162,gram,1.16,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,15,milliliter,10,milliliter,null,null,null,null,null,2018-11-02,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,null,null,null,Zhi Li,117.0,LLWRXQXPJMPHLR-UHFFFAOYSA-N,3.574,gram,3.57,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,10,milliliter,10,milliliter,null,null,null,null,null,2018-11-02,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,null,null,null,Zhi Li,184.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,null,null,null,17.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,5,milliliter,5,milliliter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2018-11-02,5,null,null,heat,null,null,22,celsius,null,null,null,null,null,null,Zhi Li,0.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,5,milliliter,5,milliliter,2018-11-02,6,null,heat,null,22,celsius,null,null,null,null,Zhi Li,1000.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,00_00_00,A1,escalate_ExpertQuasiRandom_1.2,null,escalate_1.0,0.0,26.50445361720617,0.0,0.0,0.0,0.0,0.4115345647391234,0.0,0.0,0.0,0.0,0.07214141072958291,0.0,0.0,0.0,0.0,0.0,0.0,6.045071592223626,0.0,0.0,0.0,0.0,0.0,17.494688856241698,0.0,0.0,0.0,0.0,0.271639976725494,0.0,0.0,0.0,0.0,0.047618092890813805,0.0,0.0,0.0,0.0,0.0,0.0,3.9901462654941424,0.0,0.0,0.0,0.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,RQQRAHKHDFPBMC-UHFFFAOYSA-L,LLWRXQXPJMPHLR-UHFFFAOYSA-N,YEJRWHAVMIAJKC-UHFFFAOYSA-N,null,null,C(=O)O,"acid,solvent",2.0,1.0,2.66 ,2.33 ,I[Pb]I,inorganic,C[NH3+].[I-],organic,C1CC(=O)OC1,solvent,0,0,0,0,0.8142808058388412,0.18571919416115878
0056,2018-11-02_LBL_C1,4,25.0,1200.0,1200.0,21600.0,750.0,25.0,85.0,17.22280436713461,0.16816179657245434,0.20762159427416885,3.800649276750762,0.009763903310273258,0.012055039925458507,0.2206754019689932,102.4180564086325,1.2346537590939262,22.601145766857996,82.95285674567897,0.8099436725757583,18.305655006829017,4.531542668903843,0.04424554446555475,0.05462792779755463,0.009763903310273258,0.012055039925458507,0.2206754019689932,0.0,0.0,102.4180564086325,1.2346537590939262,22.601145766857996,0.0,0.0,82.95285674567897,0.8099436725757583,18.305655006829017,0.0,0.0,4.531542668903843,0.04424554446555475,0.05462792779755463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96889116137528,14.936811166310122,12.749672556341572,16.15,12.0,14.25,37.8,14.3,16.6,11.9,25.0,2.0,0.0,1.0,0.0,76.5,18.0,7.4,16.6,25.579679435051567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,null,3,1.2,2018-11-02,2018-11-02_LBL,LBL,Symyx_96_well_0003,Zhi Li,YEJRWHAVMIAJKC-UHFFFAOYSA-N,15,milliliter,6,milliliter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2018-11-02,1,null,null,heat,null,null,45,celsius,null,null,null,null,null,null,Zhi Li,4.0,RQQRAHKHDFPBMC-UHFFFAOYSA-L,4.618,gram,4.61,gram,LLWRXQXPJMPHLR-UHFFFAOYSA-N,1.162,gram,1.16,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,15,milliliter,10,milliliter,null,null,null,null,null,2018-11-02,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,null,null,null,Zhi Li,426.0,LLWRXQXPJMPHLR-UHFFFAOYSA-N,3.574,gram,3.57,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,10,milliliter,10,milliliter,null,null,null,null,null,2018-11-02,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,null,null,null,Zhi Li,68.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,null,null,null,49.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,5,milliliter,5,milliliter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2018-11-02,5,null,null,heat,null,null,22,celsius,null,null,null,null,null,null,Zhi Li,15.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,5,milliliter,5,milliliter,2018-11-02,6,null,heat,null,22,celsius,null,null,null,null,Zhi Li,1000.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0,00_00_00,C1,escalate_ExpertQuasiRandom_1.2,null,escalate_1.0,0.0,26.902020421464265,0.0,0.0,0.0,0.0,0.32430493025625173,0.0,0.0,0.0,0.0,0.26266872624617366,0.0,0.0,0.0,0.0,0.0,0.0,5.93661417028469,0.0,0.0,0.0,0.0,0.0,17.22280436713461,0.0,0.0,0.0,0.0,0.20762159427416885,0.0,0.0,0.0,0.0,0.16816179657245434,0.0,0.0,0.0,0.0,0.0,0.0,3.800649276750762,0.0,0.0,0.0,0.0,BDAGIHXWWSANSR-UHFFFAOYSA-N,RQQRAHKHDFPBMC-UHFFFAOYSA-L,LLWRXQXPJMPHLR-UHFFFAOYSA-N,YEJRWHAVMIAJKC-UHFFFAOYSA-N,null,null,C(=O)O,"acid,solvent",2.0,1.0,2.66 ,2.33 ,I[Pb]I,inorganic,C[NH3+].[I-],organic,C1CC(=O)OC1,solvent,0,0,0,0,0.8192186050337086,0.1807813949662915
